model_seed,method,source_index,scale,nominal_change,functional_change,prediction_preserved
2,r0_mlp,3221,0.02,0.00031670602038502693,8.285346630998447e-09,1
2,r0_mlp,3570,0.02,0.0013573782052844763,1.049652187390393e-08,1
2,r0_mlp,1289,0.02,0.0005384848336689174,1.0598896871272245e-08,1
2,r0_mlp,6104,0.02,0.0012427137698978186,1.1400044463982795e-08,1
2,r0_mlp,9524,0.02,0.0024712402373552322,1.0712597919848577e-08,1
2,r0_mlp,2459,0.02,0.0006732012843713164,8.42371239428985e-09,1
2,r0_mlp,6316,0.02,0.0008799800998531282,1.0526098215279944e-08,1
2,r0_mlp,1698,0.02,0.001611481187865138,1.0056341537278968e-08,1
2,r0_mlp,8423,0.02,0.0015715071931481361,9.635556352804997e-09,1
2,r0_mlp,5081,0.02,0.00045101638534106314,9.275904488958986e-09,1
2,r0_mlp,2384,0.02,0.0010116532212123275,1.0064960420663738e-08,1
2,r0_mlp,145,0.02,0.0013786657946184278,8.984133437195396e-09,1
2,r0_mlp,7446,0.02,0.0006949335220269859,1.0201096856121694e-08,1
2,r0_mlp,9810,0.02,0.0009637598996050656,9.569175674073449e-09,1
2,r0_mlp,8778,0.02,0.0008187626372091472,1.0081160795039068e-08,1
2,r0_mlp,2497,0.02,0.0016679936088621616,1.0558149909911663e-08,1
2,r0_mlp,9443,0.02,0.0006451397784985602,9.35523836176344e-09,1
2,r0_mlp,2261,0.02,0.0005544511950574815,9.152278934720925e-09,1
2,r0_mlp,3557,0.02,0.0012198545737192035,1.1036004998743465e-08,1
2,r0_mlp,8536,0.02,0.0013392627006396651,1.007087568893894e-08,1
2,r0_mlp,9221,0.02,0.0008153950329869986,1.0831382901699271e-08,1
2,r0_mlp,1611,0.02,0.0006724109407514334,9.966351299794951e-09,1
2,r0_mlp,7515,0.02,0.0006653252057731152,1.0522684945613037e-08,1
2,r0_mlp,6955,0.02,0.0008538162219338119,9.808557521751027e-09,1
2,r0_mlp,6687,0.02,0.00199305871501565,1.0659859661643623e-08,1
2,r0_mlp,9435,0.02,0.00205263146199286,1.3261933773378587e-08,1
2,r0_mlp,5705,0.02,0.0014434752520173788,9.716300652939935e-09,1
2,r0_mlp,7842,0.02,0.0007454092847183347,1.1552819145776994e-08,1
2,r0_mlp,7666,0.02,0.000990606378763914,1.1653697562508114e-08,1
2,r0_mlp,1321,0.02,0.0007674433290958405,1.0894878776923633e-08,1
2,r0_mlp,3281,0.02,0.0010443507926538587,9.444492299337526e-09,1
2,r0_mlp,5843,0.02,0.0022877659648656845,1.13089235753705e-08,1
2,r0_mlp,1544,0.02,0.0017427068669348955,1.1648491948790252e-08,1
2,r0_mlp,1476,0.02,0.001038394751958549,9.791719435270352e-09,1
2,r0_mlp,1552,0.02,0.0022567890118807554,1.019316986372587e-08,1
2,r0_mlp,2777,0.02,0.001313936896622181,1.0723471000062545e-08,1
2,r0_mlp,1240,0.02,0.0019416178110986948,1.1057188942231733e-08,1
2,r0_mlp,6482,0.02,0.0021704905666410923,1.0048982090893332e-08,1
2,r0_mlp,8698,0.02,0.0007724573952145875,1.1312141445785073e-08,1
2,r0_mlp,6248,0.02,0.0010143109830096364,1.1691189349960496e-08,1
2,r0_mlp,4323,0.02,0.0013961342629045248,1.0105910774882432e-08,1
2,r0_mlp,4597,0.02,0.00196156301535666,9.848167614734393e-09,1
2,r0_mlp,9046,0.02,0.0009865356842055917,9.792100463812403e-09,1
2,r0_mlp,5389,0.02,0.0023300794418901205,1.3823907352161768e-08,1
2,r0_mlp,5710,0.02,0.0015150363324210048,1.03131556628e-08,1
2,r0_mlp,7103,0.02,0.001223191386088729,9.546645252100916e-09,1
2,r0_mlp,7263,0.02,0.0006129223620519042,9.635319209166937e-09,1
2,r0_mlp,5244,0.02,0.0006932323449291289,9.649549603807372e-09,1
2,r0_mlp,5242,0.02,0.0010167598957195878,9.932287881042612e-09,1
2,r0_mlp,9775,0.02,0.0012728756992146373,1.1257026422129002e-08,1
2,r0_mlp,249,0.02,0.0022085809614509344,1.369011659591024e-08,1
2,r0_mlp,1521,0.02,0.0008818116621114314,9.467854056310898e-09,1
2,r0_mlp,5149,0.02,0.0012148894602432847,8.698465059353566e-09,1
2,r0_mlp,7070,0.02,0.000854232523124665,1.1383654019425649e-08,1
2,r0_mlp,6433,0.02,0.0019600284285843372,1.2062261411927011e-08,1
2,r0_mlp,2689,0.02,0.0012325090356171131,1.0600408550942575e-08,1
2,r0_mlp,5968,0.02,0.0016840256284922361,1.1828197976626598e-08,1
2,r0_mlp,7768,0.02,0.0011529041221365333,9.934916889164924e-09,1
2,r0_mlp,6122,0.02,0.0010871930280700326,8.906337001235443e-09,1
2,r0_mlp,4860,0.02,0.000766092911362648,1.053147080654071e-08,1
2,r0_mlp,3537,0.02,0.0012246996629983187,1.2050996645029954e-08,1
2,r0_mlp,2000,0.02,0.0011365639511495829,1.123176485151589e-08,1
2,r0_mlp,544,0.05,0.0018814712530001998,1.701162766210018e-08,1
2,r0_mlp,4306,0.05,0.0035255372058600187,3.058489994600677e-08,1
2,r0_mlp,6410,0.05,0.0026955069042742252,1.733338095277759e-08,1
2,r0_mlp,6382,0.05,0.0041498951613903046,2.3200989573979314e-08,1
2,r0_mlp,8949,0.05,0.003247030545026064,1.3705271584285583e-08,1
2,r0_mlp,9600,0.05,0.003931996412575245,1.6608867170475605e-08,1
2,r0_mlp,486,0.05,0.0021369364112615585,1.588717246647775e-08,1
2,r0_mlp,109,0.05,0.004360504448413849,3.3983290848027536e-08,1
2,r0_mlp,2500,0.05,0.002128381747752428,1.0768516744974477e-08,1
2,r0_mlp,1413,0.05,0.003695909632369876,3.143902915780927e-08,1
2,r0_mlp,360,0.05,0.003313810098916292,1.9978841692136484e-08,1
2,r0_mlp,2139,0.05,0.0029675208497792482,1.4215317811760997e-08,1
2,r0_mlp,9158,0.05,0.001645449548959732,1.2963565332313465e-08,1
2,r0_mlp,3213,0.05,0.0032393489964306355,1.804089677648335e-08,1
2,r0_mlp,8351,0.05,0.002639255253598094,1.6440406369611082e-08,1
2,r0_mlp,4655,0.05,0.002016198355704546,1.3122756215011577e-08,1
2,r0_mlp,6249,0.05,0.0019205128774046898,1.1547504286113508e-08,1
2,r0_mlp,8929,0.05,0.002463689772412181,2.2055624882000302e-08,1
2,r0_mlp,6036,0.05,0.0026499342638999224,1.300113527946678e-08,1
2,r0_mlp,1671,0.05,0.00496391486376524,3.5947497423194363e-08,1
2,r0_mlp,3885,0.05,0.0014500146498903632,1.2291022422061815e-08,1
2,r0_mlp,3768,0.05,0.002578363288193941,1.808994376517603e-08,1
2,r0_mlp,4069,0.05,0.0028601207304745913,1.7168030552738855e-08,1
2,r0_mlp,9482,0.05,0.003591268789023161,1.739725874472242e-08,1
2,r0_mlp,1037,0.05,0.003527222666889429,1.885736011786321e-08,1
2,r0_mlp,9099,0.05,0.0037675625644624233,2.105293717136192e-08,1
2,r0_mlp,1129,0.05,0.0051043275743722916,2.486679662183633e-08,1
2,r0_mlp,2066,0.05,0.0037719847168773413,2.6561039589978463e-08,1
2,r0_mlp,8225,0.05,0.001629343838430941,1.5522738650020074e-08,1
2,r0_mlp,5603,0.05,0.0019991688895970583,1.5640980066677912e-08,1
2,r0_mlp,755,0.05,0.00251681637018919,1.3876615412300453e-08,1
2,r0_mlp,9587,0.05,0.004456458613276482,1.980134811674361e-08,1
2,r0_mlp,9193,0.05,0.0051409658044576645,4.575599277245601e-08,1
