model_seed,method,angle,host,mean_route_mass,host_specialization
2,r0_mlp,-75.0,0,0.18345387279987335,0.0022644996643066406
2,r0_mlp,-75.0,1,0.09542959928512573,0.004914462566375732
2,r0_mlp,-75.0,2,0.3252183794975281,0.0011197328567504883
2,r0_mlp,-75.0,3,0.39589813351631165,0.0007561445236206055
2,r0_mlp,-60.0,0,0.1989412158727646,0.0022644996643066406
2,r0_mlp,-60.0,1,0.10140810906887054,0.004914462566375732
2,r0_mlp,-60.0,2,0.30854204297065735,0.0011197328567504883
2,r0_mlp,-60.0,3,0.3911086618900299,0.0007561445236206055
2,r0_mlp,-45.0,0,0.22301428020000458,0.0022644996643066406
2,r0_mlp,-45.0,1,0.12015916407108307,0.004914462566375732
2,r0_mlp,-45.0,2,0.2813381254673004,0.0011197328567504883
2,r0_mlp,-45.0,3,0.3754884600639343,0.0007561445236206055
2,r0_mlp,-30.0,0,0.24083788692951202,0.0022644996643066406
2,r0_mlp,-30.0,1,0.13792869448661804,0.004914462566375732
2,r0_mlp,-30.0,2,0.26523473858833313,0.0011197328567504883
2,r0_mlp,-30.0,3,0.3559987246990204,0.0007561445236206055
2,r0_mlp,-15.0,0,0.2452056109905243,0.0022644996643066406
2,r0_mlp,-15.0,1,0.14952325820922852,0.004914462566375732
2,r0_mlp,-15.0,2,0.2645026445388794,0.0011197328567504883
2,r0_mlp,-15.0,3,0.3407685160636902,0.0007561445236206055
2,r0_mlp,0.0,0,0.23974457383155823,0.0022644996643066406
2,r0_mlp,0.0,1,0.15306958556175232,0.004914462566375732
2,r0_mlp,0.0,2,0.2736716866493225,0.0011197328567504883
2,r0_mlp,0.0,3,0.33351415395736694,0.0007561445236206055
2,r0_mlp,15.0,0,0.22754521667957306,0.0022644996643066406
2,r0_mlp,15.0,1,0.1461188793182373,0.004914462566375732
2,r0_mlp,15.0,2,0.2896506190299988,0.0011197328567504883
2,r0_mlp,15.0,3,0.33668527007102966,0.0007561445236206055
2,r0_mlp,30.0,0,0.21193695068359375,0.0022644996643066406
2,r0_mlp,30.0,1,0.13586586713790894,0.004914462566375732
2,r0_mlp,30.0,2,0.3040364384651184,0.0011197328567504883
2,r0_mlp,30.0,3,0.3481608033180237,0.0007561445236206055
2,r0_mlp,45.0,0,0.1972990334033966,0.0022644996643066406
2,r0_mlp,45.0,1,0.12355073541402817,0.004914462566375732
2,r0_mlp,45.0,2,0.3157479166984558,0.0011197328567504883
2,r0_mlp,45.0,3,0.3634023070335388,0.0007561445236206055
2,r0_mlp,60.0,0,0.1881520301103592,0.0022644996643066406
2,r0_mlp,60.0,1,0.11248452961444855,0.004914462566375732
2,r0_mlp,60.0,2,0.3211207687854767,0.0011197328567504883
2,r0_mlp,60.0,3,0.3782426714897156,0.0007561445236206055
2,r0_mlp,75.0,0,0.18744072318077087,0.0022644996643066406
2,r0_mlp,75.0,1,0.10696113109588623,0.004914462566375732
2,r0_mlp,75.0,2,0.31552568078041077,0.0011197328567504883
2,r0_mlp,75.0,3,0.39007246494293213,0.0007561445236206055
2,r1_linear,-75.0,0,0.2156401425600052,0.00034242868423461914
2,r1_linear,-75.0,1,0.19608566164970398,0.0008119344711303711
2,r1_linear,-75.0,2,0.25855836272239685,0.0020273327827453613
2,r1_linear,-75.0,3,0.3297158181667328,0.00033539533615112305
2,r1_linear,-60.0,0,0.2202623337507248,0.00034242868423461914
2,r1_linear,-60.0,1,0.20815713703632355,0.0008119344711303711
2,r1_linear,-60.0,2,0.24751821160316467,0.0020273327827453613
2,r1_linear,-60.0,3,0.3240622878074646,0.00033539533615112305
2,r1_linear,-45.0,0,0.2265825718641281,0.00034242868423461914
2,r1_linear,-45.0,1,0.21727952361106873,0.0008119344711303711
2,r1_linear,-45.0,2,0.22641083598136902,0.0020273327827453613
2,r1_linear,-45.0,3,0.3297269940376282,0.00033539533615112305
2,r1_linear,-30.0,0,0.233877494931221,0.00034242868423461914
2,r1_linear,-30.0,1,0.21980933845043182,0.0008119344711303711
2,r1_linear,-30.0,2,0.20718756318092346,0.0020273327827453613
2,r1_linear,-30.0,3,0.3391255736351013,0.00033539533615112305
2,r1_linear,-15.0,0,0.2379978597164154,0.00034242868423461914
2,r1_linear,-15.0,1,0.21459989249706268,0.0008119344711303711
2,r1_linear,-15.0,2,0.19700786471366882,0.0020273327827453613
2,r1_linear,-15.0,3,0.3503943681716919,0.00033539533615112305
2,r1_linear,0.0,0,0.2382323294878006,0.00034242868423461914
2,r1_linear,0.0,1,0.20672281086444855,0.0008119344711303711
2,r1_linear,0.0,2,0.195603147149086,0.0020273327827453613
2,r1_linear,0.0,3,0.35944175720214844,0.00033539533615112305
2,r1_linear,15.0,0,0.2375050038099289,0.00034242868423461914
2,r1_linear,15.0,1,0.1969427764415741,0.0008119344711303711
2,r1_linear,15.0,2,0.2026406228542328,0.0020273327827453613
2,r1_linear,15.0,3,0.362911581993103,0.00033539533615112305
2,r1_linear,30.0,0,0.2306300401687622,0.00034242868423461914
2,r1_linear,30.0,1,0.18828707933425903,0.0008119344711303711
2,r1_linear,30.0,2,0.21689176559448242,0.0020273327827453613
2,r1_linear,30.0,3,0.36419111490249634,0.00033539533615112305
2,r1_linear,45.0,0,0.2228364199399948,0.00034242868423461914
2,r1_linear,45.0,1,0.1834733933210373,0.0008119344711303711
2,r1_linear,45.0,2,0.23293575644493103,0.0020273327827453613
2,r1_linear,45.0,3,0.3607544004917145,0.00033539533615112305
2,r1_linear,60.0,0,0.21567592024803162,0.00034242868423461914
2,r1_linear,60.0,1,0.18627780675888062,0.0008119344711303711
2,r1_linear,60.0,2,0.24645259976387024,0.0020273327827453613
2,r1_linear,60.0,3,0.35159367322921753,0.00033539533615112305
2,r1_linear,75.0,0,0.21321198344230652,0.00034242868423461914
2,r1_linear,75.0,1,0.19021666049957275,0.0008119344711303711
2,r1_linear,75.0,2,0.252595454454422,0.0020273327827453613
2,r1_linear,75.0,3,0.34397590160369873,0.00033539533615112305
2,r2_prototype_energy,-75.0,0,0.2204897105693817,0.02570885419845581
2,r2_prototype_energy,-75.0,1,0.05771413445472717,0.05290418863296509
2,r2_prototype_energy,-75.0,2,0.12099790573120117,0.04336494207382202
2,r2_prototype_energy,-75.0,3,0.6007982492446899,0.06868225336074829
2,r2_prototype_energy,-60.0,0,0.302309513092041,0.02570885419845581
2,r2_prototype_energy,-60.0,1,0.08712321519851685,0.05290418863296509
2,r2_prototype_energy,-60.0,2,0.08750458061695099,0.04336494207382202
2,r2_prototype_energy,-60.0,3,0.5230627059936523,0.06868225336074829
2,r2_prototype_energy,-45.0,0,0.41591912508010864,0.02570885419845581
2,r2_prototype_energy,-45.0,1,0.1349007785320282,0.05290418863296509
2,r2_prototype_energy,-45.0,2,0.10806488990783691,0.04336494207382202
2,r2_prototype_energy,-45.0,3,0.34111520648002625,0.06868225336074829
2,r2_prototype_energy,-30.0,0,0.4843643605709076,0.02570885419845581
2,r2_prototype_energy,-30.0,1,0.18422308564186096,0.05290418863296509
2,r2_prototype_energy,-30.0,2,0.14825645089149475,0.04336494207382202
2,r2_prototype_energy,-30.0,3,0.1831560581922531,0.06868225336074829
2,r2_prototype_energy,-15.0,0,0.4621133804321289,0.02570885419845581
2,r2_prototype_energy,-15.0,1,0.23551884293556213,0.05290418863296509
2,r2_prototype_energy,-15.0,2,0.19719600677490234,0.04336494207382202
2,r2_prototype_energy,-15.0,3,0.10517174005508423,0.06868225336074829
2,r2_prototype_energy,0.0,0,0.39187151193618774,0.02570885419845581
2,r2_prototype_energy,0.0,1,0.2622675597667694,0.05290418863296509
2,r2_prototype_energy,0.0,2,0.2560684382915497,0.04336494207382202
2,r2_prototype_energy,0.0,3,0.08979251235723495,0.06868225336074829
2,r2_prototype_energy,15.0,0,0.30390244722366333,0.02570885419845581
2,r2_prototype_energy,15.0,1,0.2542420029640198,0.05290418863296509
2,r2_prototype_energy,15.0,2,0.3244071900844574,0.04336494207382202
2,r2_prototype_energy,15.0,3,0.11744832992553711,0.06868225336074829
2,r2_prototype_energy,30.0,0,0.22835519909858704,0.02570885419845581
