model_seed,method,variant,root_route_r2,root_chord_error,functional_transport_error,evaluation_samples
2,r0_mlp,full_context,0.9891175575115178,0.009250888091666932,7.283959712367505e-05,768
2,r0_mlp,angle_shuffled,0.0017125989368530921,0.12052998628082649,0.2090342789888382,768
2,r0_mlp,tangent_removed,0.9091172375408362,0.032898143592157036,0.03414526209235191,768
2,r0_mlp,matched_orthogonal_component,0.4774843864975113,0.08520503783081938,0.14074715971946716,768
2,r1_linear,full_context,0.9961447011439648,0.003978110487564415,1.1161148904648144e-05,768
2,r1_linear,angle_shuffled,0.09414289576836644,0.07915486056097218,0.09931346029043198,768
2,r1_linear,tangent_removed,0.8843229060651885,0.024927313650557312,0.016848139464855194,768
2,r1_linear,matched_orthogonal_component,0.23099432126299563,0.07049834309538269,0.08419409394264221,768
2,r2_prototype_energy,full_context,0.9306676756821483,0.09845945353416448,0.09894386678934097,768
2,r2_prototype_energy,angle_shuffled,0.01245534303581863,0.41930774772611934,0.542479932308197,768
2,r2_prototype_energy,tangent_removed,0.7724418257934444,0.1741819769926879,0.17179261147975922,768
2,r2_prototype_energy,matched_orthogonal_component,0.390042733689694,0.3127055328507215,0.34655019640922546,768
