model_seed,method,source_index,scale,nominal_tangent_change,nominal_orthogonal_change,functional_tangent_change,functional_orthogonal_change,tangent_jacobian_sensitivity,orthogonal_jacobian_sensitivity,prediction_preserved,true_class_log_prob_change
2,r0_mlp,26,-0.5,0.09240534156560898,0.03585038334131241,0.16299918293952942,0.04276002570986748,0.25490042567253113,0.10899657756090164,1,-0.0017190724611282349
2,r0_mlp,2528,-0.5,0.02279003895819187,0.029662230983376503,0.01255627442151308,0.03157438337802887,0.06783024966716766,0.06984315812587738,1,-0.007368028163909912
2,r0_mlp,1575,-0.5,0.01747935637831688,0.03732530400156975,0.0020020767115056515,0.04236168786883354,0.05160674825310707,0.10492835193872452,1,0.006192624568939209
2,r0_mlp,2675,-0.5,0.03713556379079819,0.04829413816332817,0.05801788717508316,0.06765327602624893,0.07648847252130508,0.15041962265968323,1,0.06151312589645386
2,r0_mlp,3462,-0.5,0.053698621690273285,0.02995365858078003,0.0801706463098526,0.0383952260017395,0.12290593236684799,0.09882281720638275,1,-0.0008038152009248734
2,r0_mlp,504,-0.5,0.04186701029539108,0.060582634061574936,0.04692080616950989,0.09522978216409683,0.1411474645137787,0.18810611963272095,1,0.003026336431503296
2,r0_mlp,8812,-0.5,0.06125805899500847,0.05019141361117363,0.10527285188436508,0.07521279901266098,0.18801191449165344,0.15823355317115784,1,0.04036211967468262
2,r0_mlp,6991,-0.5,0.03317895904183388,0.03667415305972099,0.03243515267968178,0.041776154190301895,0.06832718104124069,0.12316069006919861,1,-0.001778196543455124
2,r0_mlp,1346,-0.5,0.08547822386026382,0.04818095266819,0.15051421523094177,0.06786805391311646,0.2678259611129761,0.14691448211669922,1,-0.08024801313877106
2,r0_mlp,2526,-0.5,0.060442838817834854,0.04886480048298836,0.08617368340492249,0.07536549121141434,0.17099177837371826,0.15634766221046448,1,-0.031009942293167114
2,r0_mlp,3803,-0.5,0.041170816868543625,0.022574102506041527,0.06043447181582451,0.019846998155117035,0.08742859959602356,0.07933751493692398,1,0.000316862016916275
2,r0_mlp,1066,-0.5,0.05548638477921486,0.04999002069234848,0.082199826836586,0.07638642191886902,0.1854909062385559,0.15610098838806152,1,-0.08868005871772766
2,r0_mlp,631,-0.5,0.018292268738150597,0.047546833753585815,0.0006159173790365458,0.06750208139419556,0.06169994920492172,0.13617558777332306,1,0.03491520881652832
2,r0_mlp,277,-0.5,0.06858883053064346,0.024137461557984352,0.10334432870149612,0.01331422757357359,0.16245055198669434,0.04526440054178238,1,-0.006922513246536255
2,r0_mlp,1440,-0.5,0.027308234944939613,0.03747090697288513,0.01782480627298355,0.04343819618225098,0.05376219376921654,0.09559956938028336,1,0.03496891260147095
2,r0_mlp,3583,-0.5,0.066531240940094,0.042277440428733826,0.11557392030954361,0.054830171167850494,0.18665872514247894,0.1373157799243927,1,-0.06119728088378906
2,r0_mlp,9931,-0.5,0.042889825999736786,0.052615195512771606,0.05303989350795746,0.07301145046949387,0.129407599568367,0.16869300603866577,1,0.0021863505244255066
2,r0_mlp,2289,-0.5,0.031098881736397743,0.015790073201060295,0.02652183175086975,0.006462348159402609,0.06823835521936417,0.05234970152378082,1,-0.009978428483009338
2,r0_mlp,8452,-0.5,0.049853332340717316,0.05349843204021454,0.07495059072971344,0.08225418627262115,0.13317880034446716,0.16947491466999054,1,0.04001742601394653
2,r0_mlp,5933,-0.5,0.031592123210430145,0.04377680644392967,0.02988009713590145,0.06163839250802994,0.14401830732822418,0.14681576192378998,1,0.009473994374275208
2,r0_mlp,7575,-0.5,0.038959238678216934,0.06127547845244408,0.040460336953401566,0.10002298653125763,0.14385350048542023,0.18761688470840454,1,0.02508068084716797
2,r0_mlp,459,-0.5,0.022739863023161888,0.026341289281845093,0.01005619764328003,0.016439368948340416,0.07813049107789993,0.09441500157117844,1,-0.0009779930114746094
2,r0_mlp,544,-0.5,0.05510350316762924,0.053875453770160675,0.07757175713777542,0.08801823854446411,0.16390711069107056,0.17202816903591156,1,0.007702469825744629
2,r0_mlp,4306,-0.5,0.059513699263334274,0.051274221390485764,0.0977938324213028,0.0716707706451416,0.20858706533908844,0.150700643658638,1,0.02209782600402832
2,r0_mlp,6410,-0.5,0.02315635047852993,0.024777159094810486,0.0015664626844227314,0.02210557460784912,0.11323317140340805,0.0809415653347969,1,-0.0006356462836265564
2,r0_mlp,6382,-0.5,0.046194110065698624,0.05214664712548256,0.0628567561507225,0.08023302257061005,0.1288498193025589,0.1716657429933548,1,-0.0034720338881015778
2,r0_mlp,8949,-0.5,0.04974551126360893,0.022673018276691437,0.0745827704668045,0.005809150170534849,0.10657043009996414,0.04188043996691704,1,0.007385805249214172
2,r0_mlp,9600,-0.5,0.07423392683267593,0.03597152233123779,0.1291624903678894,0.0416673943400383,0.19798493385314941,0.11740030348300934,1,-0.0009291190654039383
2,r0_mlp,486,-0.5,0.04580250754952431,0.05269399285316467,0.07111415266990662,0.07646742463111877,0.11128893494606018,0.16570326685905457,1,-0.09293520450592041
2,r0_mlp,109,-0.5,0.030109332874417305,0.0448283813893795,0.014621675945818424,0.05928783863782883,0.049150772392749786,0.13480979204177856,1,0.0297049880027771
2,r0_mlp,2500,-0.5,0.016656339168548584,0.035867173224687576,0.008444702252745628,0.0414058119058609,0.09870581328868866,0.1446491926908493,1,0.0025656521320343018
2,r0_mlp,1413,-0.5,0.026528166607022285,0.04409070312976837,0.0007058255141600966,0.05673377588391304,0.04350239783525467,0.13976021111011505,1,0.027132630348205566
2,r0_mlp,360,-0.5,0.047703817486763,0.04587249085307121,0.05288923904299736,0.07325746864080429,0.19848309457302094,0.13994447886943817,1,-0.03435125946998596
2,r0_mlp,2139,-0.5,0.04307863116264343,0.05110474303364754,0.06020766869187355,0.08033910393714905,0.11395274847745895,0.17118045687675476,1,3.056973218917847e-05
2,r0_mlp,9158,-0.5,0.0617283396422863,0.026502272114157677,0.08998547494411469,0.026067767292261124,0.1447739154100418,0.06034058332443237,1,0.11889958381652832
2,r0_mlp,3213,-0.5,0.10174382477998734,0.03750009089708328,0.17996783554553986,0.0455927848815918,0.2877131998538971,0.11626115441322327,1,-0.041010573506355286
2,r0_mlp,8351,-0.5,0.061738479882478714,0.020646903663873672,0.08785608410835266,0.011312909424304962,0.14410679042339325,0.07036159187555313,1,0.006017759442329407
2,r0_mlp,4655,-0.5,0.039365340024232864,0.048197031021118164,0.05713905394077301,0.06974282115697861,0.10110212862491608,0.1603248566389084,1,0.01414915919303894
2,r0_mlp,6249,-0.5,0.036072928458452225,0.025022251531481743,0.04465319961309433,0.015244554728269577,0.07362239807844162,0.04749564453959465,1,-0.0003745853900909424
