model_seed,method,stage,current_angle,seen_angles,forward_images,optimizer_steps,source_examples,wall_seconds,loss,current_ce,anchor_ce,route_geo,route_match,route_far,context_geo,context_spread,fiber,centroid,host_diversity
1,d4_no_geo,0,-60.0,[-60.0],1024,16,1024,0.9747819919999756,1.9825196415185928,1.9397909864783287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8545729890465736
1,d4_no_geo,1,-30.0,"[-60.0, -30.0]",2048,16,1024,1.5663891559999001,1.583877682685852,1.422357652336359,1.2582005485892296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7139991000294685
1,d4_no_geo,2,0.0,"[-60.0, -30.0, 0.0]",3072,16,1024,2.13556973499999,0.6718354504555464,0.5237876139581203,1.207197617739439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465615428984165
1,d4_no_geo,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",4096,16,1024,3.8104260910000676,2.079995408654213,1.939572125673294,1.2146093733608723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37924680300056934
1,d4_no_geo,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",5120,16,1024,3.366035878000048,0.8950024135410786,0.7455071732401848,1.3100264742970467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369851715862751
1,d4_full_legacy_route,0,-60.0,[-60.0],1024,16,1024,0.9951511169999776,1.982644647359848,1.9397909864783287,0.0,0.0,0.0,0.0,0.0,0.002500000176951289,0.0,0.0,0.8545729890465736
1,d4_full_legacy_route,1,-30.0,"[-60.0, -30.0]",2048,16,1024,2.5051200149999886,1.6714896336197853,1.4290425926446915,1.2585038393735886,0.48276575468480587,0.48276575468480587,0.0,0.040833850391209126,0.00019722974002434057,0.5566068738698959,0.01189318104297854,0.716037455946207
1,d4_full_legacy_route,2,0.0,"[-60.0, -30.0, 0.0]",3072,16,1024,2.2300048649999553,0.736891608685255,0.5378097966313362,1.1975496038794518,0.2247331840917468,0.2247331840917468,0.0,0.040465208352543414,1.436785031749821e-05,0.4617818221449852,0.01914848823707871,0.5751957148313522
1,d4_full_legacy_route,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",4096,16,1024,2.8860329460000003,2.07904364913702,1.8739676252007484,1.2495544031262398,0.15817914810031652,0.15817914810031652,0.0,0.12235648976638913,4.290091226266668e-06,0.4679338987916708,0.16938279382884502,0.40401891991496086
1,d4_full_legacy_route,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",5120,16,1024,5.153443100000004,0.9328056499361992,0.7289453893899918,1.3159752190113068,0.13622407242655754,0.13622407242655754,0.0,0.09271680377423763,1.0312317570537743e-05,0.5526909735053778,0.06491784891113639,0.3697535339742899
1,d4_full_stationary_route,0,-60.0,[-60.0],1024,16,1024,0.9949873980000348,1.982644647359848,1.9397909864783287,0.0,0.0,0.0,0.0,0.0,0.002500000176951289,0.0,0.0,0.8545729890465736
1,d4_full_stationary_route,1,-30.0,"[-60.0, -30.0]",2048,16,1024,1.606958662000011,1.635721780359745,1.4290759228169918,1.2585377916693687,0.12479789182543755,0.12479789182543755,0.0,0.04076757887378335,0.00019817943166344776,0.5564709194004536,0.012006485027086455,0.7160349637269974
1,d4_full_stationary_route,2,0.0,"[-60.0, -30.0, 0.0]",3072,16,1024,2.538982998999927,0.7386557925492525,0.5377763295546174,1.1990250945091248,0.24106250796467066,0.19866668805480003,0.16958327405154705,0.04064299212768674,1.3960406491264621e-05,0.46181327290832996,0.01895854407484876,0.5753423124551773
1,d4_full_stationary_route,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",4096,16,1024,3.313528453999993,2.0950673893094063,1.8659468293190002,1.2575411014258862,0.38865771517157555,0.3560418076813221,0.13046363787725568,0.12059174198657274,2.636638915087808e-06,0.48009467869997025,0.16496101906523108,0.40377227216959
1,d4_full_stationary_route,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",5120,16,1024,3.547996302999991,0.9496354646980762,0.7290191054344177,1.3335904777050018,0.28614307194948196,0.2631849478930235,0.09183250181376934,0.08991231489926577,7.821998934787189e-06,0.5694674719125032,0.053528407122939825,0.3700316306203604
