model_seed,method,source_index,scale,signed_route_effect,orthogonal_abs_effect,class_log_prob_drop,prediction_preserved
1,d4_no_geo,8707,-0.5,-0.03246966749429703,0.03230703994631767,-0.00743710994720459,1
1,d4_no_geo,3675,-0.5,-0.034510064870119095,0.02846387028694153,-0.0013799071311950684,1
1,d4_no_geo,555,-0.5,-0.023277729749679565,0.04931353032588959,-0.0038909912109375,1
1,d4_no_geo,9642,-0.5,0.025245795026421547,0.0573948509991169,-0.0785895586013794,1
1,d4_no_geo,2501,-0.5,-0.04394678771495819,0.043778978288173676,-0.0005034357309341431,1
1,d4_no_geo,4257,-0.5,-0.007524674758315086,0.09092245250940323,0.005794525146484375,1
1,d4_no_geo,3064,-0.5,-0.0413840226829052,0.04939645528793335,-0.0008273720741271973,1
1,d4_no_geo,1201,-0.5,-0.03728592023253441,0.07233157008886337,-0.0038794726133346558,1
1,d4_no_geo,5388,-0.5,0.017023783177137375,0.06813730299472809,0.007127523422241211,1
1,d4_no_geo,5665,-0.5,-0.03485754132270813,0.025347959250211716,-0.0007465481758117676,1
1,d4_no_geo,9255,-0.5,0.02633468061685562,0.04213477671146393,-0.02796483039855957,1
1,d4_no_geo,6269,-0.5,0.019490739330649376,0.06274745613336563,0.008588269352912903,1
1,d4_no_geo,9216,-0.5,0.030671708285808563,0.046088650822639465,-0.0051352232694625854,1
1,d4_no_geo,1712,-0.5,-0.03549575060606003,0.03400609642267227,0.002893637865781784,1
1,d4_no_geo,612,-0.5,-0.03140481933951378,0.027614325284957886,-0.019473254680633545,1
1,d4_no_geo,5539,-0.25,-0.008881344459950924,0.010647168383002281,0.0003068894147872925,1
1,d4_no_geo,6190,-0.25,0.012582706287503242,0.021108731627464294,-0.011183232069015503,1
1,d4_no_geo,2445,-0.25,-0.006326805800199509,0.050183963030576706,0.000356920063495636,1
1,d4_no_geo,4846,-0.25,0.0014782632933929563,0.0473700575530529,0.0020207762718200684,1
1,d4_no_geo,2634,-0.25,-0.01639680564403534,0.02196848951280117,-0.0013686791062355042,1
1,d4_no_geo,3782,-0.25,-0.015533204190433025,0.02090953290462494,0.005724191665649414,1
1,d4_no_geo,5255,-0.25,-0.012524890713393688,0.014788506552577019,-0.00015213340520858765,1
1,d4_no_geo,4626,-0.25,-0.011652667075395584,0.02705433778464794,-0.0005120225250720978,1
1,d4_no_geo,3512,-0.25,-0.013843998312950134,0.017258763313293457,0.0004301778972148895,1
1,d4_no_geo,3800,-0.25,-0.015246436931192875,0.01480146311223507,-0.0009428858757019043,1
1,d4_no_geo,7462,-0.25,0.010293710976839066,0.031289197504520416,-0.02121579647064209,1
1,d4_no_geo,9545,-0.25,-0.013138111680746078,0.041550133377313614,1.1105090379714966e-05,1
1,d4_no_geo,7145,-0.25,-0.014624331146478653,0.042924683541059494,-0.0041208416223526,1
1,d4_no_geo,9862,-0.25,-0.014183959923684597,0.014659153297543526,-0.000456489622592926,1
1,d4_no_geo,7552,-0.25,-0.012385895475745201,0.031051237136125565,-0.003507852554321289,1
1,d4_no_geo,6256,-0.25,-0.0051836250349879265,0.049441758543252945,0.004466593265533447,1
1,d4_no_geo,6613,-0.25,-0.009470071643590927,0.008126365020871162,0.0021938085556030273,1
1,d4_no_geo,2169,-0.25,-0.004431937355548143,0.05184714123606682,0.006309449672698975,1
1,d4_no_geo,1455,-0.25,0.009954694658517838,0.0225373562425375,-0.004629313945770264,1
1,d4_no_geo,9470,-0.25,-0.012258104979991913,0.020053595304489136,-0.003076612949371338,1
1,d4_no_geo,2730,-0.25,-0.01477755792438984,0.03115013986825943,-0.034317970275878906,1
1,d4_no_geo,8884,-0.25,-0.00959108117967844,0.007905282080173492,-0.00023656338453292847,1
1,d4_no_geo,991,-0.25,-0.017641304060816765,0.02601690962910652,-0.00425344705581665,1
1,d4_no_geo,6068,-0.25,-0.008774473331868649,0.011948328465223312,0.0014480352401733398,1
1,d4_no_geo,1285,-0.25,-0.013810518197715282,0.028266701847314835,-0.00019257888197898865,1
1,d4_no_geo,8158,-0.25,-0.01826917752623558,0.03322698920965195,-1.6473233699798584e-05,1
1,d4_no_geo,5583,-0.25,-0.01747780106961727,0.02637329138815403,-0.008542895317077637,1
1,d4_no_geo,4545,-0.25,-0.016083398833870888,0.028634529560804367,0.007363498210906982,1
1,d4_no_geo,906,-0.25,0.00994280818849802,0.022376595064997673,-0.009975969791412354,1
1,d4_no_geo,4698,-0.25,-0.010124016553163528,0.009452017955482006,-0.00026755034923553467,1
1,d4_no_geo,9751,-0.25,-0.011696414090692997,0.014244775287806988,-0.02883005142211914,1
1,d4_no_geo,9484,-0.25,-0.006805849727243185,0.03767329454421997,0.0027999579906463623,1
1,d4_no_geo,8365,-0.25,-0.011229227297008038,0.015190957114100456,-0.0025193989276885986,1
1,d4_no_geo,2158,-0.25,-0.013993498869240284,0.018586954101920128,-0.0019770562648773193,1
1,d4_no_geo,3761,-0.25,-0.016819732263684273,0.041110821068286896,-0.000278666615486145,1
1,d4_no_geo,4111,-0.25,-0.0064369202591478825,0.012828896753489971,0.0033986568450927734,1
1,d4_no_geo,5075,-0.25,-0.015718035399913788,0.0266324020922184,-0.0007117241621017456,1
1,d4_no_geo,9562,-0.25,0.013073150999844074,0.02110355719923973,-0.01792973279953003,1
1,d4_no_geo,9497,-0.25,0.002192222513258457,0.047243326902389526,0.0011899173259735107,1
1,d4_no_geo,2116,-0.25,-0.015249909833073616,0.01335984468460083,-0.001214057207107544,1
1,d4_no_geo,1705,-0.25,-0.002146017039194703,0.05023777112364769,-0.0012411177158355713,1
1,d4_no_geo,6238,-0.25,-0.0124307069927454,0.021789541468024254,-0.0076975226402282715,1
1,d4_no_geo,4517,-0.25,-0.011488710530102253,0.014357371255755424,-0.0015945136547088623,1
1,d4_no_geo,9898,-0.25,-0.013782079331576824,0.040342241525650024,-0.0007986873388290405,1
1,d4_no_geo,3096,-0.25,-0.011557483114302158,0.033614546060562134,0.002990156412124634,1
1,d4_no_geo,385,-0.25,-0.015137726441025734,0.04135848954319954,-0.0011957734823226929,1
1,d4_no_geo,4943,-0.25,-0.013290822505950928,0.022234998643398285,-0.0025886893272399902,1
1,d4_no_geo,5644,-0.25,-0.012017604894936085,0.01718221604824066,-0.010071039199829102,1
1,d4_no_geo,582,-0.25,-0.012030085548758507,0.02263101190328598,0.0050165653228759766,1
1,d4_no_geo,1731,-0.25,-0.015094740316271782,0.021566016599535942,-6.974488496780396e-05,1
1,d4_no_geo,7999,-0.25,-0.01344778761267662,0.02720770612359047,0.000211372971534729,1
1,d4_no_geo,5860,-0.25,-0.018180975690484047,0.023152196779847145,-0.001328974962234497,1
1,d4_no_geo,7627,-0.25,-0.011713645420968533,0.013133622705936432,-0.0007512271404266357,1
1,d4_no_geo,8165,-0.25,-0.009196865372359753,0.019936051219701767,-0.017863988876342773,1
1,d4_no_geo,4504,-0.25,-0.019215814769268036,0.019245047122240067,0.0027371644973754883,1
1,d4_no_geo,9523,-0.25,-0.015938226133584976,0.038993578404188156,0.0006220787763595581,1
1,d4_no_geo,3274,-0.25,-0.010876229964196682,0.01612689159810543,-0.004094183444976807,1
1,d4_no_geo,2076,-0.25,-0.016152190044522285,0.0253301914781332,-0.000902518630027771,1
1,d4_no_geo,6614,-0.25,-0.013428333215415478,0.017101941630244255,-0.0005499720573425293,1
1,d4_no_geo,1215,-0.25,-0.017244810238480568,0.025187810882925987,-0.0003978833556175232,1
1,d4_no_geo,4549,-0.25,-0.01291158702224493,0.017189906910061836,-0.0009432733058929443,1
1,d4_no_geo,374,-0.25,-0.01447439193725586,0.028942523524165154,0.0018949657678604126,1
1,d4_no_geo,3504,-0.25,0.01156800240278244,0.03104252927005291,-0.0030172765254974365,1
1,d4_no_geo,7608,-0.25,-0.011178025975823402,0.01568514294922352,-0.005352020263671875,0
1,d4_no_geo,5507,-0.25,-0.011631611734628677,0.013936997391283512,-0.009817540645599365,1
1,d4_no_geo,5537,-0.25,0.003465123940259218,0.04387730360031128,3.787875175476074e-05,1
1,d4_no_geo,1194,-0.25,-0.013296812772750854,0.03499513864517212,-0.013782262802124023,1
1,d4_no_geo,479,-0.25,-0.01807491108775139,0.03150114789605141,-0.018244266510009766,1
1,d4_no_geo,8491,-0.25,-0.016534702852368355,0.026899445801973343,-0.0029528439044952393,1
1,d4_no_geo,4284,-0.25,-0.011566225439310074,0.047143589705228806,-0.02266836166381836,1
1,d4_no_geo,1588,-0.25,-0.016116101294755936,0.022838298231363297,-0.0016079172492027283,1
1,d4_no_geo,4499,-0.25,-0.011639891192317009,0.011947083286941051,-0.0004196763038635254,1
1,d4_no_geo,6639,-0.25,-0.014361804351210594,0.00983927957713604,-0.0009295940399169922,1
1,d4_no_geo,2073,-0.25,-0.014046093448996544,0.017093641683459282,0.0016891956329345703,1
1,d4_no_geo,1751,-0.25,-0.012346353381872177,0.01839718222618103,0.004388302564620972,1
1,d4_no_geo,1828,-0.25,-0.016875091940164566,0.02923990786075592,0.00295180082321167,1
1,d4_no_geo,5372,-0.25,0.000823486247099936,0.04843293875455856,6.632506847381592e-05,1
1,d4_no_geo,3968,-0.25,-0.013276171870529652,0.0245496928691864,0.025562286376953125,1
1,d4_no_geo,5105,-0.25,-0.011247172951698303,0.011353690177202225,-0.004149377346038818,1
1,d4_no_geo,8811,-0.25,-0.01776699908077717,0.023264490067958832,-0.0014097392559051514,1
1,d4_no_geo,2154,-0.25,-0.013024570420384407,0.04105247184634209,-0.0006383731961250305,1
1,d4_no_geo,8720,-0.25,-0.014496645890176296,0.03804146125912666,-0.0011647865176200867,1
1,d4_no_geo,9911,-0.25,-0.01286538876593113,0.01678052358329296,0.00039541348814964294,1
1,d4_no_geo,6124,-0.25,-0.009011451154947281,0.048983585089445114,-0.00867617130279541,1
1,d4_no_geo,293,-0.25,-0.010789396241307259,0.012363648042082787,-0.0062528252601623535,1
1,d4_no_geo,3444,-0.25,-0.008209682069718838,0.03326509892940521,0.0032284557819366455,1
1,d4_no_geo,8353,-0.25,-0.008772986009716988,0.0125531405210495,-0.018413066864013672,1
1,d4_no_geo,9351,-0.25,-0.011334005743265152,0.015458425506949425,-0.0035730600357055664,1
1,d4_no_geo,9087,-0.25,-0.011636370792984962,0.04793179780244827,-0.009421557188034058,1
1,d4_no_geo,9464,-0.25,-0.012708720751106739,0.0415075346827507,-0.0006811618804931641,1
1,d4_no_geo,5668,-0.25,-0.01135127991437912,0.0381365641951561,1.0617077350616455e-05,1
1,d4_no_geo,8284,-0.25,-0.016502294689416885,0.03257587179541588,-0.013298869132995605,1
1,d4_no_geo,2604,-0.25,-0.015048426575958729,0.018777042627334595,0.007546067237854004,1
1,d4_no_geo,8740,-0.25,-0.012727200984954834,0.04187802970409393,-0.0007086619734764099,1
1,d4_no_geo,628,-0.25,-0.0018494807882234454,0.050844457000494,0.005472898483276367,1
1,d4_no_geo,2306,-0.25,-0.004261630587279797,0.052496880292892456,0.003993809223175049,1
1,d4_no_geo,3016,-0.25,-0.01099641714245081,0.02150229923427105,0.0006241500377655029,1
1,d4_no_geo,700,-0.25,-0.018860945478081703,0.02567489631474018,0.002091318368911743,1
1,d4_no_geo,8792,-0.25,-0.009776502847671509,0.010073659010231495,0.00010232627391815186,1
1,d4_no_geo,3392,-0.25,0.0018938042921945453,0.04641753062605858,0.003268331289291382,1
1,d4_no_geo,7478,-0.25,-0.013901262544095516,0.022024409845471382,0.005280554294586182,1
1,d4_no_geo,7115,-0.25,-0.015547123737633228,0.02709602378308773,-0.00759810209274292,1
1,d4_no_geo,2804,-0.25,-0.007115593645721674,0.05028790608048439,0.0030503273010253906,1
1,d4_no_geo,7379,-0.25,-0.015769099816679955,0.024549568071961403,0.0007961690425872803,1
1,d4_no_geo,6112,-0.25,-0.007376120891422033,0.04912084713578224,-0.005105853080749512,1
1,d4_no_geo,9951,-0.25,-0.01417745091021061,0.017608392983675003,0.0005670450627803802,1
1,d4_no_geo,5553,-0.25,-0.015135380439460278,0.028113611042499542,-0.003580331802368164,1
1,d4_no_geo,7830,-0.25,-0.011803287081420422,0.017390474677085876,0.001416221261024475,1
1,d4_no_geo,5659,-0.25,-0.012571227736771107,0.014950282871723175,0.00014838948845863342,1
1,d4_no_geo,3623,-0.25,-0.012064088135957718,0.043918147683143616,0.00039499998092651367,1
1,d4_no_geo,5770,-0.25,-0.009673024527728558,0.007729311939328909,-0.0002732127904891968,1
1,d4_no_geo,4343,-0.25,-0.015033870004117489,0.018035810440778732,0.0009531229734420776,1
1,d4_no_geo,7074,-0.25,-0.0131492605432868,0.02096482738852501,-0.0005320906639099121,1
1,d4_no_geo,8707,-0.25,-0.0106466980651021,0.015914753079414368,-0.0031442344188690186,1
1,d4_no_geo,3675,-0.25,-0.011616803705692291,0.013640075922012329,-0.0007324516773223877,1
1,d4_no_geo,555,-0.25,-0.006610273849219084,0.026213623583316803,-0.0009392499923706055,1
1,d4_no_geo,9642,-0.25,0.009795142337679863,0.029302332550287247,-0.03075861930847168,1
1,d4_no_geo,2501,-0.25,-0.016903454437851906,0.022111374884843826,-0.00020782649517059326,1
1,d4_no_geo,4257,-0.25,-0.0023913844488561153,0.05025384947657585,0.002530217170715332,1
1,d4_no_geo,3064,-0.25,-0.015904158353805542,0.025196049362421036,-0.0012947618961334229,1
1,d4_no_geo,1201,-0.25,-0.015437462367117405,0.03920246660709381,-0.0016041100025177002,1
1,d4_no_geo,5388,-0.25,0.006806977558881044,0.03652003034949303,0.003349006175994873,1
1,d4_no_geo,5665,-0.25,-0.011693603359162807,0.009338169358670712,-0.0004860013723373413,1
1,d4_no_geo,9255,-0.25,0.009392029605805874,0.020988229662179947,-0.010157883167266846,1
1,d4_no_geo,6269,-0.25,0.007310112006962299,0.032611217349767685,0.003269478678703308,1
1,d4_no_geo,9216,-0.25,0.011823000386357307,0.02279340662062168,-0.0020967572927474976,1
1,d4_no_geo,1712,-0.25,-0.01226811297237873,0.016813496127724648,0.0008372291922569275,1
1,d4_no_geo,612,-0.25,-0.009952916763722897,0.011736788786947727,-0.007407784461975098,1
1,d4_no_geo,5539,0.0,0.0,0.0,0.0,1
1,d4_no_geo,6190,0.0,0.0,0.0,0.0,1
1,d4_no_geo,2445,0.0,0.0,0.0,0.0,1
1,d4_no_geo,4846,0.0,1.743274680165996e-08,1.743274680165996e-08,0.0,1
1,d4_no_geo,2634,0.0,0.0,0.0,0.0,1
1,d4_no_geo,3782,0.0,0.0,0.0,0.0,1
1,d4_no_geo,5255,0.0,0.0,0.0,0.0,1
1,d4_no_geo,4626,0.0,0.0,0.0,0.0,1
1,d4_no_geo,3512,0.0,0.0,0.0,0.0,1
1,d4_no_geo,3800,0.0,0.0,0.0,0.0,1
1,d4_no_geo,7462,0.0,0.0,0.0,0.0,1
1,d4_no_geo,9545,0.0,0.0,0.0,0.0,1
1,d4_no_geo,7145,0.0,-7.974803040156075e-09,7.974803928334495e-09,0.0,1
1,d4_no_geo,9862,0.0,0.0,0.0,0.0,1
1,d4_no_geo,7552,0.0,0.0,0.0,0.0,1
1,d4_no_geo,6256,0.0,0.0,0.0,0.0,1
1,d4_no_geo,6613,0.0,0.0,0.0,0.0,1
1,d4_no_geo,2169,0.0,0.0,0.0,0.0,1
1,d4_no_geo,1455,0.0,-3.486549360331992e-08,3.486549360331992e-08,1.4901161193847656e-07,1
1,d4_no_geo,9470,0.0,0.0,0.0,0.0,1
1,d4_no_geo,2730,0.0,6.227713811313151e-08,6.227713811313151e-08,0.0,1
1,d4_no_geo,8884,0.0,0.0,0.0,0.0,1
1,d4_no_geo,991,0.0,0.0,0.0,0.0,1
1,d4_no_geo,6068,0.0,0.0,0.0,0.0,1
1,d4_no_geo,1285,0.0,1.743274680165996e-08,1.743274680165996e-08,0.0,1
1,d4_no_geo,8158,0.0,1.743274680165996e-08,1.743274680165996e-08,0.0,1
1,d4_no_geo,5583,0.0,0.0,0.0,-3.5762786865234375e-07,1
1,d4_no_geo,4545,0.0,0.0,0.0,0.0,1
1,d4_no_geo,906,0.0,0.0,0.0,0.0,1
1,d4_no_geo,4698,0.0,0.0,0.0,0.0,1
1,d4_no_geo,9751,0.0,0.0,0.0,0.0,1
1,d4_no_geo,9484,0.0,0.0,0.0,0.0,1
1,d4_no_geo,8365,0.0,0.0,0.0,0.0,1
1,d4_no_geo,2158,0.0,0.0,0.0,0.0,1
1,d4_no_geo,3761,0.0,0.0,0.0,0.0,1
1,d4_no_geo,4111,0.0,0.0,0.0,0.0,1
1,d4_no_geo,5075,0.0,0.0,0.0,0.0,1
1,d4_no_geo,9562,0.0,-2.7648088263276804e-08,2.7648086486919965e-08,0.0,1
1,d4_no_geo,9497,0.0,5.677931724790142e-08,5.6779320800615096e-08,0.0,1
