model_seed,method,source_index,scale,signed_route_effect,orthogonal_abs_effect,class_log_prob_drop,prediction_preserved
0,d4_no_geo,7462,0.0,3.597008557676418e-08,3.597008557676418e-08,-1.1920928955078125e-07,1
0,d4_no_geo,9545,0.0,0.0,0.0,0.0,1
0,d4_no_geo,7145,0.0,0.0,0.0,0.0,1
0,d4_no_geo,9862,0.0,0.0,0.0,0.0,1
0,d4_no_geo,7552,0.0,9.238381615261915e-09,9.238381615261915e-09,0.0,1
0,d4_no_geo,6256,0.0,2.9898014730633804e-08,2.9898014730633804e-08,-8.940696716308594e-08,1
0,d4_no_geo,6613,0.0,0.0,0.0,0.0,1
0,d4_no_geo,2169,0.0,0.0,0.0,0.0,1
0,d4_no_geo,1455,0.0,0.0,0.0,0.0,1
0,d4_no_geo,9470,0.0,0.0,0.0,0.0,1
0,d4_no_geo,2730,0.0,0.0,0.0,0.0,1
0,d4_no_geo,8884,0.0,0.0,0.0,0.0,1
0,d4_no_geo,991,0.0,-6.758372528281598e-09,6.7583729723708075e-09,1.043081283569336e-07,1
0,d4_no_geo,6068,0.0,0.0,0.0,0.0,1
0,d4_no_geo,1285,0.0,0.0,0.0,0.0,1
0,d4_no_geo,8158,0.0,0.0,0.0,0.0,1
0,d4_no_geo,5583,0.0,0.0,0.0,0.0,1
0,d4_no_geo,4545,0.0,0.0,0.0,0.0,1
0,d4_no_geo,906,0.0,0.0,0.0,0.0,1
0,d4_no_geo,4698,0.0,2.5235134870627007e-08,2.5235136646983847e-08,0.0,1
0,d4_no_geo,9751,0.0,-9.238381615261915e-09,9.238381615261915e-09,-1.1920928955078125e-07,1
0,d4_no_geo,9484,0.0,0.0,0.0,0.0,1
0,d4_no_geo,8365,0.0,0.0,0.0,0.0,1
0,d4_no_geo,2158,0.0,0.0,0.0,0.0,1
0,d4_no_geo,3761,0.0,0.0,0.0,0.0,1
