model_seed,method,stage,angle,angle_type,accuracy,nll
4,d4_no_geo,4,-60.0,train,0.33203125,2.127307891845703
4,d4_no_geo,4,-45.0,heldout,0.46484375,1.6645739078521729
4,d4_no_geo,4,-30.0,train,0.625,1.168730616569519
4,d4_no_geo,4,-15.0,heldout,0.796875,0.6511307954788208
4,d4_no_geo,4,0.0,train,0.88671875,0.4118063747882843
4,d4_no_geo,4,15.0,heldout,0.8828125,0.45653581619262695
4,d4_no_geo,4,30.0,train,0.78515625,0.6901167631149292
4,d4_no_geo,4,45.0,heldout,0.6171875,1.0147169828414917
4,d4_no_geo,4,60.0,train,0.51171875,1.3731706142425537
4,d4_no_geo,4,75.0,heldout,0.30859375,1.9015265703201294
4,d4_full_legacy_route,0,-75.0,heldout,0.5078125,1.4985194206237793
4,d4_full_legacy_route,0,-60.0,train,0.546875,1.3452434539794922
4,d4_full_legacy_route,0,-45.0,heldout,0.53515625,1.4763342142105103
4,d4_full_legacy_route,0,-30.0,train,0.35546875,1.8906302452087402
4,d4_full_legacy_route,0,-15.0,heldout,0.2734375,2.23691725730896
4,d4_full_legacy_route,0,0.0,train,0.25,2.381789445877075
4,d4_full_legacy_route,0,15.0,heldout,0.19921875,2.425365686416626
4,d4_full_legacy_route,0,30.0,train,0.21875,2.3445355892181396
4,d4_full_legacy_route,0,45.0,heldout,0.15234375,2.2993030548095703
4,d4_full_legacy_route,0,60.0,train,0.15625,2.3375933170318604
4,d4_full_legacy_route,0,75.0,heldout,0.1640625,2.4335479736328125
4,d4_full_legacy_route,1,-75.0,heldout,0.46875,1.5454292297363281
4,d4_full_legacy_route,1,-60.0,train,0.5859375,1.208473801612854
4,d4_full_legacy_route,1,-45.0,heldout,0.7421875,0.937702476978302
4,d4_full_legacy_route,1,-30.0,train,0.75390625,0.9043716192245483
4,d4_full_legacy_route,1,-15.0,heldout,0.73828125,0.9235367178916931
4,d4_full_legacy_route,1,0.0,train,0.640625,1.048857569694519
4,d4_full_legacy_route,1,15.0,heldout,0.56640625,1.3237062692642212
4,d4_full_legacy_route,1,30.0,train,0.453125,1.6880533695220947
4,d4_full_legacy_route,1,45.0,heldout,0.23046875,2.1004674434661865
4,d4_full_legacy_route,1,60.0,train,0.1171875,2.435600757598877
4,d4_full_legacy_route,1,75.0,heldout,0.125,2.677426815032959
4,d4_full_legacy_route,2,-75.0,heldout,0.171875,2.446422576904297
4,d4_full_legacy_route,2,-60.0,train,0.3046875,1.9580072164535522
4,d4_full_legacy_route,2,-45.0,heldout,0.5,1.3191126585006714
4,d4_full_legacy_route,2,-30.0,train,0.73046875,0.8036194443702698
4,d4_full_legacy_route,2,-15.0,heldout,0.8984375,0.36835387349128723
4,d4_full_legacy_route,2,0.0,train,0.921875,0.2843553125858307
4,d4_full_legacy_route,2,15.0,heldout,0.8515625,0.4998810291290283
4,d4_full_legacy_route,2,30.0,train,0.625,1.126319169998169
4,d4_full_legacy_route,2,45.0,heldout,0.3671875,2.0074045658111572
4,d4_full_legacy_route,2,60.0,train,0.1875,2.744396448135376
4,d4_full_legacy_route,2,75.0,heldout,0.1328125,3.1777777671813965
4,d4_full_legacy_route,3,-75.0,heldout,0.203125,2.315711736679077
4,d4_full_legacy_route,3,-60.0,train,0.3046875,2.073497772216797
4,d4_full_legacy_route,3,-45.0,heldout,0.41796875,1.7796220779418945
4,d4_full_legacy_route,3,-30.0,train,0.52734375,1.4301631450653076
4,d4_full_legacy_route,3,-15.0,heldout,0.6953125,0.9084279537200928
4,d4_full_legacy_route,3,0.0,train,0.81640625,0.6373289227485657
4,d4_full_legacy_route,3,15.0,heldout,0.7890625,0.7399693727493286
4,d4_full_legacy_route,3,30.0,train,0.703125,0.9282974600791931
4,d4_full_legacy_route,3,45.0,heldout,0.5859375,1.1040219068527222
4,d4_full_legacy_route,3,60.0,train,0.55078125,1.2496488094329834
4,d4_full_legacy_route,3,75.0,heldout,0.4375,1.58468496799469
4,d4_full_legacy_route,4,-75.0,heldout,0.24609375,2.3115410804748535
4,d4_full_legacy_route,4,-60.0,train,0.3046875,2.0435609817504883
4,d4_full_legacy_route,4,-45.0,heldout,0.45703125,1.6040619611740112
4,d4_full_legacy_route,4,-30.0,train,0.6171875,1.1849111318588257
4,d4_full_legacy_route,4,-15.0,heldout,0.80859375,0.647215723991394
4,d4_full_legacy_route,4,0.0,train,0.90234375,0.3990226984024048
4,d4_full_legacy_route,4,15.0,heldout,0.90234375,0.4396224617958069
4,d4_full_legacy_route,4,30.0,train,0.796875,0.6604976654052734
4,d4_full_legacy_route,4,45.0,heldout,0.625,0.9913368821144104
4,d4_full_legacy_route,4,60.0,train,0.50390625,1.371416449546814
4,d4_full_legacy_route,4,75.0,heldout,0.3203125,1.8671660423278809
4,d4_full_stationary_route,0,-75.0,heldout,0.5078125,1.4985194206237793
4,d4_full_stationary_route,0,-60.0,train,0.546875,1.3452434539794922
4,d4_full_stationary_route,0,-45.0,heldout,0.53515625,1.4763342142105103
4,d4_full_stationary_route,0,-30.0,train,0.35546875,1.8906302452087402
4,d4_full_stationary_route,0,-15.0,heldout,0.2734375,2.23691725730896
4,d4_full_stationary_route,0,0.0,train,0.25,2.381789445877075
4,d4_full_stationary_route,0,15.0,heldout,0.19921875,2.425365686416626
4,d4_full_stationary_route,0,30.0,train,0.21875,2.3445355892181396
4,d4_full_stationary_route,0,45.0,heldout,0.15234375,2.2993030548095703
4,d4_full_stationary_route,0,60.0,train,0.15625,2.3375933170318604
4,d4_full_stationary_route,0,75.0,heldout,0.1640625,2.4335479736328125
4,d4_full_stationary_route,1,-75.0,heldout,0.46875,1.5455964803695679
4,d4_full_stationary_route,1,-60.0,train,0.5859375,1.208777666091919
4,d4_full_stationary_route,1,-45.0,heldout,0.7421875,0.937913179397583
4,d4_full_stationary_route,1,-30.0,train,0.75390625,0.9045900106430054
4,d4_full_stationary_route,1,-15.0,heldout,0.73828125,0.9237448573112488
4,d4_full_stationary_route,1,0.0,train,0.640625,1.0490601062774658
4,d4_full_stationary_route,1,15.0,heldout,0.56640625,1.323861837387085
4,d4_full_stationary_route,1,30.0,train,0.453125,1.6879605054855347
4,d4_full_stationary_route,1,45.0,heldout,0.23046875,2.1004226207733154
4,d4_full_stationary_route,1,60.0,train,0.1171875,2.435708522796631
4,d4_full_stationary_route,1,75.0,heldout,0.125,2.6776280403137207
4,d4_full_stationary_route,2,-75.0,heldout,0.16796875,2.460948944091797
4,d4_full_stationary_route,2,-60.0,train,0.30859375,1.966802954673767
4,d4_full_stationary_route,2,-45.0,heldout,0.49609375,1.3241229057312012
4,d4_full_stationary_route,2,-30.0,train,0.7265625,0.8051130175590515
4,d4_full_stationary_route,2,-15.0,heldout,0.8984375,0.3671986758708954
4,d4_full_stationary_route,2,0.0,train,0.91796875,0.28544139862060547
4,d4_full_stationary_route,2,15.0,heldout,0.8515625,0.49983155727386475
4,d4_full_stationary_route,2,30.0,train,0.62109375,1.129838466644287
4,d4_full_stationary_route,2,45.0,heldout,0.3671875,2.01696515083313
4,d4_full_stationary_route,2,60.0,train,0.18359375,2.756300926208496
4,d4_full_stationary_route,2,75.0,heldout,0.12890625,3.1978163719177246
4,d4_full_stationary_route,3,-75.0,heldout,0.2109375,2.323728084564209
4,d4_full_stationary_route,3,-60.0,train,0.30078125,2.075883388519287
4,d4_full_stationary_route,3,-45.0,heldout,0.40625,1.795982837677002
4,d4_full_stationary_route,3,-30.0,train,0.53125,1.459650993347168
4,d4_full_stationary_route,3,-15.0,heldout,0.69140625,0.9537355899810791
4,d4_full_stationary_route,3,0.0,train,0.80859375,0.6768980026245117
4,d4_full_stationary_route,3,15.0,heldout,0.78515625,0.7695087790489197
4,d4_full_stationary_route,3,30.0,train,0.69140625,0.9393650889396667
4,d4_full_stationary_route,3,45.0,heldout,0.5703125,1.103763222694397
4,d4_full_stationary_route,3,60.0,train,0.55859375,1.236311435699463
4,d4_full_stationary_route,3,75.0,heldout,0.4375,1.5753304958343506
4,d4_full_stationary_route,4,-75.0,heldout,0.24609375,2.275053024291992
4,d4_full_stationary_route,4,-60.0,train,0.33203125,2.029879093170166
4,d4_full_stationary_route,4,-45.0,heldout,0.4453125,1.6075412034988403
4,d4_full_stationary_route,4,-30.0,train,0.60546875,1.1920896768569946
4,d4_full_stationary_route,4,-15.0,heldout,0.796875,0.6470804810523987
4,d4_full_stationary_route,4,0.0,train,0.8984375,0.39914068579673767
4,d4_full_stationary_route,4,15.0,heldout,0.89453125,0.4403723180294037
4,d4_full_stationary_route,4,30.0,train,0.796875,0.6512001752853394
4,d4_full_stationary_route,4,45.0,heldout,0.609375,1.0034241676330566
4,d4_full_stationary_route,4,60.0,train,0.4921875,1.389630913734436
4,d4_full_stationary_route,4,75.0,heldout,0.30859375,1.8731203079223633
