model_seed,method,source_index,target_angle,donor_angle,gap,category,nominal_route_distance,functional_route_distance,prediction_preserved,true_log_prob_change
0,r0_mlp,4655,-75.0,30.0,105.0,far,0.03341852128505707,0.03286154568195343,1,0.004846692085266113
0,r0_mlp,6249,-75.0,30.0,105.0,far,0.09033461660146713,0.11806663125753403,1,-0.08576750755310059
0,r0_mlp,8929,-75.0,30.0,105.0,far,0.03314477950334549,0.03675249591469765,1,-0.012246131896972656
0,r0_mlp,6036,-75.0,30.0,105.0,far,0.02951456978917122,0.018657220527529716,1,-0.020476341247558594
0,r0_mlp,1671,-75.0,30.0,105.0,far,0.09077285975217819,0.11261449754238129,1,-0.14125895500183105
0,r0_mlp,3885,-75.0,30.0,105.0,far,0.02127634733915329,0.00846244115382433,1,-0.007116794586181641
0,r0_mlp,3768,-75.0,30.0,105.0,far,0.045942842960357666,0.05780996009707451,1,-0.020466864109039307
0,r0_mlp,4069,-75.0,30.0,105.0,far,0.03321240842342377,0.033710330724716187,1,-0.003920197486877441
0,r0_mlp,9482,-75.0,30.0,105.0,far,0.087645523250103,0.07085491716861725,1,-0.04800605773925781
0,r0_mlp,1037,-75.0,30.0,105.0,far,0.06248341500759125,0.06125878170132637,1,-0.04706776142120361
0,r0_mlp,9099,-75.0,30.0,105.0,far,0.03626051917672157,0.03650626912713051,1,0.026462972164154053
0,r0_mlp,1129,-75.0,30.0,105.0,far,0.05761951580643654,0.03920812904834747,1,-0.07444071769714355
0,r0_mlp,2066,-75.0,30.0,105.0,far,0.06288986653089523,0.06617845594882965,1,-0.014114618301391602
0,r0_mlp,8225,-75.0,30.0,105.0,far,0.08719167113304138,0.10310469567775726,1,0.06948494911193848
0,r0_mlp,5603,-75.0,30.0,105.0,far,0.0496722012758255,0.05258193984627724,1,-0.008489355444908142
0,r0_mlp,755,-75.0,30.0,105.0,far,0.060081545263528824,0.07708895206451416,1,0.005107581615447998
0,r0_mlp,9587,-75.0,30.0,105.0,far,0.03289618343114853,0.03187502920627594,1,0.0033148527145385742
0,r0_mlp,544,-75.0,45.0,120.0,far,0.03683476150035858,0.03906473517417908,1,-0.09554243087768555
0,r0_mlp,4306,-75.0,45.0,120.0,far,0.07881583273410797,0.060595471411943436,1,-0.05055522918701172
0,r0_mlp,6410,-75.0,45.0,120.0,far,0.026384001597762108,0.024522166699171066,1,-0.05642366409301758
0,r0_mlp,6382,-75.0,45.0,120.0,far,0.09595122933387756,0.1195402517914772,1,-0.10512828826904297
0,r0_mlp,8949,-75.0,45.0,120.0,far,0.11238927394151688,0.14292408525943756,1,-0.11990833282470703
0,r0_mlp,9600,-75.0,45.0,120.0,far,0.04888115078210831,0.06616964936256409,1,0.07614350318908691
0,r0_mlp,486,-75.0,45.0,120.0,far,0.036022115498781204,0.034061163663864136,1,-0.09564447402954102
0,r0_mlp,109,-75.0,45.0,120.0,far,0.034672174602746964,0.036757826805114746,1,-0.03938412666320801
0,r0_mlp,2500,-75.0,45.0,120.0,far,0.11344500631093979,0.15596041083335876,1,-0.2610340118408203
0,r0_mlp,1413,-75.0,45.0,120.0,far,0.04864449054002762,0.06054080277681351,1,-0.06016260385513306
0,r0_mlp,360,-75.0,45.0,120.0,far,0.025178756564855576,0.017352458089590073,1,0.025934696197509766
0,r0_mlp,2139,-75.0,45.0,120.0,far,0.08034640550613403,0.0849575400352478,1,-0.10392546653747559
0,r0_mlp,9158,-75.0,45.0,120.0,far,0.02778801880776882,0.002867564093321562,1,0.003264784812927246
0,r0_mlp,3213,-75.0,45.0,120.0,far,0.07787783443927765,0.054744455963373184,1,-0.0040705204010009766
0,r0_mlp,8351,-75.0,45.0,120.0,far,0.04986072704195976,0.04513676464557648,1,0.0033197402954101562
0,r0_mlp,4655,-75.0,45.0,120.0,far,0.05127967149019241,0.05998171865940094,1,0.006907761096954346
0,r0_mlp,6249,-75.0,45.0,120.0,far,0.08313294500112534,0.10689068585634232,1,-0.0800936222076416
0,r0_mlp,8929,-75.0,45.0,120.0,far,0.06566715985536575,0.08038423210382462,1,-0.017076730728149414
0,r0_mlp,6036,-75.0,45.0,120.0,far,0.052391692996025085,0.05906917527318001,1,-0.12286162376403809
0,r0_mlp,1671,-75.0,45.0,120.0,far,0.09916876256465912,0.12586110830307007,1,-0.17327451705932617
0,r0_mlp,3885,-75.0,45.0,120.0,far,0.019013786688447,2.5167397325276397e-05,1,0.0006535053253173828
0,r0_mlp,3768,-75.0,45.0,120.0,far,0.04377879202365875,0.03899314999580383,1,-0.023636817932128906
0,r0_mlp,4069,-75.0,45.0,120.0,far,0.04721289873123169,0.054823316633701324,1,-0.008537530899047852
0,r0_mlp,9482,-75.0,45.0,120.0,far,0.09940542280673981,0.12405667454004288,0,-0.10474395751953125
0,r0_mlp,1037,-75.0,45.0,120.0,far,0.0806703120470047,0.1023053377866745,1,0.0015805959701538086
0,r0_mlp,9099,-75.0,45.0,120.0,far,0.024205191060900688,0.006303226575255394,1,-0.026421785354614258
0,r0_mlp,1129,-75.0,45.0,120.0,far,0.03655160591006279,0.03398077189922333,1,-0.006922006607055664
0,r0_mlp,2066,-75.0,45.0,120.0,far,0.04619506374001503,0.04196323826909065,1,-0.008751869201660156
0,r0_mlp,8225,-75.0,45.0,120.0,far,0.07891355454921722,0.06387835741043091,1,-0.03618454933166504
0,r0_mlp,5603,-75.0,45.0,120.0,far,0.036530502140522,0.038810282945632935,1,-0.0066386014223098755
0,r0_mlp,755,-75.0,45.0,120.0,far,0.05669385939836502,0.06618493795394897,1,0.0025409460067749023
0,r0_mlp,9587,-75.0,45.0,120.0,far,0.02470531314611435,0.0026871724985539913,1,0.0072863101959228516
0,r0_mlp,544,-75.0,60.0,135.0,far,0.03274931386113167,0.030257850885391235,1,-0.07535231113433838
0,r0_mlp,4306,-75.0,60.0,135.0,far,0.020354989916086197,0.0018888242775574327,1,0.005000114440917969
0,r0_mlp,6410,-75.0,60.0,135.0,far,0.006954434793442488,4.871185410593171e-07,1,-0.015564918518066406
0,r0_mlp,6382,-75.0,60.0,135.0,far,0.07250773906707764,0.07374709844589233,1,-0.12120580673217773
0,r0_mlp,8949,-75.0,60.0,135.0,far,0.10448489338159561,0.12125228345394135,1,-0.10998296737670898
0,r0_mlp,9600,-75.0,60.0,135.0,far,0.06411004811525345,0.09361172467470169,1,0.09642910957336426
0,r0_mlp,486,-75.0,60.0,135.0,far,0.0269173514097929,0.013487161137163639,1,-0.07157230377197266
0,r0_mlp,109,-75.0,60.0,135.0,far,0.026557572185993195,0.002416021889075637,1,-0.02936941385269165
0,r0_mlp,2500,-75.0,60.0,135.0,far,0.12070581316947937,0.16498175263404846,1,-0.2744770050048828
0,r0_mlp,1413,-75.0,60.0,135.0,far,0.03353109210729599,0.03355039283633232,1,-0.04405099153518677
0,r0_mlp,360,-75.0,60.0,135.0,far,0.04678943380713463,0.0409974679350853,1,0.04979419708251953
0,r0_mlp,2139,-75.0,60.0,135.0,far,0.06437257677316666,0.0760846957564354,1,-0.10131549835205078
0,r0_mlp,9158,-75.0,60.0,135.0,far,0.033655740320682526,0.02730383165180683,1,-0.012271523475646973
0,r0_mlp,3213,-75.0,60.0,135.0,far,0.03586370125412941,0.0393625907599926,1,-0.10129475593566895
0,r0_mlp,8351,-75.0,60.0,135.0,far,0.0361483208835125,0.02948267012834549,1,-0.005432844161987305
0,r0_mlp,4655,-75.0,60.0,135.0,far,0.047260820865631104,0.055315203964710236,1,0.007461190223693848
0,r0_mlp,6249,-75.0,60.0,135.0,far,0.0550602450966835,0.055281635373830795,1,-0.05102181434631348
0,r0_mlp,8929,-75.0,60.0,135.0,far,0.07746829837560654,0.09563980996608734,1,-0.007070779800415039
0,r0_mlp,6036,-75.0,60.0,135.0,far,0.07995469123125076,0.09167049825191498,1,-0.18579840660095215
0,r0_mlp,1671,-75.0,60.0,135.0,far,0.10777454823255539,0.14305691421031952,1,-0.2217395305633545
0,r0_mlp,3885,-75.0,60.0,135.0,far,0.06840423494577408,0.1024254709482193,1,0.020289182662963867
0,r0_mlp,3768,-75.0,60.0,135.0,far,0.04971441254019737,0.05086144432425499,1,-0.022807925939559937
0,r0_mlp,4069,-75.0,60.0,135.0,far,0.04358801245689392,0.05051939934492111,1,-0.01100468635559082
0,r0_mlp,9482,-75.0,60.0,135.0,far,0.09724106639623642,0.11945999413728714,0,-0.10508251190185547
0,r0_mlp,1037,-75.0,60.0,135.0,far,0.08941368758678436,0.10431482642889023,1,-0.018917083740234375
0,r0_mlp,9099,-75.0,60.0,135.0,far,0.07094046473503113,0.08118675649166107,1,0.0878785252571106
0,r0_mlp,1129,-75.0,60.0,135.0,far,0.06773646920919418,0.07712647318840027,1,-0.0081024169921875
0,r0_mlp,2066,-75.0,60.0,135.0,far,0.04110788553953171,0.0361599363386631,1,-0.017074108123779297
0,r0_mlp,8225,-75.0,60.0,135.0,far,0.07373607903718948,0.057821158319711685,1,-0.02009749412536621
0,r0_mlp,5603,-75.0,60.0,135.0,far,0.06472919136285782,0.06712118536233902,1,-0.011084005236625671
0,r0_mlp,755,-75.0,60.0,135.0,far,0.03895929828286171,0.04395907372236252,1,0.005269944667816162
0,r0_mlp,9587,-75.0,60.0,135.0,far,0.02069968730211258,0.0009890800574794412,1,0.01210165023803711
0,r0_mlp,544,-75.0,75.0,150.0,far,0.022130431607365608,0.0015540600288659334,1,0.035842180252075195
0,r0_mlp,4306,-75.0,75.0,150.0,far,0.007286658976227045,5.051174980508222e-07,1,-0.0016374588012695312
0,r0_mlp,6410,-75.0,75.0,150.0,far,0.005207533482462168,7.293443360367746e-08,1,-0.007778167724609375
0,r0_mlp,6382,-75.0,75.0,150.0,far,0.08933363109827042,0.09688928723335266,1,-0.12368011474609375
0,r0_mlp,8949,-75.0,75.0,150.0,far,0.07736104726791382,0.09718693047761917,1,-0.08239972591400146
0,r0_mlp,9600,-75.0,75.0,150.0,far,0.08841162174940109,0.11838323622941971,0,0.1214146614074707
0,r0_mlp,486,-75.0,75.0,150.0,far,0.011844842694699764,3.0263674943853403e-06,1,-0.022524356842041016
0,r0_mlp,109,-75.0,75.0,150.0,far,0.011782469227910042,3.6036246910953196e-06,1,0.014069318771362305
0,r0_mlp,2500,-75.0,75.0,150.0,far,0.13195933401584625,0.17981094121932983,1,-0.2964029312133789
0,r0_mlp,1413,-75.0,75.0,150.0,far,0.01448554266244173,5.392228558775969e-06,1,-0.018218576908111572
0,r0_mlp,360,-75.0,75.0,150.0,far,0.08923519402742386,0.08487094193696976,1,0.10570669174194336
0,r0_mlp,2139,-75.0,75.0,150.0,far,0.07138913124799728,0.08060447871685028,1,-0.08217334747314453
0,r0_mlp,9158,-75.0,75.0,150.0,far,0.03714531287550926,0.03806127607822418,1,-0.014980316162109375
0,r0_mlp,3213,-75.0,75.0,150.0,far,0.03725951537489891,0.04260261356830597,1,-0.10364603996276855
0,r0_mlp,8351,-75.0,75.0,150.0,far,0.048648059368133545,0.04540719836950302,1,-0.007462501525878906
0,r0_mlp,4655,-75.0,75.0,150.0,far,0.009574833326041698,1.5820689895917894e-06,1,-0.002533853054046631
0,r0_mlp,6249,-75.0,75.0,150.0,far,0.029435046017169952,0.022817343473434448,1,-0.026105642318725586
0,r0_mlp,8929,-75.0,75.0,150.0,far,0.08920120447874069,0.10652092844247818,1,-0.017236709594726562
0,r0_mlp,6036,-75.0,75.0,150.0,far,0.08113544434309006,0.09101924300193787,1,-0.1935877799987793
0,r0_mlp,1671,-75.0,75.0,150.0,far,0.09335803240537643,0.13392885029315948,1,-0.22039031982421875
0,r0_mlp,3885,-75.0,75.0,150.0,far,0.09918107092380524,0.1449998915195465,1,0.03455543518066406
0,r0_mlp,3768,-75.0,75.0,150.0,far,0.05178418010473251,0.052079763263463974,1,-0.022735029458999634
0,r0_mlp,4069,-75.0,75.0,150.0,far,0.029515836387872696,0.019817136228084564,1,-0.03966081142425537
0,r0_mlp,9482,-75.0,75.0,150.0,far,0.09179828315973282,0.10682567954063416,0,-0.09882068634033203
0,r0_mlp,1037,-75.0,75.0,150.0,far,0.060801222920417786,0.06938920170068741,1,0.010469555854797363
0,r0_mlp,9099,-75.0,75.0,150.0,far,0.09163253754377365,0.10876980423927307,1,0.1355888843536377
0,r0_mlp,1129,-75.0,75.0,150.0,far,0.06973472982645035,0.07982564717531204,1,-0.009175419807434082
0,r0_mlp,2066,-75.0,75.0,150.0,far,0.05574740096926689,0.06534562259912491,1,-0.02030158042907715
0,r0_mlp,8225,-75.0,75.0,150.0,far,0.07525033503770828,0.08904310315847397,1,0.11368703842163086
0,r0_mlp,5603,-75.0,75.0,150.0,far,0.06804599612951279,0.07030154019594193,1,-0.011242926120758057
0,r0_mlp,755,-75.0,75.0,150.0,far,0.017231883481144905,0.00036732357693836093,1,-0.004832744598388672
0,r0_mlp,9587,-75.0,75.0,150.0,far,0.00914472434669733,3.181383817718597e-06,1,0.0084916353225708
0,r0_mlp,544,-60.0,-75.0,15.0,near,0.01710110530257225,0.005164058413356543,1,0.01720595359802246
0,r0_mlp,4306,-60.0,-75.0,15.0,near,0.005768152419477701,1.6553019577258965e-07,1,0.0020990371704101562
0,r0_mlp,6410,-60.0,-75.0,15.0,near,0.005173957906663418,9.919721577489327e-08,1,-0.008219718933105469
0,r0_mlp,6382,-60.0,-75.0,15.0,near,0.030955716967582703,0.023165933787822723,1,0.007212400436401367
0,r0_mlp,8949,-60.0,-75.0,15.0,near,0.0073541272431612015,1.1728653959153235e-07,1,0.004324555397033691
0,r0_mlp,9600,-60.0,-75.0,15.0,near,0.06671310216188431,0.07992387562990189,1,-0.05278205871582031
0,r0_mlp,486,-60.0,-75.0,15.0,near,0.05545244738459587,0.05465415120124817,1,0.1122124195098877
0,r0_mlp,109,-60.0,-75.0,15.0,near,0.031958162784576416,0.028645681217312813,1,-0.08133530616760254
0,r0_mlp,2500,-60.0,-75.0,15.0,near,0.01174190640449524,4.921888375974959e-06,1,0.031664371490478516
0,r0_mlp,1413,-60.0,-75.0,15.0,near,0.08587103337049484,0.09585202485322952,1,0.029033184051513672
0,r0_mlp,360,-60.0,-75.0,15.0,near,0.025565139949321747,0.017440855503082275,1,-0.012555122375488281
0,r0_mlp,2139,-60.0,-75.0,15.0,near,0.02188425324857235,0.012948031537234783,1,-0.021820545196533203
0,r0_mlp,9158,-60.0,-75.0,15.0,near,0.04109356179833412,0.036535151302814484,1,0.02338242530822754
0,r0_mlp,3213,-60.0,-75.0,15.0,near,0.0069890739396214485,8.72881997793229e-08,1,0.021801471710205078
0,r0_mlp,8351,-60.0,-75.0,15.0,near,0.05546604469418526,0.05872279778122902,1,0.03188276290893555
0,r0_mlp,4655,-60.0,-75.0,15.0,near,0.019882814958691597,0.00953769963234663,1,0.0008051246404647827
0,r0_mlp,6249,-60.0,-75.0,15.0,near,0.028457334265112877,0.02519066073000431,1,-0.018775463104248047
0,r0_mlp,8929,-60.0,-75.0,15.0,near,0.07564828544855118,0.0786750540137291,1,-0.03945517539978027
