model_seed,stage,current_angle,seen_angles,wall_seconds,forward_images,optimizer_steps,loss,current_ce,anchor_ce,host_diversity
0,0,-60.0,[-60.0],1.154602679999698,1024,16,1.9059385657310486,1.8631475642323494,0.0,0.8558198437094688
0,1,-30.0,"[-60.0, -30.0]",2.262981621000108,2048,16,1.5583863258361816,1.396895568817854,1.2562367990612984,0.7173412926495075
0,2,0.0,"[-60.0, -30.0, 0.0]",2.522196144999725,3072,16,0.691086083650589,0.5431087873876095,1.1887072436511517,0.5821316167712212
0,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",2.547279202000027,4096,16,2.077565521001816,1.9357120171189308,1.1992912515997887,0.4384874328970909
0,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",3.5406562250000206,5120,16,0.8914676569402218,0.738636489957571,1.3017115518450737,0.4532001428306103
