model_seed,method,source_index,scale,nominal_tangent_change,nominal_orthogonal_change,functional_tangent_change,functional_orthogonal_change,tangent_jacobian_sensitivity,orthogonal_jacobian_sensitivity,prediction_preserved,true_class_log_prob_change
0,r0_mlp,3316,-0.5,0.017113346606492996,0.03295859321951866,0.00011321404599584639,0.030116308480501175,0.0473896861076355,0.10458175837993622,1,-0.00924527645111084
0,r0_mlp,354,-0.5,0.019562501460313797,0.0241282656788826,0.00023582509311381727,0.015716344118118286,0.03951408341526985,0.0753253698348999,1,0.0008410736918449402
0,r0_mlp,1021,-0.5,0.013643487356603146,0.028932519257068634,2.146500992239453e-05,0.025820458307862282,0.04235440865159035,0.09020452946424484,1,-0.00039264559745788574
0,r0_mlp,9593,-0.5,0.014904927462339401,0.025213446468114853,2.4541972379665822e-05,0.017550183460116386,0.033599093556404114,0.07942728698253632,1,-4.7128647565841675e-05
0,r0_mlp,8963,-0.5,0.0211474746465683,0.026067659258842468,0.0031792637892067432,0.018902858719229698,0.057511068880558014,0.08017043769359589,1,0.0031875967979431152
0,r0_mlp,2629,-0.5,0.01506681926548481,0.028875315561890602,2.0543677237583324e-05,0.02268478274345398,0.0426972433924675,0.08688625693321228,1,-0.0021455883979797363
0,r0_mlp,1781,-0.5,0.018126482143998146,0.026753181591629982,3.4044362109852955e-05,0.018316462635993958,0.07778890430927277,0.08309272676706314,1,-0.0032317638397216797
0,r0_mlp,3977,-0.5,0.015397391282022,0.02496364712715149,2.5001367248478346e-05,0.01753336936235428,0.030611567199230194,0.08173811435699463,1,-0.005047619342803955
0,r0_mlp,2622,-0.5,0.014740931801497936,0.027843628078699112,6.06383073318284e-05,0.024425899609923363,0.043922003358602524,0.08667999505996704,1,-0.001624763011932373
0,r0_mlp,6753,-0.5,0.015265601687133312,0.029248550534248352,0.00013012031558901072,0.024924855679273605,0.050477415323257446,0.09000688046216965,1,0.0007387176156044006
0,r0_mlp,7358,-0.5,0.014333034865558147,0.027389012277126312,3.4825163311325014e-05,0.02131935954093933,0.04625631123781204,0.08862786740064621,1,-0.000391937792301178
0,r0_mlp,1653,-0.5,0.01282482035458088,0.026795487850904465,6.895239494042471e-06,0.01999463327229023,0.04044508561491966,0.08255654573440552,1,0.0002346634864807129
0,r0_mlp,7365,-0.5,0.020169498398900032,0.028847938403487206,0.000501743983477354,0.02445436455309391,0.04873664304614067,0.08973430097103119,1,-0.0039058327674865723
0,r0_mlp,1171,-0.5,0.014400351792573929,0.02988157421350479,3.23015010508243e-05,0.02915094792842865,0.04392349347472191,0.09332197904586792,1,0.0002714693546295166
0,r0_mlp,5714,-0.5,0.016575200483202934,0.027982011437416077,3.365085649420507e-05,0.021183427423238754,0.04337450489401817,0.08470793068408966,1,-0.007336318492889404
0,r0_mlp,539,-0.5,0.019879601895809174,0.0255251694470644,0.0005953113432042301,0.017399409785866737,0.04915010556578636,0.0776369571685791,1,-0.004424288868904114
0,r0_mlp,9134,-0.5,0.01242875773459673,0.027618272230029106,4.084560259798309e-06,0.02165687084197998,0.04175768047571182,0.08511948585510254,1,0.00042720139026641846
0,r0_mlp,4757,-0.5,0.014486185275018215,0.029554739594459534,1.129275460698409e-05,0.0284492876380682,0.044023528695106506,0.09079957008361816,1,0.001004684716463089
