model_seed,method,variant,root_route_r2,root_chord_error,functional_transport_error,evaluation_samples
3,r0_mlp,full_context,0.9926603872433437,0.005832327918194134,2.365608906984562e-06,642
3,r0_mlp,angle_shuffled,-0.04196801271151475,0.08209194490957296,0.10641662776470184,642
3,r0_mlp,tangent_removed,0.5082917556389259,0.04956354302907966,0.0584043525159359,642
3,r0_mlp,matched_orthogonal_component,0.15800405787355182,0.06967164923776142,0.08661817759275436,642
3,r1_linear,full_context,0.9973498220917603,0.002137486320697636,6.853447587218398e-08,642
3,r1_linear,angle_shuffled,-0.01701370421049285,0.06891566569758906,0.08567158132791519,642
3,r1_linear,tangent_removed,0.8445481146485627,0.023693519992131096,0.018103163689374924,642
3,r1_linear,matched_orthogonal_component,0.5966529228173362,0.04220819860725098,0.04697320982813835,642
3,r2_prototype_energy,full_context,0.9134473582295293,0.0978705387415923,0.09691090881824493,642
3,r2_prototype_energy,angle_shuffled,-0.02901413419682278,0.4024242060468664,0.49085864424705505,642
3,r2_prototype_energy,tangent_removed,0.6520102530036873,0.19681444528086559,0.2391003519296646,642
3,r2_prototype_energy,matched_orthogonal_component,0.2877869035247598,0.3150332001172399,0.3982222080230713,642
3,r3_hybrid_energy,full_context,0.8915676204195525,0.1213165465090181,0.11983378231525421,642
3,r3_hybrid_energy,angle_shuffled,-0.023384369126140628,0.4620887307941487,0.5534127950668335,642
3,r3_hybrid_energy,tangent_removed,0.626597808123061,0.23806954291465263,0.27883750200271606,642
3,r3_hybrid_energy,matched_orthogonal_component,0.2743966016472366,0.36475020149872056,0.4465850591659546,642
