model_seed,method,source_index,target_angle,donor_angle,gap,category,nominal_route_distance,functional_route_distance,prediction_preserved,true_log_prob_change
3,r0_mlp,6382,-75.0,15.0,90.0,far,0.17149652540683746,0.2344764769077301,1,-0.1823592185974121
3,r0_mlp,8949,-75.0,15.0,90.0,far,0.16143076121807098,0.21380025148391724,1,0.1622166633605957
3,r0_mlp,9600,-75.0,15.0,90.0,far,0.24139870703220367,0.3114224970340729,1,0.061336517333984375
3,r0_mlp,486,-75.0,15.0,90.0,far,0.08748304843902588,0.11265824735164642,1,0.22678232192993164
3,r0_mlp,109,-75.0,15.0,90.0,far,0.015992864966392517,0.007393617182970047,1,0.006190180778503418
3,r0_mlp,2500,-75.0,15.0,90.0,far,0.13158631324768066,0.18520265817642212,1,-0.15569639205932617
3,r0_mlp,1413,-75.0,15.0,90.0,far,0.022363971918821335,0.012858561240136623,1,0.00963735580444336
3,r0_mlp,360,-75.0,15.0,90.0,far,0.15357127785682678,0.2151162326335907,1,-0.007191181182861328
3,r0_mlp,2139,-75.0,15.0,90.0,far,0.15180371701717377,0.20089468359947205,1,-0.1935431957244873
3,r0_mlp,9158,-75.0,15.0,90.0,far,0.07080093771219254,0.10320079326629639,1,0.11952471733093262
3,r0_mlp,3213,-75.0,15.0,90.0,far,0.1672392189502716,0.2214411497116089,1,-0.22975397109985352
3,r0_mlp,8351,-75.0,15.0,90.0,far,0.12736812233924866,0.176233172416687,1,0.23811841011047363
3,r0_mlp,4655,-75.0,15.0,90.0,far,0.044047340750694275,0.054873764514923096,1,0.012823283672332764
3,r0_mlp,6249,-75.0,15.0,90.0,far,0.11604557186365128,0.16277927160263062,0,0.09542393684387207
3,r0_mlp,8929,-75.0,15.0,90.0,far,0.1054680347442627,0.12878498435020447,1,0.22924447059631348
3,r0_mlp,6036,-75.0,15.0,90.0,far,0.1073276698589325,0.1456817239522934,1,-0.0672445297241211
3,r0_mlp,1671,-75.0,15.0,90.0,far,0.10271860659122467,0.1223239153623581,1,-0.008792638778686523
3,r0_mlp,3885,-75.0,15.0,90.0,far,0.14054816961288452,0.1878751665353775,1,-0.04651451110839844
3,r0_mlp,3768,-75.0,15.0,90.0,far,0.022689606994390488,0.010351438075304031,1,0.008230119943618774
3,r0_mlp,4069,-75.0,15.0,90.0,far,0.13134980201721191,0.1797151416540146,1,-0.058457374572753906
3,r0_mlp,9482,-75.0,15.0,90.0,far,0.22083459794521332,0.27603763341903687,1,-0.0428009033203125
3,r0_mlp,1037,-75.0,15.0,90.0,far,0.13336296379566193,0.17990562319755554,1,0.005214571952819824
3,r0_mlp,9099,-75.0,15.0,90.0,far,0.06684310734272003,0.08594618737697601,1,-0.023973464965820312
3,r0_mlp,1129,-75.0,15.0,90.0,far,0.1626216471195221,0.22567422688007355,1,-0.1268012523651123
3,r0_mlp,2066,-75.0,15.0,90.0,far,0.13720378279685974,0.19280634820461273,1,-0.01784801483154297
3,r0_mlp,8225,-75.0,15.0,90.0,far,0.13597939908504486,0.18542326986789703,1,-0.11009907722473145
3,r0_mlp,5603,-75.0,15.0,90.0,far,0.0844559296965599,0.11579971015453339,1,-0.007764607667922974
3,r0_mlp,755,-75.0,15.0,90.0,far,0.04054006561636925,0.04890413582324982,1,0.018546879291534424
3,r0_mlp,9587,-75.0,15.0,90.0,far,0.07842054963111877,0.11232829093933105,1,0.03906595706939697
3,r0_mlp,544,-75.0,30.0,105.0,far,0.08460801094770432,0.11786031723022461,1,-0.0492861270904541
3,r0_mlp,4306,-75.0,30.0,105.0,far,0.18778060376644135,0.2440052330493927,1,-0.23366641998291016
3,r0_mlp,6410,-75.0,30.0,105.0,far,0.07095862179994583,0.09092298895120621,1,-0.22032856941223145
3,r0_mlp,6382,-75.0,30.0,105.0,far,0.15903525054454803,0.22195753455162048,1,-0.17442655563354492
3,r0_mlp,8949,-75.0,30.0,105.0,far,0.1267358362674713,0.17602604627609253,1,0.1050100326538086
3,r0_mlp,9600,-75.0,30.0,105.0,far,0.17909003794193268,0.24157428741455078,1,-0.03446674346923828
3,r0_mlp,486,-75.0,30.0,105.0,far,0.09672430902719498,0.1353204846382141,1,0.23850345611572266
3,r0_mlp,109,-75.0,30.0,105.0,far,0.03665821626782417,0.028254548087716103,1,0.007821321487426758
3,r0_mlp,2500,-75.0,30.0,105.0,far,0.09987743198871613,0.1408354938030243,1,-0.11698484420776367
3,r0_mlp,1413,-75.0,30.0,105.0,far,0.03813391923904419,0.04107939824461937,1,-0.004840493202209473
3,r0_mlp,360,-75.0,30.0,105.0,far,0.1520380973815918,0.21258395910263062,1,-0.008471012115478516
3,r0_mlp,2139,-75.0,30.0,105.0,far,0.13145914673805237,0.17571447789669037,1,-0.14976906776428223
3,r0_mlp,9158,-75.0,30.0,105.0,far,0.0406649075448513,0.04966574162244797,1,0.054779887199401855
3,r0_mlp,3213,-75.0,30.0,105.0,far,0.13806399703025818,0.1894335299730301,1,-0.21948862075805664
3,r0_mlp,8351,-75.0,30.0,105.0,far,0.12436527758836746,0.17518353462219238,1,0.2351069450378418
3,r0_mlp,4655,-75.0,30.0,105.0,far,0.009039077907800674,0.00011508632451295853,1,-0.0020998716354370117
3,r0_mlp,6249,-75.0,30.0,105.0,far,0.08484819531440735,0.12042739987373352,1,0.04977679252624512
3,r0_mlp,8929,-75.0,30.0,105.0,far,0.08557304739952087,0.10392436385154724,1,0.17775487899780273
3,r0_mlp,6036,-75.0,30.0,105.0,far,0.10350225120782852,0.12244349718093872,1,-0.0341181755065918
3,r0_mlp,1671,-75.0,30.0,105.0,far,0.13897866010665894,0.17070533335208893,1,-0.008905649185180664
3,r0_mlp,3885,-75.0,30.0,105.0,far,0.12091529369354248,0.15621088445186615,1,-0.03222060203552246
3,r0_mlp,3768,-75.0,30.0,105.0,far,0.011952425353229046,8.766895916778594e-06,1,0.003154739737510681
3,r0_mlp,4069,-75.0,30.0,105.0,far,0.09779368340969086,0.13537248969078064,1,-0.059180259704589844
3,r0_mlp,9482,-75.0,30.0,105.0,far,0.18673790991306305,0.24420765042304993,1,-0.09275388717651367
3,r0_mlp,1037,-75.0,30.0,105.0,far,0.13332992792129517,0.1808823049068451,1,0.0032798051834106445
3,r0_mlp,9099,-75.0,30.0,105.0,far,0.06090111657977104,0.07566104084253311,1,-0.010706543922424316
3,r0_mlp,1129,-75.0,30.0,105.0,far,0.15192757546901703,0.21214067935943604,1,-0.11979246139526367
3,r0_mlp,2066,-75.0,30.0,105.0,far,0.15255239605903625,0.21326494216918945,1,-0.04892385005950928
3,r0_mlp,8225,-75.0,30.0,105.0,far,0.12431009113788605,0.17258460819721222,1,-0.09850597381591797
3,r0_mlp,5603,-75.0,30.0,105.0,far,0.04462466761469841,0.049289606511592865,1,-0.002964019775390625
3,r0_mlp,755,-75.0,30.0,105.0,far,0.022469541057944298,0.0027508060447871685,1,-0.009719491004943848
3,r0_mlp,9587,-75.0,30.0,105.0,far,0.03594832122325897,0.027971750125288963,1,0.0127793550491333
3,r0_mlp,544,-75.0,45.0,120.0,far,0.10305860638618469,0.14702381193637848,1,-0.05829060077667236
3,r0_mlp,4306,-75.0,45.0,120.0,far,0.08219891786575317,0.10763908922672272,1,-0.14080238342285156
3,r0_mlp,6410,-75.0,45.0,120.0,far,0.053070127964019775,0.06998724490404129,1,-0.16486668586730957
3,r0_mlp,6382,-75.0,45.0,120.0,far,0.058069102466106415,0.08758969604969025,1,-0.08571958541870117
3,r0_mlp,8949,-75.0,45.0,120.0,far,0.10272703319787979,0.1418025940656662,1,0.07390487194061279
3,r0_mlp,9600,-75.0,45.0,120.0,far,0.08306816220283508,0.1077786311507225,1,-0.11536717414855957
3,r0_mlp,486,-75.0,45.0,120.0,far,0.09933969378471375,0.14187268912792206,1,0.21263933181762695
3,r0_mlp,109,-75.0,45.0,120.0,far,0.04334614425897598,0.04527926817536354,1,0.0029270052909851074
3,r0_mlp,2500,-75.0,45.0,120.0,far,0.04820968583226204,0.05960497260093689,1,-0.07874536514282227
3,r0_mlp,1413,-75.0,45.0,120.0,far,0.04026862233877182,0.041154894977808,1,-0.002591848373413086
3,r0_mlp,360,-75.0,45.0,120.0,far,0.11489361524581909,0.15264450013637543,1,-0.011717796325683594
3,r0_mlp,2139,-75.0,45.0,120.0,far,0.09430819004774094,0.13314194977283478,1,-0.10170292854309082
3,r0_mlp,9158,-75.0,45.0,120.0,far,0.028133664280176163,0.022714905440807343,1,-0.015179276466369629
3,r0_mlp,3213,-75.0,45.0,120.0,far,0.08331846445798874,0.11572626233100891,1,-0.1633141040802002
3,r0_mlp,8351,-75.0,45.0,120.0,far,0.08852823823690414,0.11840029805898666,1,0.16214632987976074
3,r0_mlp,4655,-75.0,45.0,120.0,far,0.0016279765404760838,2.951005484419511e-08,1,2.9265880584716797e-05
3,r0_mlp,6249,-75.0,45.0,120.0,far,0.06116654351353645,0.07634737342596054,1,0.016145944595336914
3,r0_mlp,8929,-75.0,45.0,120.0,far,0.03423912450671196,0.028372742235660553,1,0.03631114959716797
3,r0_mlp,6036,-75.0,45.0,120.0,far,0.08194758743047714,0.10959763824939728,1,-0.04059028625488281
3,r0_mlp,1671,-75.0,45.0,120.0,far,0.15059594810009003,0.18699118494987488,1,-0.00851130485534668
3,r0_mlp,3885,-75.0,45.0,120.0,far,0.11542342603206635,0.13593676686286926,1,-0.01801598072052002
3,r0_mlp,3768,-75.0,45.0,120.0,far,0.03054836578667164,0.031701985746622086,1,-0.005706727504730225
3,r0_mlp,4069,-75.0,45.0,120.0,far,0.09835657477378845,0.13881519436836243,1,-0.05107283592224121
3,r0_mlp,9482,-75.0,45.0,120.0,far,0.11692357063293457,0.1559903621673584,1,-0.1295928955078125
3,r0_mlp,1037,-75.0,45.0,120.0,far,0.1073085218667984,0.14791128039360046,1,0.0022565126419067383
3,r0_mlp,9099,-75.0,45.0,120.0,far,0.05632122606039047,0.06261169165372849,1,0.004478931427001953
3,r0_mlp,1129,-75.0,45.0,120.0,far,0.1343109905719757,0.1875777542591095,1,-0.11269354820251465
3,r0_mlp,2066,-75.0,45.0,120.0,far,0.1143074631690979,0.1664610207080841,1,-0.0005021095275878906
3,r0_mlp,8225,-75.0,45.0,120.0,far,0.1306273341178894,0.18481673300266266,1,-0.13277983665466309
3,r0_mlp,5603,-75.0,45.0,120.0,far,0.053093064576387405,0.06516672670841217,1,-0.0036122724413871765
3,r0_mlp,755,-75.0,45.0,120.0,far,0.014221900142729282,1.0490615750313736e-05,1,0.006505429744720459
3,r0_mlp,9587,-75.0,45.0,120.0,far,0.025835249572992325,0.00686210673302412,1,0.0008950233459472656
3,r0_mlp,544,-75.0,60.0,135.0,far,0.11536789685487747,0.16491690278053284,1,-0.06354546546936035
3,r0_mlp,4306,-75.0,60.0,135.0,far,0.030916858464479446,0.03195986524224281,1,-0.04729795455932617
3,r0_mlp,6410,-75.0,60.0,135.0,far,0.036758944392204285,0.042980097234249115,1,-0.10590434074401855
3,r0_mlp,6382,-75.0,60.0,135.0,far,0.07058718800544739,0.09587550908327103,1,-0.14178705215454102
3,r0_mlp,8949,-75.0,60.0,135.0,far,0.09285176545381546,0.12731590867042542,1,0.056355953216552734
3,r0_mlp,9600,-75.0,60.0,135.0,far,0.052883364260196686,0.07290640473365784,1,-0.09839987754821777
3,r0_mlp,486,-75.0,60.0,135.0,far,0.08040544390678406,0.10754774510860443,1,0.12156009674072266
3,r0_mlp,109,-75.0,60.0,135.0,far,0.02902970090508461,0.02585488371551037,1,-0.002743959426879883
3,r0_mlp,2500,-75.0,60.0,135.0,far,0.07351958751678467,0.09269703179597855,1,-0.11632680892944336
3,r0_mlp,1413,-75.0,60.0,135.0,far,0.046677328646183014,0.05861049145460129,1,-0.019180119037628174
3,r0_mlp,360,-75.0,60.0,135.0,far,0.10161042958498001,0.14129535853862762,1,0.08928632736206055
3,r0_mlp,2139,-75.0,60.0,135.0,far,0.012213342823088169,3.195173349013203e-06,1,-0.027875185012817383
3,r0_mlp,9158,-75.0,60.0,135.0,far,0.05126027762889862,0.06974267959594727,1,-0.08924269676208496
3,r0_mlp,3213,-75.0,60.0,135.0,far,0.012232169508934021,0.0002169178769690916,1,0.02577519416809082
3,r0_mlp,8351,-75.0,60.0,135.0,far,0.06846369802951813,0.08552825450897217,1,0.11689543724060059
3,r0_mlp,4655,-75.0,60.0,135.0,far,0.03902987018227577,0.04965408891439438,1,-0.004891157150268555
3,r0_mlp,6249,-75.0,60.0,135.0,far,0.0470716618001461,0.06263989955186844,1,-0.026387810707092285
3,r0_mlp,8929,-75.0,60.0,135.0,far,0.027542315423488617,0.01853496953845024,1,-0.006606578826904297
3,r0_mlp,6036,-75.0,60.0,135.0,far,0.03227270767092705,0.038209255784749985,1,-0.04266166687011719
3,r0_mlp,1671,-75.0,60.0,135.0,far,0.12300340086221695,0.16425171494483948,1,-0.08692193031311035
3,r0_mlp,3885,-75.0,60.0,135.0,far,0.08982378989458084,0.12364840507507324,1,0.039563536643981934
3,r0_mlp,3768,-75.0,60.0,135.0,far,0.03487519174814224,0.043439604341983795,1,-0.004092082381248474
3,r0_mlp,4069,-75.0,60.0,135.0,far,0.06345487385988235,0.07921020686626434,1,-0.014161109924316406
3,r0_mlp,9482,-75.0,60.0,135.0,far,0.03196940943598747,0.014943544752895832,1,-0.04192018508911133
3,r0_mlp,1037,-75.0,60.0,135.0,far,0.07831940054893494,0.0970032811164856,1,0.004106998443603516
3,r0_mlp,9099,-75.0,60.0,135.0,far,0.038746271282434464,0.051698341965675354,1,-0.008316636085510254
3,r0_mlp,1129,-75.0,60.0,135.0,far,0.11232845485210419,0.15908193588256836,1,-0.09651613235473633
3,r0_mlp,2066,-75.0,60.0,135.0,far,0.11643364280462265,0.167962908744812,1,-0.030990958213806152
3,r0_mlp,8225,-75.0,60.0,135.0,far,0.0919162854552269,0.1268143504858017,1,-0.09813213348388672
3,r0_mlp,5603,-75.0,60.0,135.0,far,0.12086965143680573,0.16887304186820984,1,-0.012885011732578278
3,r0_mlp,755,-75.0,60.0,135.0,far,0.0314885713160038,0.014611979946494102,1,-0.0026184916496276855
3,r0_mlp,9587,-75.0,60.0,135.0,far,0.010994240641593933,1.6051387774496106e-06,1,-0.004632115364074707
3,r0_mlp,544,-75.0,75.0,150.0,far,0.04798589646816254,0.05498176068067551,1,0.028421640396118164
3,r0_mlp,4306,-75.0,75.0,150.0,far,0.020578190684318542,0.0007675821543671191,1,-0.02275991439819336
3,r0_mlp,6410,-75.0,75.0,150.0,far,0.019851934164762497,0.0003298517840448767,1,-0.05600619316101074
3,r0_mlp,6382,-75.0,75.0,150.0,far,0.1190873309969902,0.1648065745830536,1,-0.2325129508972168
3,r0_mlp,8949,-75.0,75.0,150.0,far,0.05439378693699837,0.0713006779551506,1,-0.025204896926879883
3,r0_mlp,9600,-75.0,75.0,150.0,far,0.04473568871617317,0.048217859119176865,1,-0.0822601318359375
3,r0_mlp,486,-75.0,75.0,150.0,far,0.08841705322265625,0.11939859390258789,1,0.13421344757080078
3,r0_mlp,109,-75.0,75.0,150.0,far,0.01741448976099491,6.603923247894272e-05,1,0.003992438316345215
3,r0_mlp,2500,-75.0,75.0,150.0,far,0.08495979011058807,0.1089153066277504,1,-0.1318502426147461
3,r0_mlp,1413,-75.0,75.0,150.0,far,0.019798366352915764,7.645913865417242e-05,1,-0.0036405324935913086
3,r0_mlp,360,-75.0,75.0,150.0,far,0.14527304470539093,0.20816892385482788,1,0.1596813201904297
3,r0_mlp,2139,-75.0,75.0,150.0,far,0.11534282565116882,0.1559954434633255,1,-0.27272963523864746
3,r0_mlp,9158,-75.0,75.0,150.0,far,0.08471409976482391,0.11509644985198975,1,-0.1470956802368164
3,r0_mlp,3213,-75.0,75.0,150.0,far,0.016840225085616112,3.131830089841969e-05,1,-0.0009157657623291016
3,r0_mlp,8351,-75.0,75.0,150.0,far,0.05458986759185791,0.0693928599357605,1,0.09546875953674316
3,r0_mlp,4655,-75.0,75.0,150.0,far,0.06288482993841171,0.0835874080657959,1,-0.013964354991912842
3,r0_mlp,6249,-75.0,75.0,150.0,far,0.047016020864248276,0.04896843060851097,1,-0.05329608917236328
3,r0_mlp,8929,-75.0,75.0,150.0,far,0.03259817883372307,0.018322309479117393,1,-0.05859518051147461
3,r0_mlp,6036,-75.0,75.0,150.0,far,0.01762380450963974,3.248804932809435e-05,1,-0.00583338737487793
3,r0_mlp,1671,-75.0,75.0,150.0,far,0.16483312845230103,0.23572848737239838,1,-0.2774643898010254
3,r0_mlp,3885,-75.0,75.0,150.0,far,0.10607875883579254,0.1529146432876587,1,0.06697499752044678
3,r0_mlp,3768,-75.0,75.0,150.0,far,0.06435231864452362,0.07774173468351364,1,-0.015554055571556091
3,r0_mlp,4069,-75.0,75.0,150.0,far,0.05846124142408371,0.07192523777484894,1,0.0009951591491699219
3,r0_mlp,9482,-75.0,75.0,150.0,far,0.014445731416344643,0.0010715116513893008,1,0.01226949691772461
3,r0_mlp,1037,-75.0,75.0,150.0,far,0.047148291021585464,0.05749032646417618,1,0.005312681198120117
3,r0_mlp,9099,-75.0,75.0,150.0,far,0.036499541252851486,0.04701346158981323,1,0.014035701751708984
3,r0_mlp,1129,-75.0,75.0,150.0,far,0.0937546044588089,0.13627372682094574,1,-0.07967376708984375
3,r0_mlp,2066,-75.0,75.0,150.0,far,0.11244744807481766,0.15829432010650635,1,-0.052060604095458984
3,r0_mlp,8225,-75.0,75.0,150.0,far,0.052328892052173615,0.06622115522623062,1,-0.05053114891052246
3,r0_mlp,5603,-75.0,75.0,150.0,far,0.1410713493824005,0.19390904903411865,1,-0.015960432589054108
3,r0_mlp,755,-75.0,75.0,150.0,far,0.055958207696676254,0.07462990283966064,1,-0.013918936252593994
3,r0_mlp,9587,-75.0,75.0,150.0,far,0.0058283619582653046,5.698739641957218e-06,1,0.0025904178619384766
3,r0_mlp,544,-60.0,-75.0,15.0,near,0.04295622184872627,0.052110299468040466,1,0.019076824188232422
3,r0_mlp,4306,-60.0,-75.0,15.0,near,0.037866562604904175,0.04878194257616997,1,0.014944076538085938
3,r0_mlp,6410,-60.0,-75.0,15.0,near,0.039375267922878265,0.04773491993546486,1,0.05015873908996582
3,r0_mlp,6382,-60.0,-75.0,15.0,near,0.13848772644996643,0.19701582193374634,1,0.08874249458312988
3,r0_mlp,8949,-60.0,-75.0,15.0,near,0.031666357070207596,0.028592266142368317,1,0.015646696090698242
3,r0_mlp,9600,-60.0,-75.0,15.0,near,0.03666762635111809,0.04586539417505264,1,0.007584571838378906
3,r0_mlp,486,-60.0,-75.0,15.0,near,0.03566394001245499,0.03104797564446926,1,0.08602380752563477
3,r0_mlp,109,-60.0,-75.0,15.0,near,0.06242455169558525,0.08206325024366379,1,0.03677535057067871
3,r0_mlp,2500,-60.0,-75.0,15.0,near,0.03213028609752655,0.028641629964113235,1,0.027337074279785156
3,r0_mlp,1413,-60.0,-75.0,15.0,near,0.18751348555088043,0.25670695304870605,1,0.20716619491577148
3,r0_mlp,360,-60.0,-75.0,15.0,near,0.035898607224226,0.04103940725326538,1,0.023975849151611328
3,r0_mlp,2139,-60.0,-75.0,15.0,near,0.11437920480966568,0.16187533736228943,1,0.05281001329421997
3,r0_mlp,9158,-60.0,-75.0,15.0,near,0.028484292328357697,0.019552025943994522,1,0.030533552169799805
3,r0_mlp,3213,-60.0,-75.0,15.0,near,0.029274851083755493,0.011309051886200905,0,-0.0665886402130127
3,r0_mlp,8351,-60.0,-75.0,15.0,near,0.01414535567164421,0.0003908062935806811,1,0.013857603073120117
3,r0_mlp,4655,-60.0,-75.0,15.0,near,0.11040245741605759,0.13867706060409546,1,-0.03459629416465759
3,r0_mlp,6249,-60.0,-75.0,15.0,near,0.015122723765671253,2.871022616091068e-06,1,-0.0049942731857299805
3,r0_mlp,8929,-60.0,-75.0,15.0,near,0.013818040490150452,2.6119783797184937e-05,1,-0.026251554489135742
3,r0_mlp,6036,-60.0,-75.0,15.0,near,0.014742910861968994,0.0005316254100762308,1,0.0030715465545654297
