model_seed,method,stage,current_angle,seen_angles,context_checkpoint_hash,common_bank_hash,router_parameters,forward_images,optimizer_steps,wall_seconds,loss,current_ce,anchor_ce,balance
3,r2_prototype_energy,0,-60.0,[-60.0],e138aeac1dccf2dacf3052a2b3e417fe1b1f0e72dba61d128afa74b805801fef,393c9ea1c7b344037afe5934b1f09e334c31520a574e8b94be8d0fd2c29b679a,24,1024,16,0.8810362770000211,2.0532417446374893,2.0516451969742775,0.0,0.0798283345066011
3,r2_prototype_energy,1,-30.0,"[-60.0, -30.0]",e138aeac1dccf2dacf3052a2b3e417fe1b1f0e72dba61d128afa74b805801fef,393c9ea1c7b344037afe5934b1f09e334c31520a574e8b94be8d0fd2c29b679a,24,2048,16,1.8068524669997714,1.390562243759632,1.1855123862624168,2.0462518259882927,0.0212331140646711
3,r2_prototype_energy,2,0.0,"[-60.0, -30.0, 0.0]",e138aeac1dccf2dacf3052a2b3e417fe1b1f0e72dba61d128afa74b805801fef,393c9ea1c7b344037afe5934b1f09e334c31520a574e8b94be8d0fd2c29b679a,24,3072,16,1.9820823649988597,0.5844142064452171,0.42290966026484966,1.6141417175531387,0.004518506728345528
3,r2_prototype_energy,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",e138aeac1dccf2dacf3052a2b3e417fe1b1f0e72dba61d128afa74b805801fef,393c9ea1c7b344037afe5934b1f09e334c31520a574e8b94be8d0fd2c29b679a,24,4096,16,3.258270647000245,1.3474427238106728,1.2256387174129486,1.2162164822220802,0.009117750465520658
3,r2_prototype_energy,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",e138aeac1dccf2dacf3052a2b3e417fe1b1f0e72dba61d128afa74b805801fef,393c9ea1c7b344037afe5934b1f09e334c31520a574e8b94be8d0fd2c29b679a,24,5120,16,4.596009584000058,0.7533815763890743,0.6313816625624895,1.2181106582283974,0.009442815615329891
3,r3_hybrid_energy,0,-60.0,[-60.0],e138aeac1dccf2dacf3052a2b3e417fe1b1f0e72dba61d128afa74b805801fef,393c9ea1c7b344037afe5934b1f09e334c31520a574e8b94be8d0fd2c29b679a,42,1024,16,0.8408151129988255,2.0574384331703186,2.055392324924469,0.0,0.10230422113090754
3,r3_hybrid_energy,1,-30.0,"[-60.0, -30.0]",e138aeac1dccf2dacf3052a2b3e417fe1b1f0e72dba61d128afa74b805801fef,393c9ea1c7b344037afe5934b1f09e334c31520a574e8b94be8d0fd2c29b679a,42,2048,16,1.923077536999699,1.384267695248127,1.1786475777626038,2.04883536696434,0.03682888555340469
3,r3_hybrid_energy,2,0.0,"[-60.0, -30.0, 0.0]",e138aeac1dccf2dacf3052a2b3e417fe1b1f0e72dba61d128afa74b805801fef,393c9ea1c7b344037afe5934b1f09e334c31520a574e8b94be8d0fd2c29b679a,42,3072,16,1.954703719000463,0.5678777620196342,0.4066116251051426,1.610186755657196,0.012373213641694747
3,r3_hybrid_energy,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",e138aeac1dccf2dacf3052a2b3e417fe1b1f0e72dba61d128afa74b805801fef,393c9ea1c7b344037afe5934b1f09e334c31520a574e8b94be8d0fd2c29b679a,42,4096,16,4.705389945000206,1.3885788545012474,1.26768758893013,1.2074126154184341,0.00749960464600008
3,r3_hybrid_energy,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",e138aeac1dccf2dacf3052a2b3e417fe1b1f0e72dba61d128afa74b805801fef,393c9ea1c7b344037afe5934b1f09e334c31520a574e8b94be8d0fd2c29b679a,42,5120,16,3.6172139489990514,0.7662201449275017,0.6439598239958286,1.2216048017144203,0.004991509020328522
