model_seed,method,source_index,scale,nominal_change,functional_change,prediction_preserved
1,r0_mlp,3213,0.05,0.0015258726198226213,9.691447644399886e-09,1
1,r0_mlp,8351,0.05,0.003185293171554804,1.061212362429842e-08,1
1,r0_mlp,4655,0.05,0.005041840020567179,4.669245967647839e-08,1
1,r0_mlp,6249,0.05,0.007959309965372086,2.4213136384787504e-07,1
1,r0_mlp,8929,0.05,0.004858165048062801,3.984571605997189e-08,1
1,r0_mlp,6036,0.05,0.006369907408952713,4.822387467129374e-08,1
1,r0_mlp,1671,0.05,0.0020577881950885057,1.1087893270200766e-08,1
1,r0_mlp,3885,0.05,0.005043042823672295,4.310358647785506e-08,1
1,r0_mlp,3768,0.05,0.006467950996011496,9.128672928682136e-08,1
1,r0_mlp,4069,0.05,0.004589779302477837,3.0977979292856617e-08,1
1,r0_mlp,9482,0.05,0.00633294228464365,7.18885644346301e-08,1
1,r0_mlp,1037,0.05,0.0029054603073745966,1.6904255772942633e-08,1
1,r0_mlp,9099,0.05,0.0028717932291328907,1.9953255048221763e-08,1
1,r0_mlp,1129,0.05,0.0018677697516977787,1.094002488599699e-08,1
1,r0_mlp,2066,0.05,0.0016762956511229277,9.58584855936806e-09,1
1,r0_mlp,8225,0.05,0.0030052089132368565,1.105470737172709e-08,1
1,r0_mlp,5603,0.05,0.006568630691617727,1.885715192884163e-07,1
1,r0_mlp,755,0.05,0.002851006807759404,1.948284023001179e-08,1
1,r0_mlp,9587,0.05,0.003477497259154916,4.427935351714041e-08,1
1,r0_mlp,9193,0.05,0.0049891178496181965,7.109128574711576e-08,1
1,r0_mlp,7416,0.05,0.0017355087911710143,1.4396317915554846e-08,1
1,r0_mlp,468,0.05,0.001832860172726214,1.0763017144199694e-08,1
1,r0_mlp,5679,0.05,0.001450271811336279,9.054363481197925e-09,1
1,r0_mlp,2267,0.05,0.0031403787434101105,1.0600231803437055e-08,1
1,r0_mlp,848,0.05,0.0016514481976628304,1.391731885291847e-08,1
1,r0_mlp,6745,0.05,0.005981274880468845,7.320680595057638e-08,1
1,r0_mlp,589,0.05,0.0011213086545467377,8.046422195207015e-09,1
1,r0_mlp,8926,0.05,0.0034968785475939512,1.936937188418142e-08,1
1,r0_mlp,800,0.05,0.008269247598946095,1.925992876294913e-07,1
1,r0_mlp,5369,0.05,0.004566174931824207,3.165196105214818e-08,1
1,r0_mlp,6049,0.05,0.007675593718886375,2.3094163736914197e-07,1
1,r0_mlp,3221,0.05,0.004169919528067112,2.2770329621835117e-08,1
1,r0_mlp,3570,0.05,0.004482332617044449,3.560257511026066e-08,1
1,r0_mlp,1289,0.05,0.006007739808410406,9.897228636646105e-08,1
1,r0_mlp,6104,0.05,0.0048453956842422485,7.777690314014762e-08,1
1,r0_mlp,9524,0.05,0.005893131252378225,7.141137103872097e-08,1
1,r0_mlp,2459,0.05,0.0033282588701695204,1.4647841162229724e-08,1
1,r0_mlp,6316,0.05,0.0011041354155167937,1.0052293220041975e-08,1
1,r0_mlp,1698,0.05,0.0023353456053882837,1.30798003539212e-08,1
1,r0_mlp,8423,0.05,0.0010671155760064721,9.833231118250296e-09,1
1,r0_mlp,5081,0.05,0.0021068472415208817,1.259785342710984e-08,1
1,r0_mlp,2384,0.05,0.005131546873599291,2.3033992491150457e-08,1
1,r0_mlp,145,0.05,0.002873476129025221,1.3657353470364342e-08,1
1,r0_mlp,7446,0.05,0.005341589450836182,3.847598506467875e-08,1
1,r0_mlp,9810,0.05,0.0016577003989368677,1.0297446451090764e-08,1
1,r0_mlp,8778,0.05,0.003490264294669032,1.931176107916599e-08,1
1,r0_mlp,2497,0.05,0.0028418039437383413,9.148422464022588e-09,1
1,r0_mlp,9443,0.05,0.007269989233464003,1.3762459616373235e-07,1
1,r0_mlp,2261,0.05,0.0025481584016233683,1.3929971842685518e-08,1
1,r0_mlp,3557,0.05,0.004774498753249645,6.060830770593384e-08,1
1,r0_mlp,8536,0.05,0.005150111857801676,3.040139873178305e-08,1
1,r0_mlp,9221,0.05,0.0029829489067196846,1.8138823776325808e-08,1
1,r0_mlp,1611,0.05,0.0027372229378670454,1.5119578478106632e-08,1
1,r0_mlp,7515,0.05,0.0009268939029425383,8.435891984959198e-09,1
1,r0_mlp,6955,0.05,0.0037419269792735577,1.9329934985989894e-08,1
1,r0_mlp,6687,0.05,0.00046798467519693077,6.0492455489224994e-09,1
1,r0_mlp,9435,0.05,0.0017374969320371747,9.836073289193337e-09,1
1,r0_mlp,5705,0.05,0.007990618236362934,3.337446514706244e-07,1
1,r0_mlp,7842,0.05,0.006627480965107679,9.628786301618675e-08,1
1,r0_mlp,7666,0.05,0.0032421809155493975,1.7212459013649095e-08,1
1,r0_mlp,1321,0.05,0.003818429773673415,2.2785716424778002e-08,1
1,r0_mlp,3281,0.05,0.0029187253676354885,1.2897365841979536e-08,1
1,r0_mlp,5843,0.05,0.006264530587941408,5.1752145679984096e-08,1
1,r0_mlp,1544,0.05,0.003932538442313671,1.8141044222375058e-08,1
1,r0_mlp,1476,0.05,0.005638751666992903,5.559913418551332e-08,1
1,r0_mlp,1552,0.05,0.0038393139839172363,2.4293099087913106e-08,1
1,r0_mlp,2777,0.05,0.002077645156532526,1.1115038667242061e-08,1
1,r0_mlp,1240,0.05,0.0023264477495104074,1.4226008815398927e-08,1
1,r0_mlp,6482,0.05,0.0018091935198754072,9.693138736110996e-09,1
1,r0_mlp,8698,0.05,0.0017917335499078035,1.5029611333261528e-08,1
1,r0_mlp,6248,0.05,0.004466886166483164,2.8224556913869492e-08,1
1,r0_mlp,4323,0.05,0.004786635283380747,4.1088224378427185e-08,1
1,r0_mlp,4597,0.05,0.001533810282126069,9.316249993673864e-09,1
1,r0_mlp,9046,0.05,0.0008393673342652619,8.54950421569356e-09,1
1,r0_mlp,5389,0.05,0.007430259138345718,1.6206355724079913e-07,1
1,r0_mlp,5710,0.05,0.003743106033653021,1.1262339505435648e-08,1
1,r0_mlp,7103,0.05,0.00449373247101903,2.749222360876047e-08,1
1,r0_mlp,7263,0.05,0.00469457171857357,3.187834352047503e-08,1
1,r0_mlp,5244,0.05,0.0075024086982011795,2.9045321525700274e-07,1
1,r0_mlp,5242,0.05,0.003316037356853485,2.4241622043064126e-08,1
1,r0_mlp,9775,0.05,0.0014166344190016389,8.139448226529566e-09,1
1,r0_mlp,249,0.05,0.003973561339080334,1.8608631080496707e-08,1
1,r0_mlp,1521,0.05,0.0016272780485451221,1.2577369368216296e-08,1
1,r0_mlp,5149,0.05,0.003795475931838155,1.7868147850208516e-08,1
1,r0_mlp,7070,0.05,0.00463469373062253,2.6349567860961542e-08,1
1,r0_mlp,6433,0.05,0.0008128160843625665,5.676893177763986e-09,1
1,r0_mlp,2689,0.05,0.0021446924656629562,1.0814279249871106e-08,1
1,r0_mlp,5968,0.05,0.0042549134232103825,1.852510322919443e-08,1
1,r0_mlp,7768,0.05,0.0071872565895318985,2.1450875919981627e-07,1
1,r0_mlp,6122,0.05,0.0005213432596065104,6.83060452644213e-09,1
1,r0_mlp,4860,0.05,0.00289254542440176,1.5582681811565635e-08,1
1,r0_mlp,3537,0.05,0.006754604633897543,7.758727349482797e-08,1
1,r0_mlp,2000,0.05,0.004402667284011841,4.1744591783299256e-08,1
1,r0_mlp,544,0.1,0.003110368037596345,1.9784904381481283e-08,1
1,r0_mlp,4306,0.1,0.00393877737224102,1.83440995726869e-08,1
1,r0_mlp,6410,0.1,0.013053427450358868,8.479876669298392e-06,1
1,r0_mlp,6382,0.1,0.01099750678986311,1.5483690276596462e-06,1
1,r0_mlp,8949,0.1,0.0034162935335189104,1.7045472588961275e-08,1
1,r0_mlp,9600,0.1,0.00392488855868578,3.168148765553269e-08,1
1,r0_mlp,486,0.1,0.0029010288417339325,3.121098401948075e-08,1
1,r0_mlp,109,0.1,0.0024342434480786324,1.3830407041837134e-08,1
1,r0_mlp,2500,0.1,0.00594411650672555,4.862681279860226e-08,1
1,r0_mlp,1413,0.1,0.005955132655799389,4.4984619762544753e-07,1
1,r0_mlp,360,0.1,0.004748331382870674,9.546977963736936e-08,1
1,r0_mlp,2139,0.1,0.008578433655202389,4.786452905136684e-07,1
1,r0_mlp,9158,0.1,0.00959451962262392,5.804984084534226e-07,1
1,r0_mlp,3213,0.1,0.00832642987370491,2.1254956550365023e-07,1
1,r0_mlp,8351,0.1,0.014009724371135235,9.93857884168392e-06,1
1,r0_mlp,4655,0.1,0.005313361529260874,8.79283561516786e-08,1
1,r0_mlp,6249,0.1,0.008921528235077858,2.956364824058255e-07,1
1,r0_mlp,8929,0.1,0.007873605005443096,3.4882970112448675e-07,1
1,r0_mlp,6036,0.1,0.010678272694349289,4.3698818785742333e-07,1
1,r0_mlp,1671,0.1,0.0034491480328142643,1.8677773994113522e-08,1
1,r0_mlp,3885,0.1,0.010579145513474941,1.1319344821458799e-06,1
1,r0_mlp,3768,0.1,0.003364855656400323,2.523174558177743e-08,1
1,r0_mlp,4069,0.1,0.004658893682062626,5.632206168115772e-08,1
1,r0_mlp,9482,0.1,0.009278837591409683,4.848760113418393e-07,1
1,r0_mlp,1037,0.1,0.0015017701080068946,1.2969644913596312e-08,1
1,r0_mlp,9099,0.1,0.00988720916211605,2.3981804133654805e-06,1
1,r0_mlp,1129,0.1,0.005553135648369789,3.9651055772083055e-08,1
1,r0_mlp,2066,0.1,0.007333656307309866,4.0407815049547935e-07,1
1,r0_mlp,8225,0.1,0.01699436455965042,4.068785347044468e-05,1
1,r0_mlp,5603,0.1,0.0035519544035196304,3.209741805676458e-08,1
1,r0_mlp,755,0.1,0.00329162972047925,1.7926915063526394e-08,1
1,r0_mlp,9587,0.1,0.002511535072699189,1.2783574199204395e-08,1
1,r0_mlp,9193,0.1,0.009268599562346935,9.461402896704385e-07,1
1,r0_mlp,7416,0.1,0.005437114275991917,3.825971717219545e-08,1
1,r0_mlp,468,0.1,0.003228854387998581,1.7422724596372063e-08,1
1,r0_mlp,5679,0.1,0.00872726459056139,2.6265539077030553e-07,1
1,r0_mlp,2267,0.1,0.0038632454816251993,2.208391691738143e-08,1
1,r0_mlp,848,0.1,0.007219338323920965,1.809232514915493e-07,1
1,r0_mlp,6745,0.1,0.01309912372380495,5.449710897664772e-06,1
1,r0_mlp,589,0.1,0.00351709290407598,1.4811933013447742e-08,1
1,r0_mlp,8926,0.1,0.0006762693519704044,9.455661142965255e-09,1
1,r0_mlp,800,0.1,0.011370918713510036,2.0371903701743577e-06,1
1,r0_mlp,5369,0.1,0.009482664056122303,6.84447229559737e-07,1
1,r0_mlp,6049,0.1,0.011413661763072014,1.2396901638567215e-06,1
1,r0_mlp,3221,0.1,0.012327809818089008,2.825397814376629e-06,1
1,r0_mlp,3570,0.1,0.015786435455083847,3.894554902217351e-05,1
1,r0_mlp,1289,0.1,0.0163675919175148,3.9647708035772666e-05,1
1,r0_mlp,6104,0.1,0.002664951840415597,2.084095740428893e-08,1
1,r0_mlp,9524,0.1,0.00923236832022667,3.907254040314001e-07,1
1,r0_mlp,2459,0.1,0.011817242950201035,1.5117423117771978e-06,1
1,r0_mlp,6316,0.1,0.0038421396166086197,4.699685263176434e-08,1
1,r0_mlp,1698,0.1,0.007838516496121883,8.552294872288257e-08,1
1,r0_mlp,8423,0.1,0.008323056623339653,3.674492177196953e-07,1
1,r0_mlp,5081,0.1,0.0023177003022283316,1.3363275819244791e-08,1
1,r0_mlp,2384,0.1,0.016158463433384895,3.883471799781546e-05,1
1,r0_mlp,145,0.1,0.010409492999315262,6.391102260749904e-07,1
1,r0_mlp,7446,0.1,0.0032461560331285,2.3082247224692765e-08,1
1,r0_mlp,9810,0.1,0.006074441131204367,6.148562192720419e-08,1
1,r0_mlp,8778,0.1,0.005215824581682682,3.288619510044555e-08,1
1,r0_mlp,2497,0.1,0.009772012010216713,1.1879444627993507e-06,1
1,r0_mlp,9443,0.1,0.008866814896464348,4.982076120541024e-07,1
1,r0_mlp,2261,0.1,0.0035657125990837812,2.7376907851817123e-08,1
1,r0_mlp,3557,0.1,0.002868174109607935,2.7791324797021844e-08,1
1,r0_mlp,8536,0.1,0.004273583646863699,4.2705231351192197e-08,1
1,r0_mlp,9221,0.1,0.01641913689672947,5.1611063099699095e-05,1
1,r0_mlp,1611,0.1,0.008247008547186852,1.9925849414903496e-07,1
1,r0_mlp,7515,0.1,0.006363918539136648,9.317701454847338e-08,1
1,r0_mlp,6955,0.1,0.009535607881844044,6.134786758593691e-07,1
1,r0_mlp,6687,0.1,0.000702932826243341,7.472962693100271e-09,1
1,r0_mlp,9435,0.1,0.007170702796429396,2.3695980644333758e-07,1
1,r0_mlp,5705,0.1,0.011735746636986732,2.057915253317333e-06,1
1,r0_mlp,7842,0.1,0.011372044682502747,2.5272199764003744e-06,1
1,r0_mlp,7666,0.1,0.0036263498477637768,1.9944749851674715e-08,1
1,r0_mlp,1321,0.1,0.0073004853911697865,1.2050313102918153e-07,1
1,r0_mlp,3281,0.1,0.00503897201269865,6.419972464755119e-08,1
1,r0_mlp,5843,0.1,0.0021507213823497295,1.563707208163123e-08,1
1,r0_mlp,1544,0.1,0.0009877884294837713,8.802870432589316e-09,1
1,r0_mlp,1476,0.1,0.006755510810762644,1.6937207192313508e-07,1
1,r0_mlp,1552,0.1,0.0010941503569483757,7.037381788421726e-09,1
1,r0_mlp,2777,0.1,0.010861936025321484,1.611567768122768e-06,1
1,r0_mlp,1240,0.1,0.008117214776575565,1.6595542717823264e-07,1
1,r0_mlp,6482,0.1,0.0017299243481829762,1.0739531042247563e-08,1
1,r0_mlp,8698,0.1,0.007815196178853512,1.268520861685829e-07,1
1,r0_mlp,6248,0.1,0.003493990981951356,3.6783177392862854e-08,1
1,r0_mlp,4323,0.1,0.0020996839739382267,1.5206477854690092e-08,1
1,r0_mlp,4597,0.1,0.0030675972811877728,1.7744158142818378e-08,1
1,r0_mlp,9046,0.1,0.003908530343323946,2.0578317716513084e-08,1
1,r0_mlp,5389,0.1,0.006752381566911936,1.4425592098632478e-07,1
1,r0_mlp,5710,0.1,0.011810969561338425,1.3718209856961039e-06,1
1,r0_mlp,7103,0.1,0.0057225096970796585,4.05321927132718e-08,1
1,r0_mlp,7263,0.1,0.006069058086723089,1.1835038549179444e-07,1
1,r0_mlp,5244,0.1,0.005948100704699755,3.3792150588851655e-07,1
1,r0_mlp,5242,0.1,0.009754402562975883,6.146704549792048e-07,1
1,r0_mlp,9775,0.1,0.008983615785837173,5.34962509846082e-07,1
1,r0_mlp,249,0.1,0.0010071889264509082,1.0467026356764109e-08,1
1,r0_mlp,1521,0.1,0.010360091924667358,9.027447163134639e-07,1
1,r0_mlp,5149,0.1,0.0014542840654030442,1.0756478374673861e-08,1
1,r0_mlp,7070,0.1,0.009306835941970348,3.381620956588449e-07,1
1,r0_mlp,6433,0.1,0.0041239564307034016,4.360590821761434e-08,1
1,r0_mlp,2689,0.1,0.0041505410335958,2.3517724656585415e-08,1
1,r0_mlp,5968,0.1,0.0046717762015759945,3.8314531991545664e-08,1
1,r0_mlp,7768,0.1,0.011947647668421268,1.6994795259961393e-06,1
1,r0_mlp,6122,0.1,0.011685466393828392,4.680931397160748e-06,1
1,r0_mlp,4860,0.1,0.006540973670780659,3.960759187293661e-08,1
1,r0_mlp,3537,0.1,0.013493812642991543,4.7944763537088875e-06,1
1,r0_mlp,2000,0.1,0.002922392450273037,9.543367873732223e-09,1
1,r0_mlp,544,0.2,0.002907006535679102,2.88379915502901e-08,1
1,r0_mlp,4306,0.2,0.0037219994701445103,4.547477772121056e-08,1
1,r0_mlp,6410,0.2,0.025230292230844498,0.01325513981282711,1
1,r0_mlp,6382,0.2,0.023084677755832672,0.0040686363354325294,1
1,r0_mlp,8949,0.2,0.015734616667032242,2.2777698177378625e-05,1
1,r0_mlp,9600,0.2,0.005902605131268501,1.0421580753927628e-07,1
1,r0_mlp,486,0.2,0.017360825091600418,0.0005331186112016439,1
1,r0_mlp,109,0.2,0.007073479238897562,3.6524062352327746e-07,1
1,r0_mlp,2500,0.2,0.024772556498646736,0.006097433157265186,1
1,r0_mlp,1413,0.2,0.003442024812102318,2.347419680859275e-08,1
1,r0_mlp,360,0.2,0.0077026342041790485,3.4253952208018745e-07,1
1,r0_mlp,2139,0.2,0.011191547848284245,3.4279623832844663e-06,1
1,r0_mlp,9158,0.2,0.020715663209557533,0.0005633787368424237,1
1,r0_mlp,3213,0.2,0.002889358438551426,1.4167019557476124e-08,1
1,r0_mlp,8351,0.2,0.007854456081986427,9.394792641614913e-07,1
1,r0_mlp,4655,0.2,0.008490129373967648,2.854113176908868e-07,1
1,r0_mlp,6249,0.2,0.0047385720536112785,3.355361144485869e-08,1
1,r0_mlp,8929,0.2,0.01546055730432272,7.416582229780033e-05,1
1,r0_mlp,6036,0.2,0.02825193479657173,0.01988721452653408,1
1,r0_mlp,1671,0.2,0.013526995666325092,8.937053280533291e-06,1
1,r0_mlp,3885,0.2,0.021426435559988022,0.0017266550567001104,1
1,r0_mlp,3768,0.2,0.03130351006984711,0.031895365566015244,1
1,r0_mlp,4069,0.2,0.019122803583741188,0.00023203391174320132,1
1,r0_mlp,9482,0.2,0.009352043271064758,8.582188684158609e-07,1
1,r0_mlp,1037,0.2,0.009671477600932121,5.412686050476623e-07,1
1,r0_mlp,9099,0.2,0.010044580325484276,4.239407473960455e-07,1
1,r0_mlp,1129,0.2,0.014679975807666779,1.7728587408782914e-05,1
1,r0_mlp,2066,0.2,0.026767510920763016,0.018184952437877655,1
1,r0_mlp,8225,0.2,0.021753111854195595,0.0008101914427243173,1
1,r0_mlp,5603,0.2,0.02094843238592148,0.001096563064493239,1
1,r0_mlp,755,0.2,0.019196799024939537,0.00019431684631854296,1
1,r0_mlp,9587,0.2,0.025645656511187553,0.01963202841579914,1
1,r0_mlp,9193,0.2,0.006742279510945082,7.86082750892092e-07,1
1,r0_mlp,7416,0.2,0.009756216779351234,8.448417361250904e-07,1
1,r0_mlp,468,0.2,0.0033258222974836826,2.1175120323846386e-08,1
1,r0_mlp,5679,0.2,0.01334772165864706,1.0316301995771937e-05,1
1,r0_mlp,2267,0.2,0.025968587026000023,0.015073043294250965,1
1,r0_mlp,848,0.2,0.008596829138696194,8.745566901779966e-07,1
1,r0_mlp,6745,0.2,0.006635541561990976,2.369665565993273e-07,1
1,r0_mlp,589,0.2,0.008962748572230339,5.512069947144482e-07,1
1,r0_mlp,8926,0.2,0.004123628605157137,3.143755122891889e-08,1
1,r0_mlp,800,0.2,0.014235357753932476,1.3204438801039942e-05,1
