model_seed,method,source_index,target_angle,donor_angle,gap,category,nominal_route_distance,functional_route_distance,prediction_preserved,true_log_prob_change
1,r0_mlp,9482,-75.0,-60.0,15.0,near,0.00908903032541275,4.4524549025481974e-07,1,0.0009431838989257812
1,r0_mlp,1037,-75.0,-60.0,15.0,near,0.012391476891934872,0.0005601675948128104,1,-0.015947818756103516
1,r0_mlp,9099,-75.0,-60.0,15.0,near,0.044967520982027054,0.050555042922496796,1,-0.0069005489349365234
1,r0_mlp,1129,-75.0,-60.0,15.0,near,0.01460424903780222,0.006477176211774349,1,-0.019279003143310547
1,r0_mlp,2066,-75.0,-60.0,15.0,near,0.046703439205884933,0.05851486697793007,1,-0.05588328838348389
1,r0_mlp,8225,-75.0,-60.0,15.0,near,0.07396010309457779,0.08432973921298981,1,-0.15152764320373535
1,r0_mlp,5603,-75.0,-60.0,15.0,near,0.015046504326164722,1.3731175386055838e-05,1,0.0005182921886444092
1,r0_mlp,755,-75.0,-60.0,15.0,near,0.14423704147338867,0.17819486558437347,1,-0.020904123783111572
1,r0_mlp,9587,-75.0,-60.0,15.0,near,0.07028008997440338,0.07790747284889221,1,0.00449061393737793
1,r0_mlp,544,-75.0,-45.0,30.0,near,0.12202344089746475,0.13437983393669128,0,0.02083730697631836
1,r0_mlp,4306,-75.0,-45.0,30.0,near,0.1487921178340912,0.17864631116390228,1,-0.29149818420410156
1,r0_mlp,6410,-75.0,-45.0,30.0,near,0.18050774931907654,0.22573362290859222,1,-0.053835391998291016
1,r0_mlp,6382,-75.0,-45.0,30.0,near,0.15457594394683838,0.19598586857318878,0,-0.31865739822387695
1,r0_mlp,8949,-75.0,-45.0,30.0,near,0.10241252183914185,0.12939265370368958,1,-0.06281387805938721
1,r0_mlp,9600,-75.0,-45.0,30.0,near,0.042032718658447266,0.055606283247470856,1,0.0038080215454101562
1,r0_mlp,486,-75.0,-45.0,30.0,near,0.062203992158174515,0.07780586183071136,1,-0.05103778839111328
1,r0_mlp,109,-75.0,-45.0,30.0,near,0.10508539527654648,0.1287195235490799,1,-0.012571454048156738
1,r0_mlp,2500,-75.0,-45.0,30.0,near,0.03539593145251274,0.02909981459379196,1,-0.0737314224243164
1,r0_mlp,1413,-75.0,-45.0,30.0,near,0.1102108508348465,0.13845908641815186,1,-0.019548356533050537
1,r0_mlp,360,-75.0,-45.0,30.0,near,0.1623939871788025,0.20583899319171906,1,-0.08687400817871094
1,r0_mlp,2139,-75.0,-45.0,30.0,near,0.13931959867477417,0.1811029314994812,1,-0.18578481674194336
1,r0_mlp,9158,-75.0,-45.0,30.0,near,0.0697103813290596,0.07914239168167114,1,-0.030983448028564453
1,r0_mlp,3213,-75.0,-45.0,30.0,near,0.21743157505989075,0.269933819770813,1,0.21338939666748047
1,r0_mlp,8351,-75.0,-45.0,30.0,near,0.034682001918554306,0.040417660027742386,1,0.03248405456542969
1,r0_mlp,4655,-75.0,-45.0,30.0,near,0.1525043547153473,0.19026072323322296,1,-0.01315993070602417
1,r0_mlp,6249,-75.0,-45.0,30.0,near,0.10140734165906906,0.12565547227859497,1,-0.03919506072998047
1,r0_mlp,8929,-75.0,-45.0,30.0,near,0.09977634251117706,0.12467416375875473,1,0.03130626678466797
1,r0_mlp,6036,-75.0,-45.0,30.0,near,0.02143695019185543,0.004322875756770372,1,0.03651690483093262
1,r0_mlp,1671,-75.0,-45.0,30.0,near,0.04820239916443825,0.058235980570316315,1,0.08527112007141113
1,r0_mlp,3885,-75.0,-45.0,30.0,near,0.07362336665391922,0.0916353091597557,1,-0.011481881141662598
1,r0_mlp,3768,-75.0,-45.0,30.0,near,0.10419200360774994,0.13365748524665833,1,-0.039597898721694946
1,r0_mlp,4069,-75.0,-45.0,30.0,near,0.22289666533470154,0.2764017879962921,1,-0.09330034255981445
1,r0_mlp,9482,-75.0,-45.0,30.0,near,0.021685641258955002,0.0009732464677654207,1,0.010626792907714844
1,r0_mlp,1037,-75.0,-45.0,30.0,near,0.17374688386917114,0.21240068972110748,1,-0.062430620193481445
1,r0_mlp,9099,-75.0,-45.0,30.0,near,0.006342710927128792,1.747020377251829e-07,1,0.0011973381042480469
1,r0_mlp,1129,-75.0,-45.0,30.0,near,0.1104317381978035,0.12588897347450256,1,-0.02756214141845703
1,r0_mlp,2066,-75.0,-45.0,30.0,near,0.06012711301445961,0.07601097226142883,1,-0.06605815887451172
1,r0_mlp,8225,-75.0,-45.0,30.0,near,0.03446657955646515,0.029857460409402847,1,-0.06192898750305176
1,r0_mlp,5603,-75.0,-45.0,30.0,near,0.0527542382478714,0.059094857424497604,1,0.001009531319141388
1,r0_mlp,755,-75.0,-45.0,30.0,near,0.2292531281709671,0.29056498408317566,0,-0.0473213791847229
1,r0_mlp,9587,-75.0,-45.0,30.0,near,0.12973788380622864,0.15092848241329193,1,0.017569780349731445
1,r0_mlp,544,-75.0,15.0,90.0,far,0.14212757349014282,0.1666889488697052,0,0.016462206840515137
1,r0_mlp,4306,-75.0,15.0,90.0,far,0.308206170797348,0.38207435607910156,1,-0.5636610984802246
1,r0_mlp,6410,-75.0,15.0,90.0,far,0.1231210008263588,0.1705639362335205,1,-0.06028604507446289
1,r0_mlp,6382,-75.0,15.0,90.0,far,0.12587521970272064,0.17195191979408264,0,-0.22593164443969727
1,r0_mlp,8949,-75.0,15.0,90.0,far,0.15798789262771606,0.21025703847408295,1,-0.11221575736999512
1,r0_mlp,9600,-75.0,15.0,90.0,far,0.13721443712711334,0.16567817330360413,0,-0.1005697250366211
1,r0_mlp,486,-75.0,15.0,90.0,far,0.06140417605638504,0.04972284659743309,1,0.040383338928222656
1,r0_mlp,109,-75.0,15.0,90.0,far,0.06375376880168915,0.06892959773540497,1,0.0021441876888275146
1,r0_mlp,2500,-75.0,15.0,90.0,far,0.24468113481998444,0.30089110136032104,1,-0.5840311050415039
1,r0_mlp,1413,-75.0,15.0,90.0,far,0.1055724024772644,0.1211351528763771,1,0.005394697189331055
1,r0_mlp,360,-75.0,15.0,90.0,far,0.2541780471801758,0.31666964292526245,1,-0.11517572402954102
1,r0_mlp,2139,-75.0,15.0,90.0,far,0.09866384416818619,0.13421966135501862,1,-0.09900832176208496
1,r0_mlp,9158,-75.0,15.0,90.0,far,0.06341412663459778,0.06700603663921356,1,-0.027219057083129883
1,r0_mlp,3213,-75.0,15.0,90.0,far,0.2854398488998413,0.3578853905200958,1,0.2924666404724121
1,r0_mlp,8351,-75.0,15.0,90.0,far,0.05777452141046524,0.052194882184267044,1,-0.02692270278930664
1,r0_mlp,4655,-75.0,15.0,90.0,far,0.17639712989330292,0.21793179214000702,1,0.027035892009735107
1,r0_mlp,6249,-75.0,15.0,90.0,far,0.13197962939739227,0.18002162873744965,1,-0.06091296672821045
1,r0_mlp,8929,-75.0,15.0,90.0,far,0.11624522507190704,0.14970174431800842,1,0.05751657485961914
1,r0_mlp,6036,-75.0,15.0,90.0,far,0.06862428039312363,0.08538423478603363,1,-0.12813282012939453
1,r0_mlp,1671,-75.0,15.0,90.0,far,0.034406181424856186,0.03825435787439346,1,0.043228864669799805
1,r0_mlp,3885,-75.0,15.0,90.0,far,0.08914721012115479,0.1123417392373085,1,0.0029982328414916992
1,r0_mlp,3768,-75.0,15.0,90.0,far,0.10400757938623428,0.1337510496377945,1,-0.03826647996902466
1,r0_mlp,4069,-75.0,15.0,90.0,far,0.23702125251293182,0.28741738200187683,1,-0.037531375885009766
1,r0_mlp,9482,-75.0,15.0,90.0,far,0.11898509413003922,0.15934455394744873,1,0.05711078643798828
1,r0_mlp,1037,-75.0,15.0,90.0,far,0.27357161045074463,0.3397896885871887,1,-0.02954840660095215
1,r0_mlp,9099,-75.0,15.0,90.0,far,0.041774675250053406,0.04876925051212311,1,0.0005238056182861328
1,r0_mlp,1129,-75.0,15.0,90.0,far,0.3086990416049957,0.37892794609069824,1,-0.06380963325500488
1,r0_mlp,2066,-75.0,15.0,90.0,far,0.05240124464035034,0.07120021432638168,1,-0.03457045555114746
1,r0_mlp,8225,-75.0,15.0,90.0,far,0.18906906247138977,0.23078666627407074,1,-0.42861270904541016
1,r0_mlp,5603,-75.0,15.0,90.0,far,0.13402864336967468,0.1644149124622345,1,0.002000682055950165
1,r0_mlp,755,-75.0,15.0,90.0,far,0.23474445939064026,0.29333263635635376,1,-0.01849907636642456
1,r0_mlp,9587,-75.0,15.0,90.0,far,0.04713892191648483,0.05062174052000046,1,-0.010418415069580078
1,r0_mlp,544,-75.0,30.0,105.0,far,0.12866580486297607,0.15457403659820557,0,0.0160524845123291
1,r0_mlp,4306,-75.0,30.0,105.0,far,0.29641538858413696,0.36505207419395447,1,-0.5447978973388672
1,r0_mlp,6410,-75.0,30.0,105.0,far,0.07173279672861099,0.06163424998521805,1,0.02011728286743164
1,r0_mlp,6382,-75.0,30.0,105.0,far,0.15160220861434937,0.20158109068870544,0,-0.28823041915893555
1,r0_mlp,8949,-75.0,30.0,105.0,far,0.07854046672582626,0.10968860983848572,1,-0.055168867111206055
1,r0_mlp,9600,-75.0,30.0,105.0,far,0.10853078216314316,0.12943881750106812,0,-0.08200287818908691
1,r0_mlp,486,-75.0,30.0,105.0,far,0.10667312890291214,0.12121257185935974,1,0.07952189445495605
1,r0_mlp,109,-75.0,30.0,105.0,far,0.020066281780600548,0.002087892033159733,1,0.0008425116539001465
1,r0_mlp,2500,-75.0,30.0,105.0,far,0.22377777099609375,0.27284473180770874,1,-0.5336871147155762
1,r0_mlp,1413,-75.0,30.0,105.0,far,0.07757877558469772,0.09222722798585892,1,0.0026801228523254395
1,r0_mlp,360,-75.0,30.0,105.0,far,0.18496206402778625,0.24025636911392212,1,-0.13562774658203125
1,r0_mlp,2139,-75.0,30.0,105.0,far,0.08063358813524246,0.1016564816236496,1,-0.05794954299926758
1,r0_mlp,9158,-75.0,30.0,105.0,far,0.039881251752376556,0.030993584543466568,1,-0.009649276733398438
1,r0_mlp,3213,-75.0,30.0,105.0,far,0.26695922017097473,0.33503520488739014,1,0.2739136219024658
1,r0_mlp,8351,-75.0,30.0,105.0,far,0.04343417286872864,0.03952622413635254,1,-0.008336544036865234
1,r0_mlp,4655,-75.0,30.0,105.0,far,0.03688366338610649,0.04242855682969093,1,0.03160649538040161
1,r0_mlp,6249,-75.0,30.0,105.0,far,0.03412577137351036,0.026244698092341423,1,-0.00055694580078125
1,r0_mlp,8929,-75.0,30.0,105.0,far,0.12296328693628311,0.15813320875167847,1,0.06081962585449219
1,r0_mlp,6036,-75.0,30.0,105.0,far,0.08964542299509048,0.11268816888332367,1,-0.16792845726013184
1,r0_mlp,1671,-75.0,30.0,105.0,far,0.03549746796488762,0.04221994802355766,1,-0.08025240898132324
1,r0_mlp,3885,-75.0,30.0,105.0,far,0.08941025286912918,0.11261417716741562,1,0.002850055694580078
1,r0_mlp,3768,-75.0,30.0,105.0,far,0.12011249363422394,0.1537187248468399,1,-0.04590877890586853
1,r0_mlp,4069,-75.0,30.0,105.0,far,0.13372552394866943,0.1792318969964981,1,0.027375459671020508
1,r0_mlp,9482,-75.0,30.0,105.0,far,0.10370095074176788,0.14032024145126343,1,0.04279756546020508
1,r0_mlp,1037,-75.0,30.0,105.0,far,0.24745671451091766,0.30320075154304504,1,-0.0020782947540283203
1,r0_mlp,9099,-75.0,30.0,105.0,far,0.01899929717183113,0.008448448963463306,1,-0.005434393882751465
1,r0_mlp,1129,-75.0,30.0,105.0,far,0.284448504447937,0.343697726726532,1,-0.04156017303466797
1,r0_mlp,2066,-75.0,30.0,105.0,far,0.057477377355098724,0.051052339375019073,1,0.001069188117980957
1,r0_mlp,8225,-75.0,30.0,105.0,far,0.21088287234306335,0.259365439414978,1,-0.4817183017730713
1,r0_mlp,5603,-75.0,30.0,105.0,far,0.12318731844425201,0.1533188819885254,1,0.0016049519181251526
1,r0_mlp,755,-75.0,30.0,105.0,far,0.09168162941932678,0.11563100665807724,1,0.042856037616729736
1,r0_mlp,9587,-75.0,30.0,105.0,far,0.01926952227950096,0.010397873818874359,1,0.00214385986328125
1,r0_mlp,544,-75.0,45.0,120.0,far,0.07984644174575806,0.09837384521961212,1,0.015781283378601074
1,r0_mlp,4306,-75.0,45.0,120.0,far,0.2786840796470642,0.34468963742256165,1,-0.5199489593505859
1,r0_mlp,6410,-75.0,45.0,120.0,far,0.0534532405436039,0.04583678022027016,1,-0.017084598541259766
1,r0_mlp,6382,-75.0,45.0,120.0,far,0.13694502413272858,0.18456201255321503,0,-0.2554793357849121
1,r0_mlp,8949,-75.0,45.0,120.0,far,0.04720793664455414,0.04650437459349632,1,0.016657710075378418
1,r0_mlp,9600,-75.0,45.0,120.0,far,0.09217382222414017,0.10941517353057861,0,-0.0690164566040039
1,r0_mlp,486,-75.0,45.0,120.0,far,0.10813377052545547,0.12308962643146515,1,0.07889652252197266
1,r0_mlp,109,-75.0,45.0,120.0,far,0.0070121693424880505,5.950258810116793e-07,1,-0.0015598535537719727
1,r0_mlp,2500,-75.0,45.0,120.0,far,0.17187832295894623,0.20389017462730408,1,-0.4032154083251953
1,r0_mlp,1413,-75.0,45.0,120.0,far,0.05465146526694298,0.06641140580177307,1,0.0013127923011779785
1,r0_mlp,360,-75.0,45.0,120.0,far,0.10408111661672592,0.1374211460351944,1,-0.12054824829101562
1,r0_mlp,2139,-75.0,45.0,120.0,far,0.0769186019897461,0.09638143330812454,1,-0.05042314529418945
1,r0_mlp,9158,-75.0,45.0,120.0,far,0.024295134469866753,0.0185697041451931,1,-0.0019516944885253906
1,r0_mlp,3213,-75.0,45.0,120.0,far,0.2257724106311798,0.27672240138053894,1,0.2022852897644043
1,r0_mlp,8351,-75.0,45.0,120.0,far,0.05303196236491203,0.0481581948697567,1,-0.02112436294555664
1,r0_mlp,4655,-75.0,45.0,120.0,far,0.026603544130921364,0.0190595556050539,1,0.024671554565429688
1,r0_mlp,6249,-75.0,45.0,120.0,far,0.051883213222026825,0.05198802426457405,0,0.013327360153198242
1,r0_mlp,8929,-75.0,45.0,120.0,far,0.16078026592731476,0.20637817680835724,1,0.08140158653259277
1,r0_mlp,6036,-75.0,45.0,120.0,far,0.17418162524700165,0.22405080497264862,1,-0.3309438228607178
1,r0_mlp,1671,-75.0,45.0,120.0,far,0.10293269902467728,0.13045431673526764,1,-0.19339394569396973
1,r0_mlp,3885,-75.0,45.0,120.0,far,0.08085878193378448,0.10224910080432892,1,0.0047310590744018555
1,r0_mlp,3768,-75.0,45.0,120.0,far,0.14745590090751648,0.1867510974407196,1,-0.05947306752204895
1,r0_mlp,4069,-75.0,45.0,120.0,far,0.15826080739498138,0.20736099779605865,1,0.013050317764282227
1,r0_mlp,9482,-75.0,45.0,120.0,far,0.07050950825214386,0.09063731878995895,1,0.002593994140625
1,r0_mlp,1037,-75.0,45.0,120.0,far,0.1858092099428177,0.22193904221057892,1,0.03598213195800781
1,r0_mlp,9099,-75.0,45.0,120.0,far,0.06400926411151886,0.07289294898509979,1,-0.014252662658691406
1,r0_mlp,1129,-75.0,45.0,120.0,far,0.17440006136894226,0.22201769053936005,1,0.01985478401184082
1,r0_mlp,2066,-75.0,45.0,120.0,far,0.0458877868950367,0.06107661873102188,1,-0.029763221740722656
1,r0_mlp,8225,-75.0,45.0,120.0,far,0.2983228266239166,0.37251272797584534,1,-0.6792647838592529
1,r0_mlp,5603,-75.0,45.0,120.0,far,0.11649972945451736,0.14527079463005066,1,0.0016093999147415161
1,r0_mlp,755,-75.0,45.0,120.0,far,0.07191353291273117,0.0916801169514656,1,0.041600823402404785
1,r0_mlp,9587,-75.0,45.0,120.0,far,0.037265293300151825,0.027871431782841682,1,0.012389183044433594
1,r0_mlp,544,-75.0,60.0,135.0,far,0.050114721059799194,0.06285075843334198,1,0.011662125587463379
1,r0_mlp,4306,-75.0,60.0,135.0,far,0.008897283114492893,8.758138392295223e-06,1,0.010350704193115234
1,r0_mlp,6410,-75.0,60.0,135.0,far,0.060998667031526566,0.045715294778347015,1,0.0025701522827148438
1,r0_mlp,6382,-75.0,60.0,135.0,far,0.07257154583930969,0.10239340364933014,1,-0.11236000061035156
1,r0_mlp,8949,-75.0,60.0,135.0,far,0.044627297669649124,0.04441959038376808,1,0.01460564136505127
1,r0_mlp,9600,-75.0,60.0,135.0,far,0.08308503776788712,0.0983092337846756,0,-0.06267166137695312
1,r0_mlp,486,-75.0,60.0,135.0,far,0.051733434200286865,0.06032870337367058,1,0.036529541015625
1,r0_mlp,109,-75.0,60.0,135.0,far,0.006863533519208431,1.1067268701481225e-07,1,-0.0012881755828857422
1,r0_mlp,2500,-75.0,60.0,135.0,far,0.1642732471227646,0.19298489391803741,1,-0.38411760330200195
1,r0_mlp,1413,-75.0,60.0,135.0,far,0.06647627800703049,0.07932998239994049,1,0.0032252073287963867
1,r0_mlp,360,-75.0,60.0,135.0,far,0.04470888152718544,0.05351593717932701,1,-0.06645393371582031
1,r0_mlp,2139,-75.0,60.0,135.0,far,0.06590541452169418,0.08376315981149673,1,-0.029294490814208984
1,r0_mlp,9158,-75.0,60.0,135.0,far,0.0291097704321146,0.022316835820674896,1,-0.003197789192199707
1,r0_mlp,3213,-75.0,60.0,135.0,far,0.015044690109789371,0.0010675706434994936,1,-0.005357503890991211
1,r0_mlp,8351,-75.0,60.0,135.0,far,0.058312222361564636,0.05313323810696602,1,-0.0246734619140625
1,r0_mlp,4655,-75.0,60.0,135.0,far,0.005773714743554592,2.0125159494455147e-07,1,0.007641315460205078
1,r0_mlp,6249,-75.0,60.0,135.0,far,0.020261690020561218,0.0038626608438789845,0,0.004456520080566406
1,r0_mlp,8929,-75.0,60.0,135.0,far,0.16087639331817627,0.20559443533420563,1,0.08083677291870117
1,r0_mlp,6036,-75.0,60.0,135.0,far,0.16346299648284912,0.20506379008293152,1,-0.3183908462524414
1,r0_mlp,1671,-75.0,60.0,135.0,far,0.08233864605426788,0.10402525216341019,1,-0.16140389442443848
1,r0_mlp,3885,-75.0,60.0,135.0,far,0.054529331624507904,0.06967607885599136,1,0.006990551948547363
1,r0_mlp,3768,-75.0,60.0,135.0,far,0.16982810199260712,0.21309246122837067,1,-0.0720205307006836
1,r0_mlp,4069,-75.0,60.0,135.0,far,0.14844200015068054,0.19451512396335602,1,0.013561487197875977
1,r0_mlp,9482,-75.0,60.0,135.0,far,0.07550372183322906,0.06884506344795227,1,-0.03345632553100586
1,r0_mlp,1037,-75.0,60.0,135.0,far,0.1815967559814453,0.21660298109054565,1,0.028954029083251953
1,r0_mlp,9099,-75.0,60.0,135.0,far,0.09860146790742874,0.11990047246217728,1,-0.024552583694458008
1,r0_mlp,1129,-75.0,60.0,135.0,far,0.147505983710289,0.18940667808055878,1,0.02550959587097168
1,r0_mlp,2066,-75.0,60.0,135.0,far,0.05779227614402771,0.055459558963775635,1,0.027607440948486328
1,r0_mlp,8225,-75.0,60.0,135.0,far,0.2658236026763916,0.3281501829624176,1,-0.6148178577423096
1,r0_mlp,5603,-75.0,60.0,135.0,far,0.12876148521900177,0.158454030752182,1,0.0019176900386810303
1,r0_mlp,755,-75.0,60.0,135.0,far,0.06320054084062576,0.07710926979780197,1,0.03628277778625488
1,r0_mlp,9587,-75.0,60.0,135.0,far,0.013787111267447472,0.0025228040758520365,1,0.0071288347244262695
1,r0_mlp,544,-75.0,75.0,150.0,far,0.05967995896935463,0.07592200487852097,1,-0.024182677268981934
1,r0_mlp,4306,-75.0,75.0,150.0,far,0.004896630998700857,1.661953632492441e-07,1,0.005438804626464844
1,r0_mlp,6410,-75.0,75.0,150.0,far,0.05669739097356796,0.04326097294688225,1,0.004485607147216797
1,r0_mlp,6382,-75.0,75.0,150.0,far,0.10077805072069168,0.13357801735401154,1,-0.19245147705078125
1,r0_mlp,8949,-75.0,75.0,150.0,far,0.029489055275917053,0.028985900804400444,1,0.013497471809387207
1,r0_mlp,9600,-75.0,75.0,150.0,far,0.04536354914307594,0.05131693184375763,0,-0.03592801094055176
1,r0_mlp,486,-75.0,75.0,150.0,far,0.0354078970849514,0.03494155406951904,1,0.026256084442138672
1,r0_mlp,109,-75.0,75.0,150.0,far,0.06562912464141846,0.07652609050273895,1,-0.008575290441513062
1,r0_mlp,2500,-75.0,75.0,150.0,far,0.20525461435317993,0.2463766485452652,1,-0.4911823272705078
1,r0_mlp,1413,-75.0,75.0,150.0,far,0.09354010969400406,0.11021623015403748,1,0.0021994709968566895
1,r0_mlp,360,-75.0,75.0,150.0,far,0.01153111457824707,2.7151563699590042e-06,1,-0.01457071304321289
1,r0_mlp,2139,-75.0,75.0,150.0,far,0.05961254984140396,0.05110812932252884,1,0.07782769203186035
1,r0_mlp,9158,-75.0,75.0,150.0,far,0.05399123206734657,0.04939582943916321,1,-0.019561767578125
1,r0_mlp,3213,-75.0,75.0,150.0,far,0.07341261208057404,0.10334887355566025,1,-0.003729104995727539
1,r0_mlp,8351,-75.0,75.0,150.0,far,0.08051009476184845,0.08411221951246262,1,-0.040775299072265625
1,r0_mlp,4655,-75.0,75.0,150.0,far,0.028736749663949013,0.022998593747615814,1,-0.011213302612304688
1,r0_mlp,6249,-75.0,75.0,150.0,far,0.007796396501362324,2.9417037694656756e-07,1,-0.0032165050506591797
1,r0_mlp,8929,-75.0,75.0,150.0,far,0.23602335155010223,0.29696688055992126,1,0.11822128295898438
1,r0_mlp,6036,-75.0,75.0,150.0,far,0.07347894459962845,0.08985873311758041,1,-0.14361333847045898
1,r0_mlp,1671,-75.0,75.0,150.0,far,0.02009078860282898,0.0028552133589982986,1,-0.032099246978759766
1,r0_mlp,3885,-75.0,75.0,150.0,far,0.06583306938409805,0.08195265382528305,1,-0.008032441139221191
1,r0_mlp,3768,-75.0,75.0,150.0,far,0.19452451169490814,0.2404431253671646,1,-0.08785426616668701
1,r0_mlp,4069,-75.0,75.0,150.0,far,0.14402759075164795,0.18917492032051086,1,0.015656232833862305
1,r0_mlp,9482,-75.0,75.0,150.0,far,0.10492536425590515,0.10394221544265747,1,-0.045210838317871094
1,r0_mlp,1037,-75.0,75.0,150.0,far,0.09967418760061264,0.11652684211730957,1,0.04432344436645508
1,r0_mlp,9099,-75.0,75.0,150.0,far,0.2013859897851944,0.2534390687942505,0,-0.06386947631835938
1,r0_mlp,1129,-75.0,75.0,150.0,far,0.14900879561901093,0.18990853428840637,1,0.02249455451965332
1,r0_mlp,2066,-75.0,75.0,150.0,far,0.10506441444158554,0.12407666444778442,1,0.1042485237121582
1,r0_mlp,8225,-75.0,75.0,150.0,far,0.09238039702177048,0.10510194301605225,1,-0.21902108192443848
1,r0_mlp,5603,-75.0,75.0,150.0,far,0.13585849106311798,0.16530300676822662,1,0.002169661223888397
1,r0_mlp,755,-75.0,75.0,150.0,far,0.040565989911556244,0.04682563245296478,1,0.03138917684555054
1,r0_mlp,9587,-75.0,75.0,150.0,far,0.0072494568303227425,1.8250815401188447e-06,1,0.0044182538986206055
1,r0_mlp,544,-60.0,-75.0,15.0,near,0.00964171253144741,2.4808576881696354e-07,1,-0.006094694137573242
1,r0_mlp,4306,-60.0,-75.0,15.0,near,0.08006037771701813,0.09218734502792358,1,0.2177591323852539
1,r0_mlp,6410,-60.0,-75.0,15.0,near,0.0066510895267128944,2.0227517438797804e-07,1,0.0012743473052978516
1,r0_mlp,6382,-60.0,-75.0,15.0,near,0.06393295526504517,0.08004625141620636,1,0.05709648132324219
1,r0_mlp,8949,-60.0,-75.0,15.0,near,0.03319581598043442,0.03423932567238808,1,0.01891350746154785
1,r0_mlp,9600,-60.0,-75.0,15.0,near,0.04785149544477463,0.0671382024884224,1,-0.02129983901977539
1,r0_mlp,486,-60.0,-75.0,15.0,near,0.0535118542611599,0.0664822980761528,1,0.0037069320678710938
1,r0_mlp,109,-60.0,-75.0,15.0,near,0.02551378309726715,0.012495417147874832,1,-0.0004506111145019531
1,r0_mlp,2500,-60.0,-75.0,15.0,near,0.024903081357479095,0.01649000123143196,1,0.03747248649597168
1,r0_mlp,1413,-60.0,-75.0,15.0,near,0.11581951379776001,0.14514051377773285,1,0.0596468448638916
1,r0_mlp,360,-60.0,-75.0,15.0,near,0.10231854766607285,0.13027873635292053,1,0.10982990264892578
1,r0_mlp,2139,-60.0,-75.0,15.0,near,0.09740983694791794,0.12282056361436844,1,0.07661056518554688
1,r0_mlp,9158,-60.0,-75.0,15.0,near,0.03799661621451378,0.029300780966877937,1,0.03372359275817871
1,r0_mlp,3213,-60.0,-75.0,15.0,near,0.011404280550777912,3.1560771276417654e-06,1,-0.011460065841674805
1,r0_mlp,8351,-60.0,-75.0,15.0,near,0.019309496507048607,0.00011663726763799787,1,-0.012315750122070312
1,r0_mlp,4655,-60.0,-75.0,15.0,near,0.1052008718252182,0.12832286953926086,1,-0.0169353187084198
1,r0_mlp,6249,-60.0,-75.0,15.0,near,0.046775106340646744,0.054063472896814346,1,0.014495253562927246
1,r0_mlp,8929,-60.0,-75.0,15.0,near,0.05011003091931343,0.06150079891085625,1,-0.04045844078063965
1,r0_mlp,6036,-60.0,-75.0,15.0,near,0.02599574439227581,0.023899709805846214,1,-0.05468297004699707
