model_seed,method,stage,angle,angle_type,accuracy,nll
1,r1_linear,2,30.0,train,0.79375,0.6657614231109619
1,r1_linear,2,45.0,heldout,0.6546875,1.0025466322898864
1,r1_linear,2,60.0,train,0.5140625,1.324782657623291
1,r1_linear,2,75.0,heldout,0.365625,1.816608452796936
1,r1_linear,3,-75.0,heldout,0.203125,2.480962371826172
1,r1_linear,3,-60.0,train,0.2515625,2.2344882011413576
1,r1_linear,3,-45.0,heldout,0.384375,1.7421643018722535
1,r1_linear,3,-30.0,train,0.6125,1.1591154336929321
1,r1_linear,3,-15.0,heldout,0.81875,0.6138896405696869
1,r1_linear,3,0.0,train,0.9,0.4122479915618896
1,r1_linear,3,15.0,heldout,0.8796875,0.46860212087631226
1,r1_linear,3,30.0,train,0.79375,0.6654128551483154
1,r1_linear,3,45.0,heldout,0.65625,1.0017833948135375
1,r1_linear,3,60.0,train,0.5171875,1.3234869480133056
1,r1_linear,3,75.0,heldout,0.365625,1.815028977394104
1,r1_linear,4,-75.0,heldout,0.203125,2.4798410892486573
1,r1_linear,4,-60.0,train,0.2515625,2.2337626457214355
1,r1_linear,4,-45.0,heldout,0.384375,1.7417980194091798
1,r1_linear,4,-30.0,train,0.6125,1.1589816808700562
1,r1_linear,4,-15.0,heldout,0.81875,0.6138243079185486
1,r1_linear,4,0.0,train,0.9,0.4122468292713165
1,r1_linear,4,15.0,heldout,0.878125,0.46857325434684755
1,r1_linear,4,30.0,train,0.79375,0.6650546550750732
1,r1_linear,4,45.0,heldout,0.65625,1.0010850071907043
1,r1_linear,4,60.0,train,0.51875,1.3223652839660645
1,r1_linear,4,75.0,heldout,0.3640625,1.8135627031326294
1,r2_prototype_energy,0,-75.0,heldout,0.2,2.404813814163208
1,r2_prototype_energy,0,-60.0,train,0.2328125,2.1609492778778074
1,r2_prototype_energy,0,-45.0,heldout,0.3859375,1.7090336084365845
1,r2_prototype_energy,0,-30.0,train,0.61875,1.14118230342865
1,r2_prototype_energy,0,-15.0,heldout,0.8203125,0.6176215350627899
1,r2_prototype_energy,0,0.0,train,0.9046875,0.43126248717308047
1,r2_prototype_energy,0,15.0,heldout,0.875,0.5024505496025086
1,r2_prototype_energy,0,30.0,train,0.8046875,0.710801362991333
1,r2_prototype_energy,0,45.0,heldout,0.6390625,1.0428504824638367
1,r2_prototype_energy,0,60.0,train,0.509375,1.360565686225891
1,r2_prototype_energy,0,75.0,heldout,0.340625,1.8181717157363892
1,r2_prototype_energy,1,-75.0,heldout,0.203125,2.400980091094971
1,r2_prototype_energy,1,-60.0,train,0.2359375,2.1566579818725584
1,r2_prototype_energy,1,-45.0,heldout,0.3890625,1.7064550876617433
1,r2_prototype_energy,1,-30.0,train,0.61875,1.140372633934021
1,r2_prototype_energy,1,-15.0,heldout,0.8203125,0.6181264519691467
1,r2_prototype_energy,1,0.0,train,0.9046875,0.4318358600139618
1,r2_prototype_energy,1,15.0,heldout,0.875,0.5032664954662323
1,r2_prototype_energy,1,30.0,train,0.803125,0.7113644480705261
1,r2_prototype_energy,1,45.0,heldout,0.634375,1.0434552550315856
1,r2_prototype_energy,1,60.0,train,0.5109375,1.3603864431381225
1,r2_prototype_energy,1,75.0,heldout,0.34375,1.8168936729431153
1,r2_prototype_energy,2,-75.0,heldout,0.203125,2.4004544734954836
1,r2_prototype_energy,2,-60.0,train,0.2359375,2.155644655227661
1,r2_prototype_energy,2,-45.0,heldout,0.3890625,1.705503487586975
1,r2_prototype_energy,2,-30.0,train,0.61875,1.1397215843200683
1,r2_prototype_energy,2,-15.0,heldout,0.8203125,0.6178316652774811
1,r2_prototype_energy,2,0.0,train,0.903125,0.43158588409423826
1,r2_prototype_energy,2,15.0,heldout,0.875,0.503374058008194
1,r2_prototype_energy,2,30.0,train,0.803125,0.7115118861198425
1,r2_prototype_energy,2,45.0,heldout,0.6328125,1.0435478687286377
1,r2_prototype_energy,2,60.0,train,0.509375,1.3601537227630616
1,r2_prototype_energy,2,75.0,heldout,0.34375,1.8164814710617065
1,r2_prototype_energy,3,-75.0,heldout,0.203125,2.4012333869934084
1,r2_prototype_energy,3,-60.0,train,0.2359375,2.1561665534973145
1,r2_prototype_energy,3,-45.0,heldout,0.3890625,1.7055492162704469
1,r2_prototype_energy,3,-30.0,train,0.61875,1.1394078016281128
1,r2_prototype_energy,3,-15.0,heldout,0.8203125,0.617333734035492
1,r2_prototype_energy,3,0.0,train,0.903125,0.4313541889190674
1,r2_prototype_energy,3,15.0,heldout,0.875,0.5036026418209076
1,r2_prototype_energy,3,30.0,train,0.8046875,0.7115232706069946
1,r2_prototype_energy,3,45.0,heldout,0.634375,1.0430399775505066
1,r2_prototype_energy,3,60.0,train,0.50625,1.3590259552001953
1,r2_prototype_energy,3,75.0,heldout,0.340625,1.814981961250305
1,r2_prototype_energy,4,-75.0,heldout,0.203125,2.402070999145508
1,r2_prototype_energy,4,-60.0,train,0.2359375,2.1571406364440917
1,r2_prototype_energy,4,-45.0,heldout,0.3875,1.7061418533325194
1,r2_prototype_energy,4,-30.0,train,0.61875,1.139771866798401
1,r2_prototype_energy,4,-15.0,heldout,0.8203125,0.6171537637710571
1,r2_prototype_energy,4,0.0,train,0.903125,0.4310199975967407
1,r2_prototype_energy,4,15.0,heldout,0.8765625,0.5029184639453887
1,r2_prototype_energy,4,30.0,train,0.8046875,0.7106019973754882
1,r2_prototype_energy,4,45.0,heldout,0.6375,1.0421963572502135
1,r2_prototype_energy,4,60.0,train,0.509375,1.3581519365310668
1,r2_prototype_energy,4,75.0,heldout,0.3421875,1.8142544746398925
1,r3_hybrid_energy,0,-75.0,heldout,0.240625,2.332836151123047
1,r3_hybrid_energy,0,-60.0,train,0.2609375,2.159844732284546
1,r3_hybrid_energy,0,-45.0,heldout,0.378125,1.7116797685623169
1,r3_hybrid_energy,0,-30.0,train,0.6046875,1.1561410903930665
1,r3_hybrid_energy,0,-15.0,heldout,0.81875,0.6309771418571473
1,r3_hybrid_energy,0,0.0,train,0.90625,0.4610483765602112
1,r3_hybrid_energy,0,15.0,heldout,0.8890625,0.5148172378540039
1,r3_hybrid_energy,0,30.0,train,0.80625,0.7026745796203613
1,r3_hybrid_energy,0,45.0,heldout,0.6296875,1.0492530584335327
1,r3_hybrid_energy,0,60.0,train,0.5109375,1.3486484289169312
1,r3_hybrid_energy,0,75.0,heldout,0.3734375,1.749669122695923
1,r3_hybrid_energy,1,-75.0,heldout,0.2390625,2.327507257461548
1,r3_hybrid_energy,1,-60.0,train,0.259375,2.155606508255005
1,r3_hybrid_energy,1,-45.0,heldout,0.378125,1.708252191543579
1,r3_hybrid_energy,1,-30.0,train,0.603125,1.1537582635879517
1,r3_hybrid_energy,1,-15.0,heldout,0.81875,0.6293047785758972
1,r3_hybrid_energy,1,0.0,train,0.90625,0.45921266078948975
1,r3_hybrid_energy,1,15.0,heldout,0.8890625,0.5133592307567596
1,r3_hybrid_energy,1,30.0,train,0.8078125,0.7014664649963379
1,r3_hybrid_energy,1,45.0,heldout,0.6265625,1.0495051145553589
1,r3_hybrid_energy,1,60.0,train,0.5109375,1.348483109474182
1,r3_hybrid_energy,1,75.0,heldout,0.371875,1.7478861331939697
1,r3_hybrid_energy,2,-75.0,heldout,0.2390625,2.324663686752319
1,r3_hybrid_energy,2,-60.0,train,0.265625,2.1531151294708253
1,r3_hybrid_energy,2,-45.0,heldout,0.378125,1.7057643413543702
1,r3_hybrid_energy,2,-30.0,train,0.6078125,1.1517016410827636
1,r3_hybrid_energy,2,-15.0,heldout,0.8171875,0.6274049758911133
1,r3_hybrid_energy,2,0.0,train,0.9078125,0.45707243084907534
1,r3_hybrid_energy,2,15.0,heldout,0.8890625,0.5116246342658997
1,r3_hybrid_energy,2,30.0,train,0.8078125,0.7001901268959045
1,r3_hybrid_energy,2,45.0,heldout,0.628125,1.049208390712738
1,r3_hybrid_energy,2,60.0,train,0.5109375,1.348068904876709
1,r3_hybrid_energy,2,75.0,heldout,0.3734375,1.7467444658279419
1,r3_hybrid_energy,3,-75.0,heldout,0.240625,2.3236343383789064
1,r3_hybrid_energy,3,-60.0,train,0.265625,2.1522037506103517
1,r3_hybrid_energy,3,-45.0,heldout,0.378125,1.7044323921203612
1,r3_hybrid_energy,3,-30.0,train,0.6078125,1.1503998517990113
1,r3_hybrid_energy,3,-15.0,heldout,0.8171875,0.6260992050170898
1,r3_hybrid_energy,3,0.0,train,0.9078125,0.4555731236934662
1,r3_hybrid_energy,3,15.0,heldout,0.8890625,0.510109955072403
1,r3_hybrid_energy,3,30.0,train,0.809375,0.6988157987594604
1,r3_hybrid_energy,3,45.0,heldout,0.6265625,1.0483646154403687
1,r3_hybrid_energy,3,60.0,train,0.5109375,1.3466663122177125
1,r3_hybrid_energy,3,75.0,heldout,0.3734375,1.744889760017395
1,r3_hybrid_energy,4,-75.0,heldout,0.2421875,2.322738218307495
1,r3_hybrid_energy,4,-60.0,train,0.2640625,2.1517494678497315
1,r3_hybrid_energy,4,-45.0,heldout,0.3796875,1.703546977043152
1,r3_hybrid_energy,4,-30.0,train,0.6046875,1.1494501113891602
1,r3_hybrid_energy,4,-15.0,heldout,0.81875,0.6250267267227173
1,r3_hybrid_energy,4,0.0,train,0.909375,0.45419787168502807
1,r3_hybrid_energy,4,15.0,heldout,0.8890625,0.5085568308830262
1,r3_hybrid_energy,4,30.0,train,0.8109375,0.6974215507507324
1,r3_hybrid_energy,4,45.0,heldout,0.6265625,1.0473585844039917
1,r3_hybrid_energy,4,60.0,train,0.5109375,1.3453085660934447
1,r3_hybrid_energy,4,75.0,heldout,0.3734375,1.7433354616165162
