model_seed,method,host_a,host_b,territory_overlap,functional_cost
3,r0_mlp,0,0,1.0,0.0
3,r0_mlp,0,1,0.9489999413490295,0.9323858618736267
3,r0_mlp,0,2,0.9729084968566895,0.8037027716636658
3,r0_mlp,0,3,0.8764046430587769,1.0
3,r0_mlp,1,0,0.9489999413490295,0.9323858618736267
3,r0_mlp,1,1,1.0,0.0
3,r0_mlp,1,2,0.9444953799247742,1.1422839164733887
3,r0_mlp,1,3,0.9274047613143921,1.0638185739517212
3,r0_mlp,2,0,0.9729084968566895,0.8037027716636658
3,r0_mlp,2,1,0.9444953799247742,1.1422839164733887
3,r0_mlp,2,2,1.0,0.0
3,r0_mlp,2,3,0.879548192024231,1.1666908264160156
3,r0_mlp,3,0,0.8764046430587769,1.0
3,r0_mlp,3,1,0.9274047613143921,1.0638185739517212
3,r0_mlp,3,2,0.879548192024231,1.1666908264160156
3,r0_mlp,3,3,1.0,0.0
3,r1_linear,0,0,1.0,0.0
3,r1_linear,0,1,0.9183900356292725,0.9323858618736267
3,r1_linear,0,2,0.9739934206008911,0.8037027716636658
3,r1_linear,0,3,0.9622478485107422,1.0
3,r1_linear,1,0,0.9183900356292725,0.9323858618736267
3,r1_linear,1,1,1.0,0.0
3,r1_linear,1,2,0.9009602069854736,1.1422839164733887
3,r1_linear,1,3,0.9560670852661133,1.0638185739517212
3,r1_linear,2,0,0.9739934206008911,0.8037027716636658
3,r1_linear,2,1,0.9009602069854736,1.1422839164733887
3,r1_linear,2,2,1.0,0.0
3,r1_linear,2,3,0.9443782567977905,1.1666908264160156
3,r1_linear,3,0,0.9622478485107422,1.0
3,r1_linear,3,1,0.9560670852661133,1.0638185739517212
3,r1_linear,3,2,0.9443782567977905,1.1666908264160156
3,r1_linear,3,3,1.0,0.0
3,r2_prototype_energy,0,0,1.0,0.0
3,r2_prototype_energy,0,1,0.7088848352432251,0.9323858618736267
3,r2_prototype_energy,0,2,0.942424476146698,0.8037027716636658
3,r2_prototype_energy,0,3,0.6555513143539429,1.0
3,r2_prototype_energy,1,0,0.7088848352432251,0.9323858618736267
3,r2_prototype_energy,1,1,1.0,0.0
3,r2_prototype_energy,1,2,0.6862928867340088,1.1422839164733887
3,r2_prototype_energy,1,3,0.7835003733634949,1.0638185739517212
3,r2_prototype_energy,2,0,0.942424476146698,0.8037027716636658
3,r2_prototype_energy,2,1,0.6862928867340088,1.1422839164733887
3,r2_prototype_energy,2,2,1.0,0.0
3,r2_prototype_energy,2,3,0.6641325950622559,1.1666908264160156
3,r2_prototype_energy,3,0,0.6555513143539429,1.0
3,r2_prototype_energy,3,1,0.7835003733634949,1.0638185739517212
3,r2_prototype_energy,3,2,0.6641325950622559,1.1666908264160156
3,r2_prototype_energy,3,3,1.0,0.0
3,r3_hybrid_energy,0,0,1.0,0.0
3,r3_hybrid_energy,0,1,0.6688278913497925,0.9323858618736267
3,r3_hybrid_energy,0,2,0.9552561044692993,0.8037027716636658
3,r3_hybrid_energy,0,3,0.6476853489875793,1.0
3,r3_hybrid_energy,1,0,0.6688278913497925,0.9323858618736267
3,r3_hybrid_energy,1,1,1.0,0.0
3,r3_hybrid_energy,1,2,0.6409478783607483,1.1422839164733887
3,r3_hybrid_energy,1,3,0.7386391162872314,1.0638185739517212
