model_seed,method,source_index,scale,nominal_tangent_change,nominal_orthogonal_change,functional_tangent_change,functional_orthogonal_change,tangent_jacobian_sensitivity,orthogonal_jacobian_sensitivity,prediction_preserved,true_class_log_prob_change
3,r0_mlp,3316,-0.5,0.06279424577951431,0.02733743004500866,0.08400178700685501,0.019808588549494743,0.1599997729063034,0.06953191757202148,1,-0.08778822422027588
3,r0_mlp,354,-0.5,0.04212713614106178,0.035940855741500854,0.049213238060474396,0.036557331681251526,0.1240861788392067,0.10760825872421265,1,0.0009710490703582764
3,r0_mlp,1021,-0.5,0.0645972192287445,0.035509124398231506,0.07951124012470245,0.036929260939359665,0.21930894255638123,0.11500480026006699,1,-0.025641798973083496
3,r0_mlp,9593,-0.5,0.04078342020511627,0.03736989200115204,0.04862428829073906,0.03964386507868767,0.12435109168291092,0.11166329681873322,1,0.0010687746107578278
3,r0_mlp,8963,-0.5,0.03446827083826065,0.050144050270318985,0.039238397032022476,0.06313777714967728,0.12602432072162628,0.15268895030021667,1,0.0004634484648704529
3,r0_mlp,2629,-0.5,0.03960413858294487,0.040304459631443024,0.04424136504530907,0.044810082763433456,0.12391366064548492,0.12197040766477585,1,0.0006149113178253174
3,r0_mlp,1781,-0.5,0.04675370454788208,0.04095786437392235,0.05836336687207222,0.04697607830166817,0.13358397781848907,0.12903031706809998,1,0.012080192565917969
3,r0_mlp,3977,-0.5,0.04572761431336403,0.03342907130718231,0.05100417882204056,0.030230868607759476,0.13071449100971222,0.10108733177185059,1,-0.008813709020614624
3,r0_mlp,2622,-0.5,0.06898496299982071,0.03362829238176346,0.08790931105613708,0.034778229892253876,0.2216317355632782,0.10876505821943283,1,-0.021537691354751587
3,r0_mlp,6753,-0.5,0.0339217483997345,0.04819608852267265,0.038386814296245575,0.05947914719581604,0.12595467269420624,0.14695271849632263,1,-0.0003166124224662781
3,r0_mlp,7358,-0.5,0.029274623841047287,0.0352812185883522,0.005456273443996906,0.03500714153051376,0.0683012381196022,0.10564704984426498,1,0.00886373221874237
3,r0_mlp,1653,-0.5,0.03920825198292732,0.0374227911233902,0.04864450544118881,0.04026693478226662,0.12450899928808212,0.11024953424930573,1,0.0024787932634353638
3,r0_mlp,7365,-0.5,0.044259633868932724,0.03532370179891586,0.04890220984816551,0.033964358270168304,0.12824656069278717,0.10631023347377777,1,-0.010870933532714844
3,r0_mlp,1171,-0.5,0.0642337054014206,0.03553485870361328,0.07929661870002747,0.036987073719501495,0.2165951430797577,0.11499926447868347,1,-0.014378935098648071
3,r0_mlp,5714,-0.5,0.0526551716029644,0.038511864840984344,0.06771977990865707,0.039358995854854584,0.1587892770767212,0.12366516143083572,1,-0.07870227098464966
3,r0_mlp,539,-0.5,0.04242914915084839,0.035352300852537155,0.04804746434092522,0.0357697457075119,0.12497656792402267,0.10649282485246658,1,0.0022238045930862427
3,r0_mlp,9134,-0.5,0.02168140932917595,0.046867735683918,0.0008432529866695404,0.058085788041353226,0.09403720498085022,0.1432666778564453,1,0.0009215474128723145
3,r0_mlp,4757,-0.5,0.03792507201433182,0.045864272862672806,0.04366607218980789,0.05656448379158974,0.13390018045902252,0.13904385268688202,1,0.0003029555082321167
3,r0_mlp,4952,-0.5,0.041954975575208664,0.043023817241191864,0.05300266295671463,0.04939647018909454,0.11880958080291748,0.1312967836856842,1,0.02662155032157898
3,r0_mlp,6384,-0.5,0.0406867153942585,0.03150005638599396,0.04944698512554169,0.02552877925336361,0.11725909262895584,0.09316929429769516,1,-0.0012465715408325195
3,r0_mlp,8511,-0.5,0.03346762806177139,0.03744450956583023,0.037340521812438965,0.03819295018911362,0.07478611171245575,0.11453695595264435,1,0.00834667682647705
3,r0_mlp,3837,-0.5,0.011353516951203346,0.03636555001139641,8.100677223410457e-05,0.03272438794374466,0.05915200710296631,0.1110181212425232,1,-0.00012129917740821838
3,r0_mlp,401,-0.5,0.04110215604305267,0.039786625653505325,0.04845016077160835,0.043611813336610794,0.1252284198999405,0.1191604807972908,1,0.003106027841567993
3,r0_mlp,558,-0.5,0.04965232312679291,0.040252599865198135,0.06295546144247055,0.04411947727203369,0.13946665823459625,0.12894055247306824,1,0.03353989124298096
3,r0_mlp,7355,-0.5,0.0566316619515419,0.03426964581012726,0.07290429621934891,0.03578415513038635,0.18762396275997162,0.10843849927186966,1,-0.01221863180398941
3,r0_mlp,9468,-0.5,0.04226292297244072,0.03554372489452362,0.04564855620265007,0.03569401800632477,0.12569878995418549,0.10736902803182602,1,-0.00237293541431427
3,r0_mlp,1067,-0.5,0.04042818024754524,0.03851654753088951,0.044297076761722565,0.04212858900427818,0.12367529422044754,0.11632812023162842,1,0.00020425021648406982
3,r0_mlp,1080,-0.5,0.020659971982240677,0.03167432174086571,0.002260785084217787,0.02882418967783451,0.03915790468454361,0.08918396383523941,1,0.0026139020919799805
3,r0_mlp,2623,-0.5,0.04439622163772583,0.035030193626880646,0.050651729106903076,0.03348980098962784,0.12745484709739685,0.10511798411607742,1,-0.005839899182319641
3,r0_mlp,7274,-0.5,0.03539824113249779,0.042244117707014084,0.039248354732990265,0.04903686046600342,0.12305137515068054,0.12749537825584412,1,-0.0009025000035762787
3,r0_mlp,8704,-0.5,0.04662963002920151,0.03312123939394951,0.05385204032063484,0.028943737968802452,0.13097012042999268,0.09932828694581985,1,0.004613175988197327
3,r0_mlp,7151,-0.5,0.04748804494738579,0.03329850733280182,0.05466848984360695,0.028852971270680428,0.13282057642936707,0.09957985579967499,1,-7.829070091247559e-05
3,r0_mlp,1821,-0.5,0.046339284628629684,0.043513353914022446,0.05808823183178902,0.050553373992443085,0.1329982876777649,0.13691599667072296,1,0.0314067006111145
3,r0_mlp,8764,-0.5,0.03666653484106064,0.0460592545568943,0.04177459329366684,0.05598330870270729,0.12988850474357605,0.13927829265594482,1,-0.00012351199984550476
3,r0_mlp,8164,-0.5,0.042344916611909866,0.03533472865819931,0.04530593007802963,0.03483932837843895,0.1260945200920105,0.10672825574874878,1,0.002828657627105713
3,r0_mlp,7677,-0.5,0.06819361448287964,0.038020435720682144,0.08034080266952515,0.04209292307496071,0.23234161734580994,0.12104162573814392,1,-0.018060997128486633
3,r0_mlp,1187,-0.5,0.04061213880777359,0.03660676255822182,0.04964030534029007,0.03676685690879822,0.12092743068933487,0.10813818126916885,1,0.0005249679088592529
3,r0_mlp,8985,-0.5,0.0362066924571991,0.042259834706783295,0.04070530831813812,0.04873869568109512,0.12765227258205414,0.1278461515903473,1,0.0006107278168201447
3,r0_mlp,4464,-0.5,0.033433541655540466,0.029529772698879242,0.03217994421720505,0.019627202302217484,0.06438993662595749,0.07829883694648743,1,0.009869679808616638
3,r0_mlp,2889,-0.5,0.018108392134308815,0.031058654189109802,0.00023318719468079507,0.027395429089665413,0.04039650410413742,0.0891173779964447,1,0.0002199113368988037
3,r0_mlp,7308,-0.5,0.04291180521249771,0.03466881439089775,0.049687039107084274,0.03421217203140259,0.1249234676361084,0.10413654893636703,1,0.0028618276119232178
3,r0_mlp,4930,-0.5,0.039787620306015015,0.030962569639086723,0.04869212955236435,0.024070043116807938,0.11527718603610992,0.09212891012430191,1,0.008557289838790894
3,r0_mlp,1635,-0.5,0.040875859558582306,0.04340125992894173,0.048095252364873886,0.050681035965681076,0.13099776208400726,0.13096195459365845,1,-0.003414347767829895
3,r0_mlp,9014,-0.5,0.03619486466050148,0.03903890401124954,0.04313170164823532,0.042071111500263214,0.0891527384519577,0.11711269617080688,1,0.010574273765087128
3,r0_mlp,6553,-0.5,0.03063436597585678,0.036129388958215714,0.02101643569767475,0.03758213669061661,0.062028296291828156,0.104864202439785,1,0.004989027976989746
3,r0_mlp,1822,-0.5,0.028646809980273247,0.029063431546092033,0.0036527537740767,0.02376171201467514,0.06584382057189941,0.08674661070108414,1,0.02023768424987793
3,r0_mlp,4815,-0.5,0.05581728368997574,0.035771168768405914,0.06746973097324371,0.036520615220069885,0.19451600313186646,0.11452469974756241,1,-0.006305664777755737
