model_seed,method,source_index,scale,nominal_tangent_change,nominal_orthogonal_change,functional_tangent_change,functional_orthogonal_change,tangent_jacobian_sensitivity,orthogonal_jacobian_sensitivity,prediction_preserved,true_class_log_prob_change
0,r0_mlp,26,-0.5,0.014208621345460415,0.03399289771914482,0.0014682828914374113,0.03188658133149147,0.05170522257685661,0.1088518500328064,1,0.001878879964351654
0,r0_mlp,2528,-0.5,0.02878979593515396,0.035496797412633896,0.0251177791506052,0.03150895610451698,0.10024350136518478,0.11342344433069229,1,-4.869699478149414e-05
0,r0_mlp,1575,-0.5,0.025351326912641525,0.02762029692530632,0.017960142344236374,0.020881056785583496,0.10196176916360855,0.08888436108827591,1,0.019468307495117188
0,r0_mlp,2675,-0.5,0.021654650568962097,0.025289470329880714,0.009948181919753551,0.01788620837032795,0.0888594463467598,0.07810632884502411,1,0.015709757804870605
0,r0_mlp,3462,-0.5,0.021286360919475555,0.038040511310100555,0.009489370509982109,0.03611356392502785,0.07038676738739014,0.11898353695869446,1,1.529604196548462e-05
0,r0_mlp,504,-0.5,0.015139883384108543,0.03913358598947525,0.0009026924963109195,0.035472676157951355,0.05795138329267502,0.12679314613342285,1,-0.0015859231352806091
0,r0_mlp,8812,-0.5,0.016503190621733665,0.02260192111134529,0.00025648108567111194,0.011642761528491974,0.07450412213802338,0.0721648633480072,1,0.005906432867050171
0,r0_mlp,6991,-0.5,0.023862218484282494,0.03770843893289566,0.013966303318738937,0.03520600497722626,0.07793279737234116,0.11871396005153656,1,-0.0005293935537338257
0,r0_mlp,1346,-0.5,0.01432754471898079,0.03344045579433441,0.0009017916163429618,0.031055249273777008,0.04796477034687996,0.10829085856676102,1,-0.0007866770029067993
0,r0_mlp,2526,-0.5,0.02237369492650032,0.037164147943258286,0.01862078160047531,0.0339784137904644,0.07042722404003143,0.11830665171146393,1,-0.016700774431228638
0,r0_mlp,3803,-0.5,0.01535146962851286,0.034727323800325394,0.0027426474262028933,0.03272920101881027,0.059335995465517044,0.10907826572656631,1,0.00011596083641052246
0,r0_mlp,1066,-0.5,0.012456826865673065,0.03673020377755165,0.0008541282149963081,0.03178310766816139,0.045637115836143494,0.1157260611653328,1,0.001209169626235962
0,r0_mlp,631,-0.5,0.011331371031701565,0.03822876140475273,0.0003798149118665606,0.033907148987054825,0.039264071732759476,0.12135110050439835,1,0.027452468872070312
0,r0_mlp,277,-0.5,0.010244451463222504,0.04187055304646492,0.0004382242914289236,0.0380934402346611,0.03573149815201759,0.13445037603378296,1,0.004962131381034851
0,r0_mlp,1440,-0.5,0.031718675047159195,0.03315604478120804,0.033804137259721756,0.028569471091032028,0.11559535562992096,0.10639273375272751,1,0.03256028890609741
0,r0_mlp,3583,-0.5,0.011933051981031895,0.0387311726808548,0.000751131447032094,0.0330255851149559,0.04436603933572769,0.12110206484794617,1,0.010572373867034912
0,r0_mlp,9931,-0.5,0.01422065868973732,0.039618946611881256,0.0007378660957328975,0.03655052185058594,0.05374191701412201,0.1275409758090973,1,-0.0020774900913238525
0,r0_mlp,2289,-0.5,0.010866638273000717,0.04325210675597191,0.0006334164645522833,0.03943013399839401,0.0396660752594471,0.13942962884902954,1,0.006265401840209961
0,r0_mlp,8452,-0.5,0.015960797667503357,0.022935250774025917,0.00028504099464043975,0.013859727419912815,0.06840618699789047,0.07225444167852402,1,0.0031450986862182617
0,r0_mlp,5933,-0.5,0.015202295035123825,0.026417087763547897,0.000878338934853673,0.020166980102658272,0.05795631185173988,0.08041667193174362,1,-0.00950157642364502
0,r0_mlp,7575,-0.5,0.01583276502788067,0.03757805377244949,0.0012237719492986798,0.033466603606939316,0.05869673565030098,0.12018832564353943,1,0.0043194591999053955
0,r0_mlp,459,-0.5,0.025579389184713364,0.03660139441490173,0.010024325922131538,0.03339261934161186,0.0819929912686348,0.11496014893054962,1,0.0033005326986312866
0,r0_mlp,544,-0.5,0.018394170328974724,0.024071432650089264,0.000830027274787426,0.016139335930347443,0.07854460179805756,0.07491696625947952,1,0.007302761077880859
0,r0_mlp,4306,-0.5,0.014539340510964394,0.035171881318092346,0.00033975340193137527,0.03418174386024475,0.044329218566417694,0.11069062352180481,1,0.04405713081359863
0,r0_mlp,6410,-0.5,0.021473674103617668,0.02541349269449711,0.005044074729084969,0.016781482845544815,0.09027372300624847,0.0818106010556221,1,0.0012447088956832886
0,r0_mlp,6382,-0.5,0.012602945789694786,0.035488832741975784,0.0008859536028467119,0.03240756690502167,0.04545113444328308,0.11225344985723495,1,3.9733946323394775e-05
0,r0_mlp,8949,-0.5,0.014089999720454216,0.035072602331638336,0.001647662604227662,0.03299548476934433,0.05342536047101021,0.11123628914356232,1,-0.003323078155517578
0,r0_mlp,9600,-0.5,0.01611003838479519,0.039157602936029434,0.004397604614496231,0.03518861532211304,0.05627945810556412,0.12320312857627869,1,-0.0002479385584592819
0,r0_mlp,486,-0.5,0.010536464862525463,0.02684018202126026,0.00019010437245015055,0.02144172415137291,0.045206982642412186,0.08803468197584152,1,0.01994478702545166
0,r0_mlp,109,-0.5,0.02434365078806877,0.027706535533070564,0.018018869683146477,0.02527708187699318,0.09588825702667236,0.08604896813631058,1,0.027652978897094727
0,r0_mlp,2500,-0.5,0.016094394028186798,0.03934905678033829,0.001866799546405673,0.034404855221509933,0.05952208489179611,0.12519994378089905,1,0.005157500505447388
0,r0_mlp,1413,-0.5,0.02765749767422676,0.029002096503973007,0.021761402487754822,0.02719743363559246,0.10572037100791931,0.09061061590909958,1,0.027204692363739014
0,r0_mlp,360,-0.5,0.012969178147614002,0.021135590970516205,0.0016945552779361606,0.010497049428522587,0.03719722107052803,0.06438785046339035,1,-0.009486734867095947
0,r0_mlp,2139,-0.5,0.013158554211258888,0.036868080496788025,0.0009975455468520522,0.032283466309309006,0.04910385608673096,0.11586630344390869,1,0.0024450868368148804
0,r0_mlp,9158,-0.5,0.0189532358199358,0.030504781752824783,0.007303479593247175,0.02421516552567482,0.07271508127450943,0.09156258404254913,1,-0.005463838577270508
0,r0_mlp,3213,-0.5,0.014194749295711517,0.03280770778656006,0.0014472799375653267,0.029190167784690857,0.05119739845395088,0.1064750924706459,1,0.0008292943239212036
0,r0_mlp,8351,-0.5,0.015974348410964012,0.02788861095905304,0.003362980205565691,0.023396475240588188,0.0594090074300766,0.08369702100753784,1,0.00019704550504684448
0,r0_mlp,4655,-0.5,0.023229610174894333,0.023377016186714172,0.010072789154946804,0.01427377574145794,0.0972902849316597,0.07362684607505798,1,-0.013356059789657593
0,r0_mlp,6249,-0.5,0.015176556073129177,0.03662316873669624,0.0014909168239682913,0.033340469002723694,0.05696794018149376,0.11458879709243774,1,-0.0037001073360443115
0,r0_mlp,8929,-0.5,0.015034696087241173,0.03294823691248894,0.0021590625401586294,0.028852414339780807,0.05497153103351593,0.10275812447071075,1,-0.0004229024052619934
0,r0_mlp,6036,-0.5,0.012325074523687363,0.03307586908340454,2.5721363272168674e-05,0.03191675618290901,0.04552353918552399,0.10485610365867615,1,-0.02075660228729248
0,r0_mlp,1671,-0.5,0.01046191155910492,0.042106956243515015,0.0004298174462746829,0.038552116602659225,0.03393989056348801,0.13581983745098114,1,-0.0037761926651000977
0,r0_mlp,3885,-0.5,0.01775383949279785,0.036870505660772324,0.004230374004691839,0.03334265574812889,0.06387267261743546,0.11731356382369995,1,-0.014862775802612305
0,r0_mlp,3768,-0.5,0.016400689259171486,0.03980768844485283,0.0026435665786266327,0.034633297473192215,0.05964452773332596,0.12783434987068176,1,-1.7605721950531006e-05
0,r0_mlp,4069,-0.5,0.01874900609254837,0.029718276113271713,0.002477026078850031,0.022557947784662247,0.078264519572258,0.09695753455162048,1,-0.007586181163787842
0,r0_mlp,9482,-0.5,0.014089806005358696,0.035726290196180344,0.00014620160800404847,0.031470026820898056,0.04302225261926651,0.11029370129108429,1,-0.004729963839054108
0,r0_mlp,1037,-0.5,0.014802291989326477,0.0393202044069767,0.000790750898886472,0.035848021507263184,0.056510280817747116,0.12723633646965027,1,-0.004033386707305908
0,r0_mlp,9099,-0.5,0.013916480354964733,0.027763737365603447,0.001726412447169423,0.025749338790774345,0.046944476664066315,0.08910120278596878,1,0.00019672513008117676
0,r0_mlp,1129,-0.5,0.013882636092603207,0.03955076262354851,0.0005821803351864219,0.03618602082133293,0.05318475514650345,0.12807659804821014,1,-0.0013981908559799194
0,r0_mlp,2066,-0.5,0.013592395931482315,0.03211835026741028,0.0002291106793563813,0.03334370627999306,0.0473187230527401,0.10171587765216827,1,-0.0011819154024124146
0,r0_mlp,8225,-0.5,0.019614310935139656,0.0364740714430809,0.011573867872357368,0.03277624025940895,0.07064266502857208,0.11653074622154236,1,0.008742064237594604
0,r0_mlp,5603,-0.5,0.02379467524588108,0.03538509085774422,0.017139853909611702,0.030266599729657173,0.07925619184970856,0.1106349304318428,1,0.004632323980331421
0,r0_mlp,755,-0.5,0.015498090535402298,0.023933367803692818,0.0002836381900124252,0.014259166084229946,0.06946735829114914,0.07770505547523499,1,-0.0052916258573532104
0,r0_mlp,9587,-0.5,0.02141021192073822,0.03644093871116638,0.016834469512104988,0.03269925341010094,0.076090008020401,0.11640726029872894,1,-0.0005980730056762695
0,r0_mlp,9193,-0.5,0.0158318430185318,0.01934647187590599,0.0038640466518700123,0.006840122397989035,0.03708917275071144,0.05163445696234703,1,-0.005234092473983765
0,r0_mlp,7416,-0.5,0.013890506699681282,0.03463916480541229,0.0010992028983309865,0.0337689146399498,0.049049485474824905,0.11194917559623718,1,-0.004510372877120972
0,r0_mlp,468,-0.5,0.012222661636769772,0.0397186242043972,0.0006749213789589703,0.03866472467780113,0.0435292050242424,0.1267877072095871,1,-0.012195825576782227
0,r0_mlp,5679,-0.5,0.013802380301058292,0.038144562393426895,0.00045527645852416754,0.03417688235640526,0.05477644503116608,0.12450290471315384,1,-0.0035160034894943237
0,r0_mlp,2267,-0.5,0.012655944563448429,0.033122412860393524,0.0013242709683254361,0.03403031826019287,0.03999437019228935,0.10541889071464539,1,-5.7987868785858154e-05
0,r0_mlp,848,-0.5,0.014408469200134277,0.03840503841638565,0.0005340695497579873,0.03480978310108185,0.0561225600540638,0.12478826195001602,1,-0.001443527638912201
0,r0_mlp,6745,-0.5,0.012468875385820866,0.03870448097586632,0.0004794387787114829,0.03715718910098076,0.04142455756664276,0.12464611232280731,1,0.0021761953830718994
0,r0_mlp,589,-0.5,0.017696458846330643,0.028009707108139992,0.0008256147848442197,0.025545869022607803,0.07177264988422394,0.08751936256885529,1,0.018578648567199707
0,r0_mlp,8926,-0.5,0.014354490675032139,0.03300207853317261,0.0012230216525495052,0.029907554388046265,0.05019219219684601,0.106308713555336,1,0.0008468925952911377
