model_seed,method,stage,angle,angle_type,accuracy,nll
4,r1_linear,2,-15.0,heldout,0.834375,0.5798476696014404
4,r1_linear,2,0.0,train,0.8984375,0.39750729203224183
4,r1_linear,2,15.0,heldout,0.8703125,0.47608368992805483
4,r1_linear,2,30.0,train,0.79375,0.6842101573944092
4,r1_linear,2,45.0,heldout,0.65625,0.9629690170288085
4,r1_linear,2,60.0,train,0.528125,1.262689471244812
4,r1_linear,2,75.0,heldout,0.3875,1.7571054220199585
4,r1_linear,3,-75.0,heldout,0.23125,2.3876523971557617
4,r1_linear,3,-60.0,train,0.278125,2.12895131111145
4,r1_linear,3,-45.0,heldout,0.40625,1.673681116104126
4,r1_linear,3,-30.0,train,0.6203125,1.1145489931106567
4,r1_linear,3,-15.0,heldout,0.834375,0.5797802209854126
4,r1_linear,3,0.0,train,0.9,0.397243595123291
4,r1_linear,3,15.0,heldout,0.8703125,0.47581285834312437
4,r1_linear,3,30.0,train,0.7953125,0.6835306406021118
4,r1_linear,3,45.0,heldout,0.65625,0.9618144989013672
4,r1_linear,3,60.0,train,0.53125,1.2600498437881469
4,r1_linear,3,75.0,heldout,0.384375,1.754643440246582
4,r1_linear,4,-75.0,heldout,0.23125,2.385459327697754
4,r1_linear,4,-60.0,train,0.278125,2.1272885322570803
4,r1_linear,4,-45.0,heldout,0.4046875,1.6732150793075562
4,r1_linear,4,-30.0,train,0.621875,1.1144559383392334
4,r1_linear,4,-15.0,heldout,0.834375,0.5796832621097565
4,r1_linear,4,0.0,train,0.8984375,0.3969551742076874
4,r1_linear,4,15.0,heldout,0.86875,0.47548704147338866
4,r1_linear,4,30.0,train,0.7953125,0.6827870607376099
4,r1_linear,4,45.0,heldout,0.6578125,0.9607438206672668
4,r1_linear,4,60.0,train,0.53125,1.257834792137146
4,r1_linear,4,75.0,heldout,0.384375,1.7525571584701538
4,r2_prototype_energy,0,-75.0,heldout,0.196875,2.419599008560181
4,r2_prototype_energy,0,-60.0,train,0.2390625,2.2148047924041747
4,r2_prototype_energy,0,-45.0,heldout,0.3609375,1.7968836307525635
4,r2_prototype_energy,0,-30.0,train,0.590625,1.196475863456726
4,r2_prototype_energy,0,-15.0,heldout,0.825,0.6544704794883728
4,r2_prototype_energy,0,0.0,train,0.903125,0.46265817284584043
4,r2_prototype_energy,0,15.0,heldout,0.8640625,0.5431066989898682
4,r2_prototype_energy,0,30.0,train,0.778125,0.7428445219993591
4,r2_prototype_energy,0,45.0,heldout,0.671875,0.971321702003479
4,r2_prototype_energy,0,60.0,train,0.559375,1.2170550107955933
4,r2_prototype_energy,0,75.0,heldout,0.36875,1.6885756254196167
4,r2_prototype_energy,1,-75.0,heldout,0.196875,2.415757942199707
4,r2_prototype_energy,1,-60.0,train,0.240625,2.210693597793579
4,r2_prototype_energy,1,-45.0,heldout,0.3640625,1.7934841871261598
4,r2_prototype_energy,1,-30.0,train,0.59375,1.1936591625213624
4,r2_prototype_energy,1,-15.0,heldout,0.8265625,0.6528953909873962
4,r2_prototype_energy,1,0.0,train,0.903125,0.46176337003707885
4,r2_prototype_energy,1,15.0,heldout,0.8640625,0.5427493393421173
4,r2_prototype_energy,1,30.0,train,0.778125,0.7426102757453918
4,r2_prototype_energy,1,45.0,heldout,0.66875,0.9708429217338562
4,r2_prototype_energy,1,60.0,train,0.5609375,1.2158040046691894
4,r2_prototype_energy,1,75.0,heldout,0.371875,1.686904215812683
4,r2_prototype_energy,2,-75.0,heldout,0.1984375,2.4135725498199463
4,r2_prototype_energy,2,-60.0,train,0.2421875,2.2084499835968017
4,r2_prototype_energy,2,-45.0,heldout,0.3609375,1.7912821531295777
4,r2_prototype_energy,2,-30.0,train,0.5921875,1.1913923501968384
4,r2_prototype_energy,2,-15.0,heldout,0.828125,0.6508569240570068
4,r2_prototype_energy,2,0.0,train,0.903125,0.4604260981082916
4,r2_prototype_energy,2,15.0,heldout,0.8640625,0.5418613195419312
4,r2_prototype_energy,2,30.0,train,0.7765625,0.7419188976287842
4,r2_prototype_energy,2,45.0,heldout,0.671875,0.9702925324440003
4,r2_prototype_energy,2,60.0,train,0.5609375,1.2149300813674926
4,r2_prototype_energy,2,75.0,heldout,0.36875,1.6857104301452637
4,r2_prototype_energy,3,-75.0,heldout,0.1984375,2.410961151123047
4,r2_prototype_energy,3,-60.0,train,0.2421875,2.2059332370758056
4,r2_prototype_energy,3,-45.0,heldout,0.3671875,1.7892391443252564
4,r2_prototype_energy,3,-30.0,train,0.5953125,1.1891209602355957
4,r2_prototype_energy,3,-15.0,heldout,0.828125,0.6489425897598267
4,r2_prototype_energy,3,0.0,train,0.903125,0.45940600633621215
4,r2_prototype_energy,3,15.0,heldout,0.8640625,0.5411942303180695
4,r2_prototype_energy,3,30.0,train,0.778125,0.7409251570701599
4,r2_prototype_energy,3,45.0,heldout,0.6734375,0.9693067669868469
4,r2_prototype_energy,3,60.0,train,0.5609375,1.2132438659667968
4,r2_prototype_energy,3,75.0,heldout,0.3703125,1.683371901512146
4,r2_prototype_energy,4,-75.0,heldout,0.196875,2.4088775634765627
4,r2_prototype_energy,4,-60.0,train,0.2421875,2.203987407684326
4,r2_prototype_energy,4,-45.0,heldout,0.3671875,1.7878055334091187
4,r2_prototype_energy,4,-30.0,train,0.596875,1.1876171350479126
4,r2_prototype_energy,4,-15.0,heldout,0.828125,0.6474269986152649
4,r2_prototype_energy,4,0.0,train,0.903125,0.4583911240100861
4,r2_prototype_energy,4,15.0,heldout,0.8640625,0.5402791559696197
4,r2_prototype_energy,4,30.0,train,0.7796875,0.7397249817848206
4,r2_prototype_energy,4,45.0,heldout,0.675,0.9681858062744141
4,r2_prototype_energy,4,60.0,train,0.559375,1.2119145393371582
4,r2_prototype_energy,4,75.0,heldout,0.375,1.6819821834564208
4,r3_hybrid_energy,0,-75.0,heldout,0.228125,2.3488317489624024
4,r3_hybrid_energy,0,-60.0,train,0.26875,2.0986342906951903
4,r3_hybrid_energy,0,-45.0,heldout,0.425,1.6247551202774049
4,r3_hybrid_energy,0,-30.0,train,0.6,1.142999291419983
4,r3_hybrid_energy,0,-15.0,heldout,0.8125,0.6462194204330445
4,r3_hybrid_energy,0,0.0,train,0.8984375,0.4621300458908081
4,r3_hybrid_energy,0,15.0,heldout,0.8609375,0.5327612221240997
4,r3_hybrid_energy,0,30.0,train,0.7609375,0.7274903655052185
4,r3_hybrid_energy,0,45.0,heldout,0.628125,1.0501485466957092
4,r3_hybrid_energy,0,60.0,train,0.5203125,1.3443118810653687
4,r3_hybrid_energy,0,75.0,heldout,0.390625,1.806892204284668
4,r3_hybrid_energy,1,-75.0,heldout,0.2296875,2.344467830657959
4,r3_hybrid_energy,1,-60.0,train,0.2703125,2.092789649963379
4,r3_hybrid_energy,1,-45.0,heldout,0.4265625,1.6219021558761597
4,r3_hybrid_energy,1,-30.0,train,0.6,1.1409230709075928
4,r3_hybrid_energy,1,-15.0,heldout,0.8109375,0.6462380170822144
4,r3_hybrid_energy,1,0.0,train,0.8984375,0.4625843703746796
4,r3_hybrid_energy,1,15.0,heldout,0.8625,0.5329702377319336
4,r3_hybrid_energy,1,30.0,train,0.7625,0.7268981575965882
4,r3_hybrid_energy,1,45.0,heldout,0.6296875,1.0483612775802613
4,r3_hybrid_energy,1,60.0,train,0.5171875,1.341437292098999
4,r3_hybrid_energy,1,75.0,heldout,0.39375,1.8039834260940553
4,r3_hybrid_energy,2,-75.0,heldout,0.23125,2.3429641246795656
4,r3_hybrid_energy,2,-60.0,train,0.2703125,2.0908066749572756
4,r3_hybrid_energy,2,-45.0,heldout,0.4296875,1.6207398414611816
4,r3_hybrid_energy,2,-30.0,train,0.6,1.1396181344985963
4,r3_hybrid_energy,2,-15.0,heldout,0.8109375,0.6452489852905273
4,r3_hybrid_energy,2,0.0,train,0.896875,0.46174749732017517
4,r3_hybrid_energy,2,15.0,heldout,0.8609375,0.532172417640686
4,r3_hybrid_energy,2,30.0,train,0.7640625,0.7261917114257812
4,r3_hybrid_energy,2,45.0,heldout,0.6296875,1.0475703954696656
4,r3_hybrid_energy,2,60.0,train,0.51875,1.340464425086975
4,r3_hybrid_energy,2,75.0,heldout,0.3953125,1.8027708292007447
4,r3_hybrid_energy,3,-75.0,heldout,0.23125,2.3380159378051757
4,r3_hybrid_energy,3,-60.0,train,0.2703125,2.086234140396118
4,r3_hybrid_energy,3,-45.0,heldout,0.428125,1.6195934534072876
4,r3_hybrid_energy,3,-30.0,train,0.6,1.1392783164978026
4,r3_hybrid_energy,3,-15.0,heldout,0.8109375,0.6451823353767395
4,r3_hybrid_energy,3,0.0,train,0.8984375,0.4615191459655762
4,r3_hybrid_energy,3,15.0,heldout,0.8609375,0.5316946804523468
4,r3_hybrid_energy,3,30.0,train,0.7609375,0.7240775227546692
4,r3_hybrid_energy,3,45.0,heldout,0.634375,1.042933464050293
4,r3_hybrid_energy,3,60.0,train,0.5234375,1.3325154304504394
4,r3_hybrid_energy,3,75.0,heldout,0.3953125,1.796402144432068
4,r3_hybrid_energy,4,-75.0,heldout,0.2359375,2.334330177307129
4,r3_hybrid_energy,4,-60.0,train,0.271875,2.082818698883057
4,r3_hybrid_energy,4,-45.0,heldout,0.43125,1.6187886238098144
4,r3_hybrid_energy,4,-30.0,train,0.603125,1.1390837192535401
4,r3_hybrid_energy,4,-15.0,heldout,0.8125,0.6450234651565552
4,r3_hybrid_energy,4,0.0,train,0.8984375,0.46105616092681884
4,r3_hybrid_energy,4,15.0,heldout,0.8609375,0.5310025751590729
4,r3_hybrid_energy,4,30.0,train,0.7640625,0.7222253918647766
4,r3_hybrid_energy,4,45.0,heldout,0.634375,1.0390398502349854
4,r3_hybrid_energy,4,60.0,train,0.525,1.3258565425872804
4,r3_hybrid_energy,4,75.0,heldout,0.4,1.791231369972229
4,r4_smooth_residual,0,-75.0,heldout,0.2515625,2.2807736873626707
4,r4_smooth_residual,0,-60.0,train,0.3,2.038774013519287
4,r4_smooth_residual,0,-45.0,heldout,0.4203125,1.6331320762634278
4,r4_smooth_residual,0,-30.0,train,0.625,1.1065571784973145
4,r4_smooth_residual,0,-15.0,heldout,0.8265625,0.5842315375804901
4,r4_smooth_residual,0,0.0,train,0.8921875,0.3977752923965454
4,r4_smooth_residual,0,15.0,heldout,0.865625,0.4755788266658783
4,r4_smooth_residual,0,30.0,train,0.80625,0.6680441856384277
4,r4_smooth_residual,0,45.0,heldout,0.6703125,0.9371344566345214
4,r4_smooth_residual,0,60.0,train,0.5484375,1.1966519355773926
4,r4_smooth_residual,0,75.0,heldout,0.4078125,1.6865465641021729
4,r4_smooth_residual,1,-75.0,heldout,0.253125,2.27639217376709
4,r4_smooth_residual,1,-60.0,train,0.3,2.034784936904907
4,r4_smooth_residual,1,-45.0,heldout,0.4203125,1.6306199073791503
4,r4_smooth_residual,1,-30.0,train,0.6265625,1.104652762413025
4,r4_smooth_residual,1,-15.0,heldout,0.828125,0.5832992553710937
4,r4_smooth_residual,1,0.0,train,0.8921875,0.3973129987716675
4,r4_smooth_residual,1,15.0,heldout,0.8671875,0.47548075318336486
4,r4_smooth_residual,1,30.0,train,0.8046875,0.668335473537445
4,r4_smooth_residual,1,45.0,heldout,0.6703125,0.9374428272247315
4,r4_smooth_residual,1,60.0,train,0.5484375,1.1961154699325562
4,r4_smooth_residual,1,75.0,heldout,0.409375,1.6852996826171875
4,r4_smooth_residual,2,-75.0,heldout,0.253125,2.275300693511963
4,r4_smooth_residual,2,-60.0,train,0.3,2.033507776260376
4,r4_smooth_residual,2,-45.0,heldout,0.421875,1.6291243314743042
4,r4_smooth_residual,2,-30.0,train,0.6265625,1.1028721809387207
4,r4_smooth_residual,2,-15.0,heldout,0.828125,0.5820622742176056
4,r4_smooth_residual,2,0.0,train,0.8921875,0.39647499322891233
4,r4_smooth_residual,2,15.0,heldout,0.8671875,0.47489027976989745
4,r4_smooth_residual,2,30.0,train,0.803125,0.6683639049530029
4,r4_smooth_residual,2,45.0,heldout,0.6671875,0.9379145860671997
4,r4_smooth_residual,2,60.0,train,0.5484375,1.196733546257019
4,r4_smooth_residual,2,75.0,heldout,0.4078125,1.6855785608291627
4,r4_smooth_residual,3,-75.0,heldout,0.253125,2.2731683254241943
4,r4_smooth_residual,3,-60.0,train,0.3015625,2.031792402267456
4,r4_smooth_residual,3,-45.0,heldout,0.4234375,1.6285588502883912
4,r4_smooth_residual,3,-30.0,train,0.628125,1.1027413368225099
4,r4_smooth_residual,3,-15.0,heldout,0.828125,0.5822048187255859
4,r4_smooth_residual,3,0.0,train,0.8921875,0.39666401743888857
4,r4_smooth_residual,3,15.0,heldout,0.86875,0.47517972588539126
4,r4_smooth_residual,3,30.0,train,0.803125,0.6684504151344299
4,r4_smooth_residual,3,45.0,heldout,0.6703125,0.9377334833145141
4,r4_smooth_residual,3,60.0,train,0.5484375,1.1957115411758423
4,r4_smooth_residual,3,75.0,heldout,0.40625,1.6843387126922607
4,r4_smooth_residual,4,-75.0,heldout,0.253125,2.271906089782715
4,r4_smooth_residual,4,-60.0,train,0.3015625,2.030809831619263
4,r4_smooth_residual,4,-45.0,heldout,0.4234375,1.6283223628997803
4,r4_smooth_residual,4,-30.0,train,0.6265625,1.1027065753936767
4,r4_smooth_residual,4,-15.0,heldout,0.828125,0.5822852790355683
4,r4_smooth_residual,4,0.0,train,0.890625,0.3967724978923798
4,r4_smooth_residual,4,15.0,heldout,0.86875,0.4753476619720459
4,r4_smooth_residual,4,30.0,train,0.8046875,0.6684358954429627
4,r4_smooth_residual,4,45.0,heldout,0.6703125,0.9375256180763245
4,r4_smooth_residual,4,60.0,train,0.5484375,1.1950030088424684
4,r4_smooth_residual,4,75.0,heldout,0.4078125,1.6834833860397338
4,r5_smooth_residual_continuity,0,-75.0,heldout,0.2359375,2.371141958236694
4,r5_smooth_residual_continuity,0,-60.0,train,0.2828125,2.112035322189331
4,r5_smooth_residual_continuity,0,-45.0,heldout,0.4125,1.658458375930786
4,r5_smooth_residual_continuity,0,-30.0,train,0.63125,1.101860761642456
4,r5_smooth_residual_continuity,0,-15.0,heldout,0.8328125,0.5732192754745483
4,r5_smooth_residual_continuity,0,0.0,train,0.9,0.38861441016197207
4,r5_smooth_residual_continuity,0,15.0,heldout,0.8734375,0.4655189335346222
4,r5_smooth_residual_continuity,0,30.0,train,0.7953125,0.671763801574707
4,r5_smooth_residual_continuity,0,45.0,heldout,0.66875,0.9557737708091736
4,r5_smooth_residual_continuity,0,60.0,train,0.5359375,1.2434813022613525
4,r5_smooth_residual_continuity,0,75.0,heldout,0.3953125,1.7372788429260253
4,r5_smooth_residual_continuity,1,-75.0,heldout,0.2359375,2.367678165435791
4,r5_smooth_residual_continuity,1,-60.0,train,0.2828125,2.108802080154419
4,r5_smooth_residual_continuity,1,-45.0,heldout,0.4125,1.6562318801879883
4,r5_smooth_residual_continuity,1,-30.0,train,0.6296875,1.1002976417541503
4,r5_smooth_residual_continuity,1,-15.0,heldout,0.8328125,0.572432416677475
4,r5_smooth_residual_continuity,1,0.0,train,0.9,0.3880543887615204
4,r5_smooth_residual_continuity,1,15.0,heldout,0.871875,0.465195494890213
4,r5_smooth_residual_continuity,1,30.0,train,0.7953125,0.6717260837554931
4,r5_smooth_residual_continuity,1,45.0,heldout,0.6703125,0.95588538646698
4,r5_smooth_residual_continuity,1,60.0,train,0.5359375,1.2426160812377929
4,r5_smooth_residual_continuity,1,75.0,heldout,0.3953125,1.735900068283081
4,r5_smooth_residual_continuity,2,-75.0,heldout,0.2359375,2.366019630432129
4,r5_smooth_residual_continuity,2,-60.0,train,0.2828125,2.1073125839233398
4,r5_smooth_residual_continuity,2,-45.0,heldout,0.4140625,1.654775071144104
4,r5_smooth_residual_continuity,2,-30.0,train,0.63125,1.0988917350769043
4,r5_smooth_residual_continuity,2,-15.0,heldout,0.8328125,0.5714411795139313
4,r5_smooth_residual_continuity,2,0.0,train,0.9,0.3872604966163635
4,r5_smooth_residual_continuity,2,15.0,heldout,0.871875,0.46458362340927123
4,r5_smooth_residual_continuity,2,30.0,train,0.7953125,0.6715590596199036
4,r5_smooth_residual_continuity,2,45.0,heldout,0.66875,0.9562758922576904
4,r5_smooth_residual_continuity,2,60.0,train,0.534375,1.2427085876464843
4,r5_smooth_residual_continuity,2,75.0,heldout,0.3953125,1.7356175422668456
4,r5_smooth_residual_continuity,3,-75.0,heldout,0.2359375,2.3630478382110596
4,r5_smooth_residual_continuity,3,-60.0,train,0.2875,2.1050580978393554
4,r5_smooth_residual_continuity,3,-45.0,heldout,0.4140625,1.6541784524917602
4,r5_smooth_residual_continuity,3,-30.0,train,0.6328125,1.0987761735916137
4,r5_smooth_residual_continuity,3,-15.0,heldout,0.8328125,0.5713822603225708
4,r5_smooth_residual_continuity,3,0.0,train,0.9,0.38717514276504517
4,r5_smooth_residual_continuity,3,15.0,heldout,0.871875,0.4645721077919006
4,r5_smooth_residual_continuity,3,30.0,train,0.796875,0.6711138248443603
4,r5_smooth_residual_continuity,3,45.0,heldout,0.6671875,0.9553262114524841
4,r5_smooth_residual_continuity,3,60.0,train,0.534375,1.2404496908187865
4,r5_smooth_residual_continuity,3,75.0,heldout,0.3953125,1.733168649673462
4,r5_smooth_residual_continuity,4,-75.0,heldout,0.2375,2.3608932971954344
4,r5_smooth_residual_continuity,4,-60.0,train,0.2859375,2.103505182266235
4,r5_smooth_residual_continuity,4,-45.0,heldout,0.4125,1.6539899587631226
4,r5_smooth_residual_continuity,4,-30.0,train,0.6328125,1.0989030361175538
4,r5_smooth_residual_continuity,4,-15.0,heldout,0.83125,0.5713957071304321
4,r5_smooth_residual_continuity,4,0.0,train,0.9,0.387162184715271
4,r5_smooth_residual_continuity,4,15.0,heldout,0.871875,0.46459064483642576
4,r5_smooth_residual_continuity,4,30.0,train,0.796875,0.6706437826156616
4,r5_smooth_residual_continuity,4,45.0,heldout,0.66875,0.9543180823326111
4,r5_smooth_residual_continuity,4,60.0,train,0.534375,1.2385195970535279
4,r5_smooth_residual_continuity,4,75.0,heldout,0.3953125,1.7311419248580933
