model_seed,method,stage,current_angle,seen_angles,context_checkpoint_hash,common_bank_hash,router_parameters,continuity_weight,forward_images,optimizer_steps,wall_seconds,loss,current_ce,anchor_ce,balance,continuity
4,r0_mlp,0,-60.0,[-60.0],1a78273df8f0cd5b20db6be77d2749e52953fc601f3e1fbb795a9dd100ddffe3,482bf87b0a61449a345f74a6577f8d28422eadcd70f97c143428aafb25da2753,4740,0.0,1024,16,0.8325118310003745,2.0645014494657516,2.064481697976589,0.0,0.0009875579305571591,0.0
4,r0_mlp,1,-30.0,"[-60.0, -30.0]",1a78273df8f0cd5b20db6be77d2749e52953fc601f3e1fbb795a9dd100ddffe3,482bf87b0a61449a345f74a6577f8d28422eadcd70f97c143428aafb25da2753,4740,0.0,2048,16,1.992725617999895,1.3316703513264656,1.129226177930832,2.02310948073864,0.006661200241069309,0.0
4,r0_mlp,2,0.0,"[-60.0, -30.0, 0.0]",1a78273df8f0cd5b20db6be77d2749e52953fc601f3e1fbb795a9dd100ddffe3,482bf87b0a61449a345f74a6577f8d28422eadcd70f97c143428aafb25da2753,4740,0.0,3072,16,1.9434812430008606,0.5295884422957897,0.3740016967058182,1.5541317835450172,0.00867838435806334,0.0
4,r0_mlp,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",1a78273df8f0cd5b20db6be77d2749e52953fc601f3e1fbb795a9dd100ddffe3,482bf87b0a61449a345f74a6577f8d28422eadcd70f97c143428aafb25da2753,4740,0.0,4096,16,4.327238167999894,1.2725437730550766,1.1571956127882004,1.1495112180709839,0.019851360528264195,0.0
4,r0_mlp,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",1a78273df8f0cd5b20db6be77d2749e52953fc601f3e1fbb795a9dd100ddffe3,482bf87b0a61449a345f74a6577f8d28422eadcd70f97c143428aafb25da2753,4740,0.0,5120,16,3.6318711950007128,0.7026753760874271,0.5876149460673332,1.1434998139739037,0.03552195942029357,0.0
4,r1_linear,0,-60.0,[-60.0],1a78273df8f0cd5b20db6be77d2749e52953fc601f3e1fbb795a9dd100ddffe3,482bf87b0a61449a345f74a6577f8d28422eadcd70f97c143428aafb25da2753,20,0.0,1024,16,0.8835699809988,2.102437324821949,2.102338567376137,0.0,0.004938772486639209,0.0
4,r1_linear,1,-30.0,"[-60.0, -30.0]",1a78273df8f0cd5b20db6be77d2749e52953fc601f3e1fbb795a9dd100ddffe3,482bf87b0a61449a345f74a6577f8d28422eadcd70f97c143428aafb25da2753,20,0.0,2048,16,1.420782658000462,1.3563321605324745,1.1464675851166248,2.0975645184516907,0.005405844509368762,0.0
4,r1_linear,2,0.0,"[-60.0, -30.0, 0.0]",1a78273df8f0cd5b20db6be77d2749e52953fc601f3e1fbb795a9dd100ddffe3,482bf87b0a61449a345f74a6577f8d28422eadcd70f97c143428aafb25da2753,20,0.0,3072,16,2.6171009359986783,0.5446567870676517,0.3825173508375883,1.6197354644536972,0.008294441184261814,0.0
4,r1_linear,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",1a78273df8f0cd5b20db6be77d2749e52953fc601f3e1fbb795a9dd100ddffe3,482bf87b0a61449a345f74a6577f8d28422eadcd70f97c143428aafb25da2753,20,0.0,4096,16,3.0034462260009605,1.331651121377945,1.2108805179595947,1.2060931771993637,0.008065136906225234,0.0
4,r1_linear,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",1a78273df8f0cd5b20db6be77d2749e52953fc601f3e1fbb795a9dd100ddffe3,482bf87b0a61449a345f74a6577f8d28422eadcd70f97c143428aafb25da2753,20,0.0,5120,16,3.615101561999836,0.7096459455788136,0.5889132246375084,1.2056500241160393,0.008385851222556084,0.0
