model_seed,method,scale,csr,csr_ci_low,csr_ci_high,signed_route_effect,orthogonal_abs_effect,class_log_prob_drop,prediction_preservation,prediction_preservation_ci_low,prediction_preservation_ci_high
3,d4_no_geo,-0.5,0.45706171875563734,0.4378718892976337,0.4767799023139032,-0.037137251710191777,0.08125215957988985,0.005852288144524209,1.0,1.0,1.0
3,d4_no_geo,-0.25,0.5718844371704391,0.547401604127955,0.5991769178922562,-0.023543937126305536,0.041169046744471416,0.00275277530454332,1.0,1.0,1.0
3,d4_no_geo,0.0,0.0,0.0,0.0,-2.5183389054661554e-09,5.2574267161986654e-09,-1.949956640601158e-09,1.0,1.0,1.0
3,d4_no_geo,0.25,0.8711299826381187,0.7966405306681832,0.9589395107858106,0.03194013086613268,0.03666517225065036,-0.001048817634000443,0.9921875,0.9765625,1.0
3,d4_no_geo,0.5,1.0203838917904924,0.9042151470456262,1.1469998971350555,0.06713521737401607,0.06579407800745685,0.0008038947271415964,0.9765625,0.9453125,1.0
3,d4_full_legacy_route,-0.5,0.3550315921741602,0.2347215963665898,0.4708929538567454,-0.024169535149212606,0.06807713927992154,0.010364784808189142,0.9921875,0.9765625,1.0
3,d4_full_legacy_route,-0.25,0.33580960578397495,0.23010901143100168,0.4508949731763971,-0.012015573099233734,0.0357809094566619,0.004507434852712322,1.0,1.0,1.0
3,d4_full_legacy_route,0.0,0.0,0.0,0.0,1.6794792598740643e-09,3.975676482904228e-09,-5.122274160385132e-09,1.0,1.0,1.0
3,d4_full_legacy_route,0.25,0.2757788760681006,0.19906064594640246,0.3586551829507573,0.009604871394685688,0.034828162082703784,-0.002859715445083566,1.0,1.0,1.0
3,d4_full_legacy_route,0.5,0.2430301126739174,0.17807921954969338,0.3080363364517401,0.015773922597873025,0.06490521863452159,-0.004231928010995034,0.9921875,0.9765625,1.0
3,d4_full_stationary_route,-0.5,0.33029892579603504,0.2427090975724226,0.42250747228782415,-0.026004644469139748,0.07873063591250684,0.003233682640711777,0.9921875,0.9765625,1.0
3,d4_full_stationary_route,-0.25,0.2836363548936877,0.2081448247554992,0.3653773365076582,-0.011701472983531858,0.041255194482801016,0.001214946067193523,0.9921875,0.9765625,1.0
3,d4_full_stationary_route,0.0,0.0,0.0,0.0,1.2280979150292026e-09,7.04138649297581e-09,-2.3283064365386963e-09,1.0,1.0,1.0
3,d4_full_stationary_route,0.25,0.17309543187451698,0.1301978351504285,0.21808189373498596,0.006941902269659295,0.04010447990731336,-0.0007167579824454151,0.9921875,0.9765625,1.0
3,d4_full_stationary_route,0.5,0.12169367525841114,0.08891595835561814,0.1589540693779733,0.009123556717440806,0.07497149459959473,-0.0011018712539225817,0.9921875,0.9765625,1.0
