model_seed,method,scale,nominal_csr,nominal_csr_ci_low,nominal_csr_ci_high,functional_csr,functional_csr_ci_low,functional_csr_ci_high,dmr,dmr_ci_low,dmr_ci_high,prediction_preservation,prediction_preservation_ci_low,prediction_preservation_ci_high,mean_true_class_log_prob_change
1,r0_mlp,-0.5,0.6651957566715778,0.6088151213841874,0.7220225760294989,0.2891345676437739,0.19759356688058063,0.3902167354571312,0.5982271185958978,0.5597433488336896,0.6392384032996656,1.0,1.0,1.0,-0.0009107457590289414
1,r0_mlp,-0.25,0.6263016947740374,0.5772420766569096,0.6768819120094902,0.0015065131639519585,0.000717781814089281,0.0026254169992500627,0.5982271185958978,0.5597433488336896,0.6392384032996656,1.0,1.0,1.0,-0.00045954014058224857
1,r0_mlp,0.0,1.0000000645370601,1.0000000432929277,1.0000000832025135,0.999999995346948,0.9999999864771826,1.0000000046634179,0.5982271185958978,0.5597433488336896,0.6392384032996656,1.0,1.0,1.0,2.3283064365386963e-10
1,r0_mlp,0.25,0.5922511990940914,0.5600547849440474,0.6273226286812322,0.00023910928898788144,0.00016152209637447946,0.00034506406587626073,0.5982271185958978,0.5597433488336896,0.6392384032996656,1.0,1.0,1.0,0.00044424066436477005
1,r0_mlp,0.5,0.607429617296276,0.5768995178030177,0.638732494791772,0.021543649217874397,0.009891412590141244,0.03726319550851844,0.5982271185958978,0.5597433488336896,0.6392384032996656,1.0,1.0,1.0,0.000814675004221499
1,r1_linear,-0.5,1.5967770774280436,1.535114492087489,1.6619577655301851,2.785000711829793,2.5137279470049587,3.088013263152518,1.5425326540044095,1.503152274961993,1.581975424159669,1.0,1.0,1.0,-0.003326890684547834
1,r1_linear,-0.25,1.585534357500483,1.538945519672137,1.6368885973031682,7.191909954289334,5.969305788653311,8.66396209960541,1.5425326540044095,1.503152274961993,1.581975424159669,1.0,1.0,1.0,-0.0009720844827825204
1,r1_linear,0.0,1.0000000414518806,1.0000000228551273,1.0000000633878958,0.9999999917352405,0.999999981869594,1.0000000011190995,1.5425326540044095,1.503152274961993,1.581975424159669,1.0,1.0,1.0,-2.0954757928848267e-09
1,r1_linear,0.25,1.4731063428175817,1.427996057263765,1.5111982897899054,5.667433157116388,4.661595895096315,6.945300434792093,1.5425326540044095,1.503152274961993,1.581975424159669,0.9921875,0.9765625,1.0,-0.0007090176368365064
1,r1_linear,0.5,1.396688884526578,1.3422857255842182,1.448019407547238,2.2502595367721026,2.106013021319743,2.391113918901076,1.5425326540044095,1.503152274961993,1.581975424159669,0.9921875,0.9765625,1.0,-0.0026494156918488443
1,r2_prototype_energy,-0.5,0.8930891448525917,0.8403663026292791,0.9481545791962542,0.9501672298393017,0.8664352365791156,1.0349396180848371,0.8233520389400818,0.7792068280189355,0.8644657845589936,0.9609375,0.921875,0.9921875,-0.01000784091593232
1,r2_prototype_energy,-0.25,0.8594641069576622,0.8111886949893033,0.9082411738454198,0.943340245692107,0.8710254419850905,1.014764760847398,0.8233520389400818,0.7792068280189355,0.8644657845589936,0.984375,0.9609375,1.0,-0.0006780398107366636
1,r2_prototype_energy,0.0,1.0000000842937056,0.0,1.0000000842937056,1.0000000072341781,0.9999999916668711,1.0000000221223115,0.8233520389400818,0.7792068280189355,0.8644657845589936,1.0,1.0,1.0,0.0
1,r2_prototype_energy,0.25,0.7872427205379217,0.7444557358202533,0.8268904674718258,0.8680578337361122,0.8079323342687033,0.926399692223106,0.8233520389400818,0.7792068280189355,0.8644657845589936,1.0,1.0,1.0,-0.010186775718466379
1,r2_prototype_energy,0.5,0.7576121028731566,0.7077478074298894,0.8088110885928055,0.8326852851151169,0.7593965549200667,0.9027394226263415,0.8233520389400818,0.7792068280189355,0.8644657845589936,0.96875,0.9375,0.9921875,-0.02610272502352018
