model_seed,method,angle,host,mean_route_mass,host_specialization
1,r1_linear,-30.0,1,0.2336285561323166,0.005644261837005615
1,r1_linear,-30.0,2,0.20226171612739563,4.5418739318847656e-05
1,r1_linear,-30.0,3,0.2161788046360016,0.00043272972106933594
1,r1_linear,-15.0,0,0.31948715448379517,0.003979921340942383
1,r1_linear,-15.0,1,0.26768362522125244,0.005644261837005615
1,r1_linear,-15.0,2,0.20123291015625,4.5418739318847656e-05
1,r1_linear,-15.0,3,0.2115963250398636,0.00043272972106933594
1,r1_linear,0.0,0,0.29262691736221313,0.003979921340942383
1,r1_linear,0.0,1,0.2979156970977783,0.005644261837005615
1,r1_linear,0.0,2,0.2006412297487259,4.5418739318847656e-05
1,r1_linear,0.0,3,0.20881614089012146,0.00043272972106933594
1,r1_linear,15.0,0,0.2718474566936493,0.003979921340942383
1,r1_linear,15.0,1,0.31691646575927734,0.005644261837005615
1,r1_linear,15.0,2,0.19954466819763184,4.5418739318847656e-05
1,r1_linear,15.0,3,0.21169142425060272,0.00043272972106933594
1,r1_linear,30.0,0,0.257788747549057,0.003979921340942383
1,r1_linear,30.0,1,0.3260602056980133,0.005644261837005615
1,r1_linear,30.0,2,0.19833019375801086,4.5418739318847656e-05
1,r1_linear,30.0,3,0.21782080829143524,0.00043272972106933594
1,r1_linear,45.0,0,0.24802811443805695,0.003979921340942383
1,r1_linear,45.0,1,0.3280165195465088,0.005644261837005615
1,r1_linear,45.0,2,0.1970447301864624,4.5418739318847656e-05
1,r1_linear,45.0,3,0.22691066563129425,0.00043272972106933594
1,r1_linear,60.0,0,0.24502535164356232,0.003979921340942383
1,r1_linear,60.0,1,0.32462114095687866,0.005644261837005615
1,r1_linear,60.0,2,0.19843320548534393,4.5418739318847656e-05
1,r1_linear,60.0,3,0.23192031681537628,0.00043272972106933594
1,r1_linear,75.0,0,0.26129239797592163,0.003979921340942383
1,r1_linear,75.0,1,0.30483943223953247,0.005644261837005615
1,r1_linear,75.0,2,0.2013777494430542,4.5418739318847656e-05
1,r1_linear,75.0,3,0.2324904501438141,0.00043272972106933594
1,r2_prototype_energy,-75.0,0,0.4674126207828522,0.05926156044006348
1,r2_prototype_energy,-75.0,1,0.04927565157413483,0.07720059156417847
1,r2_prototype_energy,-75.0,2,0.32750385999679565,0.016627192497253418
1,r2_prototype_energy,-75.0,3,0.15580791234970093,0.040007174015045166
1,r2_prototype_energy,-60.0,0,0.4621093273162842,0.05926156044006348
1,r2_prototype_energy,-60.0,1,0.03774599730968475,0.07720059156417847
1,r2_prototype_energy,-60.0,2,0.27182096242904663,0.016627192497253418
1,r2_prototype_energy,-60.0,3,0.22832372784614563,0.040007174015045166
1,r2_prototype_energy,-45.0,0,0.34057900309562683,0.05926156044006348
1,r2_prototype_energy,-45.0,1,0.06710625439882278,0.07720059156417847
1,r2_prototype_energy,-45.0,2,0.2292982041835785,0.016627192497253418
1,r2_prototype_energy,-45.0,3,0.3630165159702301,0.040007174015045166
1,r2_prototype_energy,-30.0,0,0.20297002792358398,0.05926156044006348
1,r2_prototype_energy,-30.0,1,0.12349610030651093,0.07720059156417847
1,r2_prototype_energy,-30.0,2,0.17276719212532043,0.016627192497253418
1,r2_prototype_energy,-30.0,3,0.5007666349411011,0.040007174015045166
1,r2_prototype_energy,-15.0,0,0.1257954239845276,0.05926156044006348
1,r2_prototype_energy,-15.0,1,0.18984493613243103,0.07720059156417847
1,r2_prototype_energy,-15.0,2,0.15319086611270905,0.016627192497253418
1,r2_prototype_energy,-15.0,3,0.5311687588691711,0.040007174015045166
1,r2_prototype_energy,0.0,0,0.10620392858982086,0.05926156044006348
1,r2_prototype_energy,0.0,1,0.2640454173088074,0.07720059156417847
1,r2_prototype_energy,0.0,2,0.1450115442276001,0.016627192497253418
1,r2_prototype_energy,0.0,3,0.48473912477493286,0.040007174015045166
1,r2_prototype_energy,15.0,0,0.09689871966838837,0.05926156044006348
1,r2_prototype_energy,15.0,1,0.32116785645484924,0.07720059156417847
1,r2_prototype_energy,15.0,2,0.17897792160511017,0.016627192497253418
1,r2_prototype_energy,15.0,3,0.4029555320739746,0.040007174015045166
1,r2_prototype_energy,30.0,0,0.12642507255077362,0.05926156044006348
1,r2_prototype_energy,30.0,1,0.35532841086387634,0.07720059156417847
1,r2_prototype_energy,30.0,2,0.2128569632768631,0.016627192497253418
1,r2_prototype_energy,30.0,3,0.30538952350616455,0.040007174015045166
1,r2_prototype_energy,45.0,0,0.1725359857082367,0.05926156044006348
1,r2_prototype_energy,45.0,1,0.3686075508594513,0.07720059156417847
1,r2_prototype_energy,45.0,2,0.2608002722263336,0.016627192497253418
1,r2_prototype_energy,45.0,3,0.19805625081062317,0.040007174015045166
1,r2_prototype_energy,60.0,0,0.2149803638458252,0.05926156044006348
1,r2_prototype_energy,60.0,1,0.30972540378570557,0.07720059156417847
1,r2_prototype_energy,60.0,2,0.3161988854408264,0.016627192497253418
1,r2_prototype_energy,60.0,3,0.15909533202648163,0.040007174015045166
1,r2_prototype_energy,75.0,0,0.27059197425842285,0.05926156044006348
1,r2_prototype_energy,75.0,1,0.22822654247283936,0.07720059156417847
1,r2_prototype_energy,75.0,2,0.3296254277229309,0.016627192497253418
1,r2_prototype_energy,75.0,3,0.1715560257434845,0.040007174015045166
