model_seed,method,scale,nominal_csr,nominal_csr_ci_low,nominal_csr_ci_high,functional_csr,functional_csr_ci_low,functional_csr_ci_high,dmr,dmr_ci_low,dmr_ci_high,prediction_preservation,prediction_preservation_ci_low,prediction_preservation_ci_high,mean_true_class_log_prob_change
3,r0_mlp,-0.5,0.6685463439271494,0.6093660992295181,0.7318946528388286,0.5578670982926057,0.46826342275469524,0.6512434112338931,0.6606698463974985,0.6055032203334711,0.7179762339026866,1.0,1.0,1.0,0.0028832849639002234
3,r0_mlp,-0.25,0.6593799935546251,0.6046622337724333,0.715934885140815,0.24871469523714096,0.15539389319812444,0.3641501003949691,0.6606698463974985,0.6055032203334711,0.7179762339026866,1.0,1.0,1.0,0.001058109279256314
3,r0_mlp,0.0,1.000000051144371,1.0000000341176312,1.0000000693157909,1.0,0.9999999905495243,1.0000000100519275,0.6606698463974985,0.6055032203334711,0.7179762339026866,1.0,1.0,1.0,5.922629497945309e-09
3,r0_mlp,0.25,0.674561555380636,0.6163861897400876,0.7338558714643353,0.22366321652338755,0.1431515096138836,0.31578477810443634,0.6606698463974985,0.6055032203334711,0.7179762339026866,0.9921875,0.9765625,1.0,-0.00022633887419942766
3,r0_mlp,0.5,0.6950197703613752,0.6322404782620582,0.7594190666727703,0.6221373138538441,0.5241509381997205,0.724801585222953,0.6606698463974985,0.6055032203334711,0.7179762339026866,0.9921875,0.9765625,1.0,-0.00017173289961647242
3,r1_linear,-0.5,1.1867580638397863,1.142907681160704,1.2336313638490572,1.0558093430171627,0.990364641845094,1.130554977701229,1.1688919405547364,1.117994351962185,1.2233553007789482,1.0,1.0,1.0,-0.009684738732175902
3,r1_linear,-0.25,1.1795086017718068,1.131191454952002,1.2296094477450188,3.965423508239766,3.408588179585339,4.644334889680966,1.1688919405547364,1.117994351962185,1.2233553007789482,1.0,1.0,1.0,-0.004616800491930917
3,r1_linear,0.0,1.0000000517016951,1.0000000350184943,1.0000000684240309,1.0000000025192362,0.9999999931413849,1.000000012432972,1.1688919405547364,1.117994351962185,1.2233553007789482,1.0,1.0,1.0,-5.0640664994716644e-09
3,r1_linear,0.25,1.154875189121706,1.0951706043656322,1.2170176569758215,3.7126138767115826,3.0710729925719753,4.4315001962544285,1.1688919405547364,1.117994351962185,1.2233553007789482,1.0,1.0,1.0,0.0031305937009165064
3,r1_linear,0.5,1.1391566762359728,1.0768751212576755,1.202394721257834,1.0967056274249913,0.9934659005202146,1.21156974098172,1.1688919405547364,1.117994351962185,1.2233553007789482,1.0,1.0,1.0,0.004464112076675519
3,r2_prototype_energy,-0.5,0.9151923619638777,0.8526707781311642,0.978525199812622,0.6715347149066853,0.600970680604027,0.7525576415340507,1.0126182487781652,0.9472064885001609,1.08070800994962,0.984375,0.9609375,1.0,-0.027424889951362275
3,r2_prototype_energy,-0.25,0.941807815920643,0.8826361015638381,1.0036177142447633,0.697726828888914,0.624043970174587,0.7749860599754036,1.0126182487781652,0.9472064885001609,1.08070800994962,1.0,1.0,1.0,-0.008297377964481711
3,r2_prototype_energy,0.0,1.0000000442835024,0.0,1.0000000753945795,0.9999999907720298,0.9999999776934752,1.000000004292538,1.0126182487781652,0.9472064885001609,1.08070800994962,1.0,1.0,1.0,0.0
3,r2_prototype_energy,0.25,1.1059949791913406,1.019683112322054,1.1922186367419931,0.9477785786310401,0.8320435268668849,1.0781851657864998,1.0126182487781652,0.9472064885001609,1.08070800994962,0.9765625,0.9453125,1.0,-0.008511689986335114
3,r2_prototype_energy,0.5,1.170950338667305,1.0711243048032077,1.2681845188065508,1.0280298662062877,0.9089250412086479,1.1670269954007024,1.0126182487781652,0.9472064885001609,1.08070800994962,0.9453125,0.9060546875,0.984375,-0.053519304521614686
