model_seed,method,stage,angle,angle_type,accuracy,nll
3,r1_linear,2,30.0,train,0.6578125,1.0463026881217956
3,r1_linear,2,45.0,heldout,0.3859375,1.900646948814392
3,r1_linear,2,60.0,train,0.2203125,2.6048344135284425
3,r1_linear,2,75.0,heldout,0.1375,2.981042242050171
3,r1_linear,3,-75.0,heldout,0.259375,2.343255138397217
3,r1_linear,3,-60.0,train,0.2640625,2.200804090499878
3,r1_linear,3,-45.0,heldout,0.34375,1.8656623840332032
3,r1_linear,3,-30.0,train,0.50625,1.384772825241089
3,r1_linear,3,-15.0,heldout,0.7140625,0.817610216140747
3,r1_linear,3,0.0,train,0.8109375,0.6024442195892334
3,r1_linear,3,15.0,heldout,0.796875,0.6835148215293885
3,r1_linear,3,30.0,train,0.7109375,0.8933058738708496
3,r1_linear,3,45.0,heldout,0.59375,1.1838597059249878
3,r1_linear,3,60.0,train,0.5140625,1.4044501781463623
3,r1_linear,3,75.0,heldout,0.40625,1.7792354822158813
3,r1_linear,4,-75.0,heldout,0.23125,2.3796446323394775
3,r1_linear,4,-60.0,train,0.284375,2.143408012390137
3,r1_linear,4,-45.0,heldout,0.40625,1.7086498975753783
3,r1_linear,4,-30.0,train,0.6140625,1.1697876691818236
3,r1_linear,4,-15.0,heldout,0.8234375,0.6178787112236023
3,r1_linear,4,0.0,train,0.9,0.4130918443202972
3,r1_linear,4,15.0,heldout,0.8765625,0.47196307182312014
3,r1_linear,4,30.0,train,0.8,0.6642359137535095
3,r1_linear,4,45.0,heldout,0.6515625,0.9858171820640564
3,r1_linear,4,60.0,train,0.54375,1.2801326751708983
3,r1_linear,4,75.0,heldout,0.390625,1.7434486150741577
3,r2_prototype_energy,0,-75.0,heldout,0.5265625,1.5083629369735718
3,r2_prototype_energy,0,-60.0,train,0.578125,1.3605719327926635
3,r2_prototype_energy,0,-45.0,heldout,0.5328125,1.4385692596435546
3,r2_prototype_energy,0,-30.0,train,0.421875,1.769517183303833
3,r2_prototype_energy,0,-15.0,heldout,0.3796875,2.057821440696716
3,r2_prototype_energy,0,0.0,train,0.34375,2.199728584289551
3,r2_prototype_energy,0,15.0,heldout,0.290625,2.284949207305908
3,r2_prototype_energy,0,30.0,train,0.25,2.2351698875427246
3,r2_prototype_energy,0,45.0,heldout,0.16875,2.240012788772583
3,r2_prototype_energy,0,60.0,train,0.09375,2.332353973388672
3,r2_prototype_energy,0,75.0,heldout,0.1015625,2.457853174209595
3,r2_prototype_energy,1,-75.0,heldout,0.415625,1.5869232654571532
3,r2_prototype_energy,1,-60.0,train,0.5890625,1.220607542991638
3,r2_prototype_energy,1,-45.0,heldout,0.71875,0.9201797008514404
3,r2_prototype_energy,1,-30.0,train,0.771875,0.7798259735107422
3,r2_prototype_energy,1,-15.0,heldout,0.775,0.7966625690460205
3,r2_prototype_energy,1,0.0,train,0.7078125,0.9224098682403564
3,r2_prototype_energy,1,15.0,heldout,0.609375,1.2288522720336914
3,r2_prototype_energy,1,30.0,train,0.46875,1.608042573928833
3,r2_prototype_energy,1,45.0,heldout,0.271875,2.1340705871582033
3,r2_prototype_energy,1,60.0,train,0.1515625,2.5696761131286623
3,r2_prototype_energy,1,75.0,heldout,0.1109375,2.7857966899871824
3,r2_prototype_energy,2,-75.0,heldout,0.240625,2.4019772529602053
3,r2_prototype_energy,2,-60.0,train,0.315625,2.0280833721160887
3,r2_prototype_energy,2,-45.0,heldout,0.453125,1.4970223665237428
3,r2_prototype_energy,2,-30.0,train,0.6984375,0.8634449362754821
3,r2_prototype_energy,2,-15.0,heldout,0.878125,0.38745580315589906
3,r2_prototype_energy,2,0.0,train,0.9203125,0.2648592233657837
3,r2_prototype_energy,2,15.0,heldout,0.8515625,0.49003326892852783
3,r2_prototype_energy,2,30.0,train,0.6578125,1.0778199791908265
3,r2_prototype_energy,2,45.0,heldout,0.403125,2.0201015949249266
3,r2_prototype_energy,2,60.0,train,0.21875,2.8266773223876953
3,r2_prototype_energy,2,75.0,heldout,0.1296875,3.2954376697540284
3,r2_prototype_energy,3,-75.0,heldout,0.31875,1.9875304222106933
3,r2_prototype_energy,3,-60.0,train,0.30625,1.9552380084991454
3,r2_prototype_energy,3,-45.0,heldout,0.38125,1.7349608898162843
3,r2_prototype_energy,3,-30.0,train,0.5203125,1.3306245803833008
3,r2_prototype_energy,3,-15.0,heldout,0.7359375,0.8485859632492065
3,r2_prototype_energy,3,0.0,train,0.81875,0.6196308255195617
3,r2_prototype_energy,3,15.0,heldout,0.7828125,0.7337401628494262
3,r2_prototype_energy,3,30.0,train,0.68125,0.96237154006958
3,r2_prototype_energy,3,45.0,heldout,0.596875,1.1725830078125
3,r2_prototype_energy,3,60.0,train,0.53125,1.355181908607483
3,r2_prototype_energy,3,75.0,heldout,0.4203125,1.7912033081054688
3,r2_prototype_energy,4,-75.0,heldout,0.315625,2.0593145370483397
3,r2_prototype_energy,4,-60.0,train,0.353125,1.8931316137313843
3,r2_prototype_energy,4,-45.0,heldout,0.453125,1.5825538873672484
3,r2_prototype_energy,4,-30.0,train,0.6328125,1.1283469200134277
3,r2_prototype_energy,4,-15.0,heldout,0.8234375,0.6069639444351196
3,r2_prototype_energy,4,0.0,train,0.90625,0.34683896899223327
3,r2_prototype_energy,4,15.0,heldout,0.88125,0.4199692249298096
3,r2_prototype_energy,4,30.0,train,0.8109375,0.6053009510040284
3,r2_prototype_energy,4,45.0,heldout,0.6609375,0.969071888923645
3,r2_prototype_energy,4,60.0,train,0.5234375,1.2778246402740479
3,r2_prototype_energy,4,75.0,heldout,0.34375,1.814537239074707
