model_seed,method,source_index,scale,nominal_tangent_change,nominal_orthogonal_change,functional_tangent_change,functional_orthogonal_change,tangent_jacobian_sensitivity,orthogonal_jacobian_sensitivity,prediction_preserved,true_class_log_prob_change
4,r0_mlp,26,-0.5,0.013353482820093632,0.015250781551003456,1.7951144855032908e-06,7.485352853109362e-06,0.03852767497301102,0.04496227204799652,1,-0.001154974102973938
4,r0_mlp,2528,-0.5,0.011528313159942627,0.014967530034482479,9.137409620052495e-07,0.00011255274148425087,0.03837231174111366,0.0445173904299736,1,0.0024263858795166016
4,r0_mlp,1575,-0.5,0.007630135864019394,0.012326677329838276,5.24926520029112e-07,0.0010907035320997238,0.024485766887664795,0.04295996204018593,1,-0.004350602626800537
4,r0_mlp,2675,-0.5,0.008262929506599903,0.01390267163515091,3.4913574609163334e-07,0.0009641388896852732,0.028567051514983177,0.04717029258608818,1,-0.0021401047706604004
4,r0_mlp,3462,-0.5,0.015234585851430893,0.014035242609679699,1.8038947473542066e-06,1.1311916750855744e-05,0.03927844762802124,0.04249227046966553,1,-0.00028245896100997925
4,r0_mlp,504,-0.5,0.008576299995183945,0.017400329932570457,3.1697149438514316e-07,0.0030445207376033068,0.030719183385372162,0.05414954572916031,1,-0.00031911954283714294
4,r0_mlp,8812,-0.5,0.0077171316370368,0.010698158293962479,4.0861465322450385e-07,0.00038878346094861627,0.025819791480898857,0.03836648166179657,1,-0.0008361637592315674
4,r0_mlp,6991,-0.5,0.01274882536381483,0.01575578562915325,1.1097598644482787e-06,2.5444343918934464e-05,0.03394729644060135,0.04532145708799362,1,-0.0003921724855899811
4,r0_mlp,1346,-0.5,0.011727779172360897,0.014729459770023823,7.360537779277365e-07,1.0721119906520471e-05,0.03575528785586357,0.04280736297369003,1,0.000576511025428772
4,r0_mlp,2526,-0.5,0.014387899078428745,0.015167822130024433,2.430693939459161e-06,4.003669891972095e-05,0.0405367873609066,0.045504823327064514,1,-0.003127366304397583
4,r0_mlp,3803,-0.5,0.018038583919405937,0.01601923070847988,7.218856353574665e-06,0.0003338847600389272,0.04849889501929283,0.04801662266254425,1,-0.0006018988788127899
4,r0_mlp,1066,-0.5,0.00995804276317358,0.016846485435962677,4.986590624866949e-07,0.0005633364780806005,0.033080488443374634,0.04983030632138252,1,0.00027117133140563965
4,r0_mlp,631,-0.5,0.011560396291315556,0.014824572950601578,7.015521532593993e-07,8.950423762144055e-06,0.035656414926052094,0.041609954088926315,1,0.01860940456390381
4,r0_mlp,277,-0.5,0.014114550314843655,0.012430587783455849,1.213404516420269e-06,2.122523937941878e-06,0.03881703317165375,0.03755274415016174,1,0.001677006483078003
4,r0_mlp,1440,-0.5,0.010672235861420631,0.01679670624434948,5.673715577358962e-07,0.0023972957860678434,0.03452157974243164,0.05341317504644394,1,-0.0007292628288269043
4,r0_mlp,3583,-0.5,0.011777514591813087,0.0139340590685606,6.917231871739205e-07,4.779576102009742e-06,0.036146871745586395,0.04044550657272339,1,0.016232788562774658
4,r0_mlp,9931,-0.5,0.00931228045374155,0.018292615190148354,4.2411963363520044e-07,0.0037733246572315693,0.032240208238363266,0.0565849132835865,1,-0.0002269148826599121
4,r0_mlp,2289,-0.5,0.012555696070194244,0.013072524219751358,8.090922278825019e-07,1.7274858237215085e-06,0.036556292325258255,0.038198232650756836,1,0.0027740001678466797
4,r0_mlp,8452,-0.5,0.008289826102554798,0.014294883236289024,3.6753041854353796e-07,0.0007738677668385208,0.028434915468096733,0.048057157546281815,1,-0.0006833374500274658
4,r0_mlp,5933,-0.5,0.0074012549594044685,0.012891159392893314,4.1390123328710615e-07,0.0011799037456512451,0.024430090561509132,0.042557891458272934,1,0.00010415911674499512
