model_seed,stage,current_angle,seen_angles,wall_seconds,forward_images,optimizer_steps,loss,current_ce,anchor_ce,route_geo,context_geo,context_spread,fiber,centroid,host_diversity
4,0,-60.0,[-60.0],0.9375051130000429,1024,16,1.8844543397426605,1.841995544731617,0.0,0.0,0.0,0.002500000176951289,0.0,0.0,0.8466754965484142
4,1,-30.0,"[-60.0, -30.0]",1.582640395999988,2048,16,1.5733205527067184,1.3762545697391033,1.1878099963068962,0.12663606088608503,0.04095319740008563,0.000171660228716064,0.5041259415447712,0.005447497329811313,0.7207750156521797
4,2,0.0,"[-60.0, -30.0, 0.0]",2.1818134129998725,3072,16,0.7092668786644936,0.511904938146472,1.1592403873801231,0.2413955256342888,0.04861066001467407,2.4153145290028988e-05,0.45447569712996483,0.020683884766185656,0.5735614523291588
4,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",4.098451570000179,4096,16,2.1761028692126274,1.9411439970135689,1.2091854326426983,0.43152554146945477,0.16377543797716498,9.244485186077345e-06,0.4695909135043621,0.2319379122927785,0.3886672016233206
4,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",4.128389958000298,5120,16,0.9243446514010429,0.7014490962028503,1.3020000085234642,0.31394029036164284,0.09928690921515226,5.3136723323632395e-06,0.5687614642083645,0.08600807655602694,0.3726819735020399
