model_seed,method,stage,angle,angle_type,accuracy,nll
4,r0_mlp,0,-75.0,heldout,0.521875,1.5359617710113525
4,r0_mlp,0,-60.0,train,0.575,1.3574357748031616
4,r0_mlp,0,-45.0,heldout,0.540625,1.4617767810821534
4,r0_mlp,0,-30.0,train,0.4,1.8178873300552367
4,r0_mlp,0,-15.0,heldout,0.2859375,2.1772108554840086
4,r0_mlp,0,0.0,train,0.24375,2.341069746017456
4,r0_mlp,0,15.0,heldout,0.2296875,2.3710129737854
4,r0_mlp,0,30.0,train,0.20625,2.253955936431885
4,r0_mlp,0,45.0,heldout,0.1984375,2.1776843070983887
4,r0_mlp,0,60.0,train,0.14375,2.2731908321380616
4,r0_mlp,0,75.0,heldout,0.1296875,2.3712813377380373
4,r0_mlp,1,-75.0,heldout,0.4546875,1.5825461149215698
4,r0_mlp,1,-60.0,train,0.5921875,1.211216926574707
4,r0_mlp,1,-45.0,heldout,0.7203125,0.9378357768058777
4,r0_mlp,1,-30.0,train,0.7609375,0.8707202911376953
4,r0_mlp,1,-15.0,heldout,0.740625,0.9375712871551514
4,r0_mlp,1,0.0,train,0.63125,1.0637130737304688
4,r0_mlp,1,15.0,heldout,0.5328125,1.2823877811431885
4,r0_mlp,1,30.0,train,0.40625,1.5811058044433595
4,r0_mlp,1,45.0,heldout,0.2625,1.9672126531600953
4,r0_mlp,1,60.0,train,0.1375,2.368598461151123
4,r0_mlp,1,75.0,heldout,0.14375,2.5931300640106203
4,r0_mlp,2,-75.0,heldout,0.2140625,2.334631061553955
4,r0_mlp,2,-60.0,train,0.3109375,1.8883009672164917
4,r0_mlp,2,-45.0,heldout,0.5203125,1.3098855018615723
4,r0_mlp,2,-30.0,train,0.7453125,0.7902156114578247
4,r0_mlp,2,-15.0,heldout,0.9046875,0.3811807930469513
4,r0_mlp,2,0.0,train,0.9359375,0.2740349411964417
4,r0_mlp,2,15.0,heldout,0.8703125,0.4656612753868103
4,r0_mlp,2,30.0,train,0.6796875,1.0085368514060975
4,r0_mlp,2,45.0,heldout,0.4125,1.8153872728347777
4,r0_mlp,2,60.0,train,0.2296875,2.5275707244873047
4,r0_mlp,2,75.0,heldout,0.1515625,2.9274898052215574
4,r0_mlp,3,-75.0,heldout,0.275,2.295779323577881
4,r0_mlp,3,-60.0,train,0.3171875,2.09912314414978
4,r0_mlp,3,-45.0,heldout,0.3640625,1.7749507665634154
4,r0_mlp,3,-30.0,train,0.51875,1.3224286794662476
4,r0_mlp,3,-15.0,heldout,0.7203125,0.7793262481689454
4,r0_mlp,3,0.0,train,0.815625,0.5803264617919922
4,r0_mlp,3,15.0,heldout,0.7734375,0.6939152121543884
4,r0_mlp,3,30.0,train,0.7046875,0.9077604651451111
4,r0_mlp,3,45.0,heldout,0.6015625,1.1727790355682373
4,r0_mlp,3,60.0,train,0.5125,1.380044198036194
4,r0_mlp,3,75.0,heldout,0.4171875,1.743715476989746
4,r0_mlp,4,-75.0,heldout,0.24375,2.361656379699707
4,r0_mlp,4,-60.0,train,0.30625,2.0924778461456297
4,r0_mlp,4,-45.0,heldout,0.4484375,1.6454919815063476
4,r0_mlp,4,-30.0,train,0.634375,1.1228044033050537
4,r0_mlp,4,-15.0,heldout,0.821875,0.6010660767555237
4,r0_mlp,4,0.0,train,0.9,0.3956750512123108
4,r0_mlp,4,15.0,heldout,0.8765625,0.45422513484954835
4,r0_mlp,4,30.0,train,0.8015625,0.6551575541496277
4,r0_mlp,4,45.0,heldout,0.653125,0.9766656160354614
4,r0_mlp,4,60.0,train,0.5375,1.2823955535888671
4,r0_mlp,4,75.0,heldout,0.4015625,1.7552394628524781
4,r1_linear,0,-75.0,heldout,0.515625,1.534587287902832
4,r1_linear,0,-60.0,train,0.58125,1.3559687852859497
4,r1_linear,0,-45.0,heldout,0.546875,1.4641502380371094
4,r1_linear,0,-30.0,train,0.3984375,1.827476692199707
4,r1_linear,0,-15.0,heldout,0.2796875,2.192691421508789
4,r1_linear,0,0.0,train,0.2390625,2.355967473983765
4,r1_linear,0,15.0,heldout,0.21875,2.387885236740112
4,r1_linear,0,30.0,train,0.203125,2.2700680255889893
4,r1_linear,0,45.0,heldout,0.1875,2.1917025089263915
4,r1_linear,0,60.0,train,0.1375,2.284137725830078
4,r1_linear,0,75.0,heldout,0.1328125,2.377003383636475
4,r1_linear,1,-75.0,heldout,0.45625,1.5735328197479248
4,r1_linear,1,-60.0,train,0.5953125,1.2007224559783936
4,r1_linear,1,-45.0,heldout,0.7203125,0.9299393653869629
4,r1_linear,1,-30.0,train,0.7546875,0.8677301645278931
4,r1_linear,1,-15.0,heldout,0.73125,0.9368510484695435
4,r1_linear,1,0.0,train,0.63125,1.064055824279785
4,r1_linear,1,15.0,heldout,0.5375,1.2894400596618651
4,r1_linear,1,30.0,train,0.4015625,1.5934196710586548
4,r1_linear,1,45.0,heldout,0.2609375,1.9756393432617188
4,r1_linear,1,60.0,train,0.1453125,2.3738606452941893
4,r1_linear,1,75.0,heldout,0.1453125,2.597139024734497
4,r1_linear,2,-75.0,heldout,0.2109375,2.3311368465423583
4,r1_linear,2,-60.0,train,0.3140625,1.8936099529266357
4,r1_linear,2,-45.0,heldout,0.5171875,1.309799885749817
4,r1_linear,2,-30.0,train,0.7515625,0.7805287837982178
4,r1_linear,2,-15.0,heldout,0.90625,0.3709078848361969
4,r1_linear,2,0.0,train,0.9359375,0.2666956692934036
4,r1_linear,2,15.0,heldout,0.86875,0.4634245276451111
4,r1_linear,2,30.0,train,0.66875,1.0189075231552125
4,r1_linear,2,45.0,heldout,0.409375,1.8271411418914796
4,r1_linear,2,60.0,train,0.2296875,2.5416019916534425
4,r1_linear,2,75.0,heldout,0.15,2.950510025024414
4,r1_linear,3,-75.0,heldout,0.2765625,2.2905004978179933
4,r1_linear,3,-60.0,train,0.30625,2.115831995010376
4,r1_linear,3,-45.0,heldout,0.3703125,1.7937934398651123
4,r1_linear,3,-30.0,train,0.53125,1.3192548751831055
4,r1_linear,3,-15.0,heldout,0.7234375,0.7638391733169556
4,r1_linear,3,0.0,train,0.825,0.5644246578216553
4,r1_linear,3,15.0,heldout,0.784375,0.6849342346191406
4,r1_linear,3,30.0,train,0.7109375,0.9058638691902161
4,r1_linear,3,45.0,heldout,0.6109375,1.1694520711898804
4,r1_linear,3,60.0,train,0.521875,1.371190071105957
4,r1_linear,3,75.0,heldout,0.425,1.7363287925720214
4,r1_linear,4,-75.0,heldout,0.2484375,2.363168954849243
4,r1_linear,4,-60.0,train,0.303125,2.109816789627075
4,r1_linear,4,-45.0,heldout,0.434375,1.6776830196380614
4,r1_linear,4,-30.0,train,0.6203125,1.1442530393600463
4,r1_linear,4,-15.0,heldout,0.8203125,0.6097974121570587
4,r1_linear,4,0.0,train,0.89375,0.39976260662078855
4,r1_linear,4,15.0,heldout,0.8671875,0.45787849426269533
4,r1_linear,4,30.0,train,0.7984375,0.6575539469718933
4,r1_linear,4,45.0,heldout,0.6625,0.9709966778755188
4,r1_linear,4,60.0,train,0.540625,1.271712565422058
4,r1_linear,4,75.0,heldout,0.3796875,1.73693745136261
4,r2_prototype_energy,0,-75.0,heldout,0.475,1.5674049615859986
4,r2_prototype_energy,0,-60.0,train,0.5296875,1.3792104721069336
4,r2_prototype_energy,0,-45.0,heldout,0.4828125,1.5291904926300048
4,r2_prototype_energy,0,-30.0,train,0.3328125,1.952729296684265
4,r2_prototype_energy,0,-15.0,heldout,0.23125,2.341526508331299
4,r2_prototype_energy,0,0.0,train,0.2078125,2.47444863319397
4,r2_prototype_energy,0,15.0,heldout,0.18125,2.523626708984375
