model_seed,contrast,partition,geometry,metric,delta_mean,delta_ci_low,delta_ci_high,source_blocks
2,r5_smooth_residual_continuity_vs_r1_linear,trained,nominal,rho,-0.034096219467501236,-0.05380160957367538,-0.013857982820566443,640
2,r5_smooth_residual_continuity_vs_r1_linear,trained,nominal,stress,0.022149091896984087,0.014694920679679318,0.02967387507116989,640
2,r5_smooth_residual_continuity_vs_r1_linear,trained,functional,rho,-0.04048243243505244,-0.06025734585502572,-0.019425062173033972,640
2,r5_smooth_residual_continuity_vs_r1_linear,trained,functional,stress,0.012238712708747393,0.003420844710269324,0.02102985889833602,640
2,r5_smooth_residual_continuity_vs_r1_linear,heldout_dense,nominal,rho,-0.009567191004024273,-0.025759301567830687,0.007503400938570319,640
2,r5_smooth_residual_continuity_vs_r1_linear,heldout_dense,nominal,stress,0.0074517789643718385,0.0014121847519487764,0.013294766611987151,640
2,r5_smooth_residual_continuity_vs_r1_linear,heldout_dense,functional,rho,-0.015079852567487655,-0.032160818572616746,0.0021008917474349027,640
2,r5_smooth_residual_continuity_vs_r1_linear,heldout_dense,functional,stress,-0.0066003324767061776,-0.013594595960803622,0.00036582878571141787,640
2,r5_smooth_residual_continuity_vs_r0_mlp,trained,nominal,rho,0.034543155056210105,0.012234861740905363,0.056078746398147056,640
2,r5_smooth_residual_continuity_vs_r0_mlp,trained,nominal,stress,-0.027532177728421377,-0.0367944692653388,-0.018132668372837515,640
2,r5_smooth_residual_continuity_vs_r0_mlp,trained,functional,rho,0.056691296452227515,0.031995373903020256,0.08102644266232699,640
2,r5_smooth_residual_continuity_vs_r0_mlp,trained,functional,stress,-0.04080157828000203,-0.05135321966043662,-0.029841150703926386,640
2,r5_smooth_residual_continuity_vs_r0_mlp,heldout_dense,nominal,rho,0.02994357883217355,0.013594560572533073,0.046062710747733895,640
2,r5_smooth_residual_continuity_vs_r0_mlp,heldout_dense,nominal,stress,-0.029758764126377284,-0.03664341439457436,-0.02272271928129015,640
2,r5_smooth_residual_continuity_vs_r0_mlp,heldout_dense,functional,rho,0.04295438226083909,0.023984112158718013,0.06126359404479054,640
2,r5_smooth_residual_continuity_vs_r0_mlp,heldout_dense,functional,stress,-0.044290606490134186,-0.05239092603719331,-0.03633633308690974,640
2,r5_smooth_residual_continuity_vs_r3_hybrid_energy,trained,nominal,rho,-0.021452908258025823,-0.039743995523485676,-0.003014580545841362,640
2,r5_smooth_residual_continuity_vs_r3_hybrid_energy,trained,nominal,stress,-0.01221825822081772,-0.019669325196209897,-0.004687383084823762,640
2,r5_smooth_residual_continuity_vs_r3_hybrid_energy,trained,functional,rho,0.004677925828486187,-0.017284489000667758,0.02652885505801219,640
2,r5_smooth_residual_continuity_vs_r3_hybrid_energy,trained,functional,stress,-0.016128700870071875,-0.02553444038815581,-0.0066461451024032595,640
2,r5_smooth_residual_continuity_vs_r3_hybrid_energy,heldout_dense,nominal,rho,0.01156131635787511,-0.0021793455953519466,0.025140027668202725,640
2,r5_smooth_residual_continuity_vs_r3_hybrid_energy,heldout_dense,nominal,stress,-0.022530871661672815,-0.028277258119920413,-0.016780495217872702,640
2,r5_smooth_residual_continuity_vs_r3_hybrid_energy,heldout_dense,functional,rho,0.02393238593024746,0.007589779417590098,0.039810176807679176,640
2,r5_smooth_residual_continuity_vs_r3_hybrid_energy,heldout_dense,functional,stress,-0.028669839181935886,-0.035581047325266436,-0.02173542341008815,640
2,r5_smooth_residual_continuity_vs_r4_smooth_residual,trained,nominal,rho,0.01785755974441224,-0.0060589567975966,0.04278762688259308,640
2,r5_smooth_residual_continuity_vs_r4_smooth_residual,trained,nominal,stress,-0.014049757971370772,-0.02420801534587097,-0.004124040034322853,640
2,r5_smooth_residual_continuity_vs_r4_smooth_residual,trained,functional,rho,0.010299382344246657,-0.014710884902352502,0.03660948726134078,640
2,r5_smooth_residual_continuity_vs_r4_smooth_residual,trained,functional,stress,-0.0034638843908072017,-0.014435442736392442,0.00752250079817783,640
2,r5_smooth_residual_continuity_vs_r4_smooth_residual,heldout_dense,nominal,rho,0.012719753340892509,-0.005993974839802891,0.03247261678545872,640
2,r5_smooth_residual_continuity_vs_r4_smooth_residual,heldout_dense,nominal,stress,-0.019799923094095777,-0.028123023362588612,-0.011680353804729683,640
2,r5_smooth_residual_continuity_vs_r4_smooth_residual,heldout_dense,functional,rho,0.004068937860747671,-0.0158293065435032,0.02429555016105532,640
2,r5_smooth_residual_continuity_vs_r4_smooth_residual,heldout_dense,functional,stress,-0.016884252075966825,-0.02554932544797236,-0.008174578204066772,640
2,r4_smooth_residual_vs_r1_linear,trained,nominal,rho,-0.051953779211913464,-0.0692558973385803,-0.03494738346644236,640
2,r4_smooth_residual_vs_r1_linear,trained,nominal,stress,0.03619884986835485,0.02907426513930206,0.04325118738001086,640
2,r4_smooth_residual_vs_r1_linear,trained,functional,rho,-0.05078181477929909,-0.06955037823202959,-0.03249544516727563,640
2,r4_smooth_residual_vs_r1_linear,trained,functional,stress,0.015702597099554596,0.007416765891378547,0.02396695249029739,640
2,r4_smooth_residual_vs_r1_linear,heldout_dense,nominal,rho,-0.022286944344916786,-0.03674190372890364,-0.00781368626729272,640
2,r4_smooth_residual_vs_r1_linear,heldout_dense,nominal,stress,0.02725170205846762,0.0213521952046717,0.033198071204411796,640
2,r4_smooth_residual_vs_r1_linear,heldout_dense,functional,rho,-0.019148790428235328,-0.033048593382425405,-0.005161456321410548,640
2,r4_smooth_residual_vs_r1_linear,heldout_dense,functional,stress,0.010283919599260649,0.003843117421813088,0.016776819703826034,640
