model_seed,method,stage,angle,angle_type,accuracy,nll
2,d4_no_geo,0,-75.0,heldout,0.48046875,1.5624446868896484
2,d4_no_geo,0,-60.0,train,0.55078125,1.4229516983032227
2,d4_no_geo,0,-45.0,heldout,0.5078125,1.5256587266921997
2,d4_no_geo,0,-30.0,train,0.32421875,1.8877575397491455
2,d4_no_geo,0,-15.0,heldout,0.234375,2.2605888843536377
2,d4_no_geo,0,0.0,train,0.19921875,2.4174177646636963
2,d4_no_geo,0,15.0,heldout,0.203125,2.3828139305114746
2,d4_no_geo,0,30.0,train,0.2421875,2.2043564319610596
2,d4_no_geo,0,45.0,heldout,0.22265625,2.107703685760498
2,d4_no_geo,0,60.0,train,0.15625,2.1680495738983154
2,d4_no_geo,0,75.0,heldout,0.14453125,2.296757459640503
2,d4_no_geo,1,-75.0,heldout,0.45703125,1.6339385509490967
2,d4_no_geo,1,-60.0,train,0.58984375,1.2800772190093994
2,d4_no_geo,1,-45.0,heldout,0.71484375,0.9880725741386414
2,d4_no_geo,1,-30.0,train,0.73828125,0.9242380261421204
2,d4_no_geo,1,-15.0,heldout,0.68359375,0.9976221323013306
2,d4_no_geo,1,0.0,train,0.58203125,1.1326282024383545
2,d4_no_geo,1,15.0,heldout,0.515625,1.326616883277893
2,d4_no_geo,1,30.0,train,0.421875,1.5756604671478271
2,d4_no_geo,1,45.0,heldout,0.29296875,1.923805594444275
2,d4_no_geo,1,60.0,train,0.15625,2.301973581314087
2,d4_no_geo,1,75.0,heldout,0.171875,2.523346185684204
2,d4_no_geo,2,-75.0,heldout,0.21875,2.352273464202881
2,d4_no_geo,2,-60.0,train,0.3125,1.9489831924438477
2,d4_no_geo,2,-45.0,heldout,0.50390625,1.4025905132293701
2,d4_no_geo,2,-30.0,train,0.73046875,0.8641855120658875
2,d4_no_geo,2,-15.0,heldout,0.8828125,0.4382161498069763
2,d4_no_geo,2,0.0,train,0.91796875,0.3169759511947632
2,d4_no_geo,2,15.0,heldout,0.859375,0.5137956142425537
2,d4_no_geo,2,30.0,train,0.640625,1.0683364868164062
