model_seed,method,stage,current_angle,seen_angles,forward_images,optimizer_steps,source_examples,wall_seconds,loss,current_ce,anchor_ce,route_geo,route_match,route_far,context_geo,context_spread,fiber,centroid,host_diversity
2,d4_no_geo,0,-60.0,[-60.0],1024,16,1024,1.0085317839999561,1.9658897817134857,1.9232673570513725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8524486273527145
2,d4_no_geo,1,-30.0,"[-60.0, -30.0]",2048,16,1024,1.934933788999956,1.526551067829132,1.3683763332664967,1.2199185863137245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7236573696136475
2,d4_no_geo,2,0.0,"[-60.0, -30.0, 0.0]",3072,16,1024,2.371504855000012,0.6684608738869429,0.5243913950398564,1.1558835171163082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696223117411137
2,d4_no_geo,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",4096,16,1024,2.7223609810000653,1.964147411286831,1.8241517767310143,1.2268909476697445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461303599178791
2,d4_no_geo,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",5120,16,1024,4.003415271999984,0.8436288982629776,0.6997334863990545,1.2662062272429466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34549548104405403
2,d4_full_legacy_route,0,-60.0,[-60.0],1024,16,1024,0.9875941110000213,1.9660147726535797,1.9232673570513725,0.0,0.0,0.0,0.0,0.0,0.002500000176951289,0.0,0.0,0.8524486273527145
2,d4_full_legacy_route,1,-30.0,"[-60.0, -30.0]",2048,16,1024,1.637994760999959,1.6075398474931717,1.3716516382992268,1.220244623720646,0.474782831966877,0.474782831966877,0.0,0.029551209649071097,0.00017562339098731172,0.5272996369749308,0.016409834380283428,0.7247218526899815
2,d4_full_legacy_route,2,0.0,"[-60.0, -30.0, 0.0]",3072,16,1024,2.2082104280000294,0.7283789478242397,0.5278649590909481,1.1865994781255722,0.21316779125481844,0.21316779125481844,0.0,0.04786865599453449,1.0043775958590295e-05,0.5135842226445675,0.015273025819624308,0.5861407183110714
2,d4_full_legacy_route,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",4096,16,1024,4.340372821000074,2.073427379131317,1.8668665364384651,1.1890161707997322,0.15867496002465487,0.15867496002465487,0.0,0.14576340606436133,2.6777731525484683e-06,0.5121925119310617,0.2321157744154334,0.39999695494771004
2,d4_full_legacy_route,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",5120,16,1024,3.516546379000033,0.8876917585730553,0.6918918136507273,1.2474065572023392,0.13824950251728296,0.13824950251728296,0.0,0.0799748282879591,0.0,0.5525182876735926,0.06241220817901194,0.3698068130761385
2,d4_full_stationary_route,0,-60.0,[-60.0],1024,16,1024,0.9953304629999593,1.9660147726535797,1.9232673570513725,0.0,0.0,0.0,0.0,0.0,0.002500000176951289,0.0,0.0,0.8524486273527145
2,d4_full_stationary_route,1,-30.0,"[-60.0, -30.0]",2048,16,1024,2.4524559029999864,1.5719057470560074,1.3717173151671886,1.2202235460281372,0.11782928835600615,0.11782928835600615,0.0,0.029512977926060557,0.000179772233877884,0.526752844452858,0.016975813902718073,0.7247292846441269
2,d4_full_stationary_route,2,0.0,"[-60.0, -30.0, 0.0]",3072,16,1024,2.2824456490000102,0.7263724021613598,0.527803529985249,1.1896860636770725,0.1857243161648512,0.15613763686269522,0.11834670836105943,0.05004872241988778,1.1216875628328182e-05,0.5182577650994062,0.015583418526148307,0.5866067931056023
2,d4_full_stationary_route,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",4096,16,1024,2.9922663569999486,2.0847318843007088,1.8619613125920296,1.2000012695789337,0.3562874048948288,0.3272256273776293,0.11624710774049163,0.1270786439999938,1.558470588136629e-06,0.5124420989304781,0.1795572848059237,0.3966750856488943
2,d4_full_stationary_route,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",5120,16,1024,5.186107409999977,0.9009119123220444,0.6909536086022854,1.2502983510494232,0.28154529444873333,0.25834227073937654,0.09281209157779813,0.08278758591040969,3.081421340311863e-09,0.5490370485931635,0.05591786094009876,0.3649486154317856
